作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Al-Eryani, Y., Akrout, M., Hossain, E.","57191411252;57205504971;6701362398;","Multiple Access in Cell-Free Networks: Outage Performance, Dynamic Clustering, and Deep Reinforcement Learning-Based Design",2021,"IEEE Journal on Selected Areas in Communications","39","4","9174775","1028","1042",,12,"10.1109/JSAC.2020.3018825","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090193409&doi=10.1109%2fJSAC.2020.3018825&partnerID=40&md5=420355918cbf5fb67b4866fd94431f7c",Article,"Final","",Scopus,2-s2.0-85090193409
"Khoramnejad, F., Rasti, M., Pedram, H., Hossain, E., Valaee, S.","57191039763;36934231700;22035951300;6701362398;6602179285;","Load Management, Power and Admission Control in Downlink Cellular OFDMA Networks",2021,"IEEE Transactions on Mobile Computing","20","4","8944014","1477","1493",,1,"10.1109/TMC.2019.2962126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077329921&doi=10.1109%2fTMC.2019.2962126&partnerID=40&md5=1a3af1f1f83329e1d24c35eb83678867",Article,"Final","",Scopus,2-s2.0-85077329921
"Salehi, M., Hossain, E.","57206271205;6701362398;","Stochastic Geometry Analysis of Sojourn Time in Multi-Tier Cellular Networks",2021,"IEEE Transactions on Wireless Communications","20","3","9261975","1816","1830",,,"10.1109/TWC.2020.3036894","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097135709&doi=10.1109%2fTWC.2020.3036894&partnerID=40&md5=0c3cd7749b2472fbc1e28d9f765f2bdb",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85097135709
"Shyianov, V., Bellili, F., Mezghani, A., Hossain, E.","57211934805;24723584000;24491972000;6701362398;","Massive Unsourced Random Access Based on Uncoupled Compressive Sensing: Another Blessing of Massive MIMO",2021,"IEEE Journal on Selected Areas in Communications","39","3","9178409","820","834",,12,"10.1109/JSAC.2020.3019722","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090244693&doi=10.1109%2fJSAC.2020.3019722&partnerID=40&md5=0ee21f571830921f7779582c5e09c898",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85090244693
"Salehi, M., Hossain, E.","57206271205;6701362398;","Handover Rate and Sojourn Time Analysis in Mobile Drone-Assisted Cellular Networks",2021,"IEEE Wireless Communications Letters","10","2","9233256","392","395",,,"10.1109/LWC.2020.3032596","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101455154&doi=10.1109%2fLWC.2020.3032596&partnerID=40&md5=47c5f884f9f89fdaecf30de7d32a752c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85101455154
"Vera-Rivera, A., Refaey, A., Hossain, E.","57210819447;24825710000;6701362398;","Task Sharing and Scheduling for Edge Computing Servers Using Hyperledger Fabric Blockchain",2021,"2021 IEEE Globecom Workshops, GC Wkshps 2021 - Proceedings",,,,"","",,,"10.1109/GCWkshps52748.2021.9682057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126093764&doi=10.1109%2fGCWkshps52748.2021.9682057&partnerID=40&md5=bded47a8efb3e0c9d1de7b28bac7667d",Conference Paper,"Final","",Scopus,2-s2.0-85126093764
"Ahmed, A., Al-Dweik, A., Iraqi, Y., Mukhtar, H., Naeem, M., Hossain, E.","31168191800;11940028500;6603845850;35867834600;26653612100;6701362398;","Hybrid Automatic Repeat Request (HARQ) in Wireless Communications Systems and Standards: A Contemporary Survey",2021,"IEEE Communications Surveys and Tutorials","23","4",,"2711","2752",,2,"10.1109/COMST.2021.3094401","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120339809&doi=10.1109%2fCOMST.2021.3094401&partnerID=40&md5=8be4cacf19f6b746aa402b826efe9e0f",Article,"Final","",Scopus,2-s2.0-85120339809
"Lu, X., Salehi, M., Haenggi, M., Hossain, E., Jiang, H.","55687463400;57206271205;6603476989;6701362398;25630638200;","Stochastic Geometry Analysis of Spatial-Temporal Performance in Wireless Networks: A Tutorial",2021,"IEEE Communications Surveys and Tutorials","23","4",,"2753","2801",,2,"10.1109/COMST.2021.3104581","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111223348&doi=10.1109%2fCOMST.2021.3104581&partnerID=40&md5=25c688267aada39a7eb82b29436533bd",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85111223348
"Bozorgchenani, A., Maghsudi, S., Tarchi, D., Hossain, E.","57194523580;54784942000;7004175752;6701362398;","Computation Offloading in Heterogeneous Vehicular Edge Networks: On-line and Off-policy Bandit Solutions",2021,"IEEE Transactions on Mobile Computing",,,,"","",,6,"10.1109/TMC.2021.3082927","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107175799&doi=10.1109%2fTMC.2021.3082927&partnerID=40&md5=352e0ed23f999f5646ef8a1a1f1451f9",Article,"Article in Press","All Open Access, Green",Scopus,2-s2.0-85107175799
"Mittal, V., Maghsudi, S., Hossain, E.","56152146800;54784942000;6701362398;","Distributed Cooperation Under Uncertainty in Drone-Based Wireless Networks: A Bayesian Coalitional Game",2021,"IEEE Transactions on Mobile Computing",,,,"","",,,"10.1109/TMC.2021.3073772","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104644476&doi=10.1109%2fTMC.2021.3073772&partnerID=40&md5=3caac199ddbeaa0483029ff9303c9ff7",Article,"Article in Press","All Open Access, Green",Scopus,2-s2.0-85104644476
"Shafique, T., Tabassum, H., Hossain, E.","57190004248;49864880700;6701362398;","Optimization of Wireless Relaying with Flexible UAV-Borne Reflecting Surfaces",2021,"IEEE Transactions on Communications","69","1","9234511","309","325",,22,"10.1109/TCOMM.2020.3032700","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099787042&doi=10.1109%2fTCOMM.2020.3032700&partnerID=40&md5=ceb7e766af98ebc1b4ab4ef971f90ff4",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85099787042
"Hossain, E.","6701362398;","Foreword",2021,"Internet of Things",,,,"v","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087564995&partnerID=40&md5=96a109b59de9579afd346b991c1a9343",Editorial,"Final","",Scopus,2-s2.0-85087564995
"Guruacharya, S., Lu, X., Hossain, E.","35217915500;55687463400;6701362398;","Optimal Non-Coherent Detector for Ambient Backscatter Communication System",2020,"IEEE Transactions on Vehicular Technology","69","12","9242274","16197","16201",,2,"10.1109/TVT.2020.3034317","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100248613&doi=10.1109%2fTVT.2020.3034317&partnerID=40&md5=c10bc1e73670568334c2dc21990c7d77",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85100248613
"He, S., Lyu, X., Ni, W., Tian, H., Liu, R.P., Hossain, E.","57194762160;57189364285;35956974500;7202161757;55546325800;6701362398;","Virtual Service Placement for Edge Computing under Finite Memory and Bandwidth",2020,"IEEE Transactions on Communications","68","12","9187796","7702","7718",,7,"10.1109/TCOMM.2020.3022692","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097993493&doi=10.1109%2fTCOMM.2020.3022692&partnerID=40&md5=ba83c7a83a6204ef00719a249a289497",Article,"Final","",Scopus,2-s2.0-85097993493
"Kovacevic, I., Shafigh, A.S., Glisic, S., Lorenzo, B., Hossain, E.","57218540978;15846698600;55395977000;26324937400;6701362398;","Multi-Domain Network Slicing with Latency Equalization",2020,"IEEE Transactions on Network and Service Management","17","4","9136770","2182","2196",,2,"10.1109/TNSM.2020.3008005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088798573&doi=10.1109%2fTNSM.2020.3008005&partnerID=40&md5=d79895b70402105f0c6406b94d04623a",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85088798573
"Ali, K.S., Hossain, E., Hossain, M.J.","56296685800;6701362398;55964562800;","Partial Non-Orthogonal Multiple Access (NOMA) in Downlink Poisson Networks",2020,"IEEE Transactions on Wireless Communications","19","11","9166739","7637","7652",,3,"10.1109/TWC.2020.3014625","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096423912&doi=10.1109%2fTWC.2020.3014625&partnerID=40&md5=daae1c12bbc61e5b0cc2e53c68bfc509",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85096423912
"Jiang, C., Benslimane, A., Dong, M., Hossain, E.","35766580300;7005984674;25822274100;6701362398;","Guest Editorial: Introduction to the Special Section on Heterogeneous Communications Networks",2020,"IEEE Transactions on Network Science and Engineering","7","4","9311495","2361","2362",,,"10.1109/TNSE.2020.3026566","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101078426&doi=10.1109%2fTNSE.2020.3026566&partnerID=40&md5=ce7d90d5556930f39e2fdc37fa454dea",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85101078426
"Lu, X., Hossain, E., Shafique, T., Feng, S., Jiang, H., Niyato, D.","55687463400;6701362398;57190004248;57194330579;25630638200;8919714700;","Intelligent Reflecting Surface Enabled Covert Communications in Wireless Networks",2020,"IEEE Network","34","5","9108996","148","155",,27,"10.1109/MNET.011.1900579","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087091213&doi=10.1109%2fMNET.011.1900579&partnerID=40&md5=a905d3827b82def29e5b921d3fc045bf",Article,"Final","",Scopus,2-s2.0-85087091213
"Hussain, F., Hussain, R., Hassan, S.A., Hossain, E.","55555819300;35324500900;36679064300;6701362398;","Machine Learning in IoT Security: Current Solutions and Future Challenges",2020,"IEEE Communications Surveys and Tutorials","22","3","9060970","1686","1721",,140,"10.1109/COMST.2020.2986444","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083435246&doi=10.1109%2fCOMST.2020.2986444&partnerID=40&md5=e7920598f9101935868ba0183adf46ff",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85083435246
"Hu, S., Chen, X., Ni, W., Wang, X., Hossain, E.","55475616700;56353143300;35956974500;56029076400;6701362398;","Modeling and Analysis of Energy Harvesting and Smart Grid-Powered Wireless Communication Networks: A Contemporary Survey",2020,"IEEE Transactions on Green Communications and Networking","4","2","9069257","461","496",,35,"10.1109/TGCN.2020.2988270","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085362217&doi=10.1109%2fTGCN.2020.2988270&partnerID=40&md5=f75d955a82dc550c91ba1c71a9c012a6",Review,"Final","All Open Access, Green",Scopus,2-s2.0-85085362217
"Refaey, A., Hammad, K., Magierowski, S., Hossain, E.","24825710000;57044487700;6603095657;6701362398;","A Blockchain Policy and Charging Control Framework for Roaming in Cellular Networks",2020,"IEEE Network","34","3","8910631","170","177",,19,"10.1109/MNET.001.1900336","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075663060&doi=10.1109%2fMNET.001.1900336&partnerID=40&md5=91a3eae8b6880130109529fb80d9651b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85075663060
"Hussain, F., Hassan, S.A., Hussain, R., Hossain, E.","55555819300;36679064300;35324500900;6701362398;","Machine Learning for Resource Management in Cellular and IoT Networks: Potentials, Current Solutions, and Open Challenges",2020,"IEEE Communications Surveys and Tutorials","22","2","8951180","1251","1275",,91,"10.1109/COMST.2020.2964534","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085642041&doi=10.1109%2fCOMST.2020.2964534&partnerID=40&md5=af605ec98f21f0cf8e15833be4d76746",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85085642041
"Shafique, T., Tabassum, H., Hossain, E.","57190004248;49864880700;6701362398;","End-to-end energy-efficiency and reliability of UAV-assisted wireless data ferrying",2020,"IEEE Transactions on Communications","68","3","8930577","1822","1837",,15,"10.1109/TCOMM.2019.2958805","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082172102&doi=10.1109%2fTCOMM.2019.2958805&partnerID=40&md5=93eed5203f386a9ee5de7675e94ac7d2",Article,"Final","",Scopus,2-s2.0-85082172102
"Gao, Y., Hossain, E., Li, G.Y., Sowerby, K., Regazzoni, C., Zhang, L.","57221271054;6701362398;57226172220;7004060000;35513672400;57203347044;","IEEE TCCN Special Section Editorial: Evolution of Cognitive Radio to AI-Enabled Radio and Networks",2020,"IEEE Transactions on Cognitive Communications and Networking","6","1","9027029","1","5",,,"10.1109/TCCN.2020.2975440","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081929483&doi=10.1109%2fTCCN.2020.2975440&partnerID=40&md5=9ea8b922fc10c03b7bb476bf770e738b",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-85081929483
"Javed, Z., Khan, Z., Lehtomäki, J.J., Ahmadi, H., Hossain, E.","57197871559;55421908300;6603165008;57214487054;6701362398;","Eliciting truthful data from crowdsourced wireless monitoring modules in cloud managed networks",2020,"IEEE Access","8",,,"173641","173653",,2,"10.1109/ACCESS.2020.3022569","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102802992&doi=10.1109%2fACCESS.2020.3022569&partnerID=40&md5=ef3a8d3c166d6d787922d29a9ca98cd2",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85102802992
"Lu, X., Hossain, E., Jiang, H., Li, G.","55687463400;6701362398;25630638200;57202799414;","On Coverage Probability with Type-II HARQ in Large-Scale Uplink Cellular Networks",2020,"IEEE Wireless Communications Letters","9","1","8821319","3","7",,3,"10.1109/LWC.2019.2938521","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078407406&doi=10.1109%2fLWC.2019.2938521&partnerID=40&md5=91fe2cc7ab0653d682c95e2fa07ff0c5",Article,"Final","",Scopus,2-s2.0-85078407406
"Khalili, A., Zarandi, S., Rasti, M., Hossain, E.","57208368509;57196373807;36934231700;6701362398;","Multi-objective optimization for energy- and spectral-efficiency tradeoff in in-band full-duplex (IBFD) communication",2019,"2019 IEEE Global Communications Conference, GLOBECOM 2019 - Proceedings",,,"9013637","","",,8,"10.1109/GLOBECOM38437.2019.9013637","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081984878&doi=10.1109%2fGLOBECOM38437.2019.9013637&partnerID=40&md5=81a2733aa44181f98a0bb24f2d525914",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85081984878
"Habiba, U., Maghsudi, S., Hossain, E.","56483100700;54784942000;6701362398;","A reverse auction model for efficient resource allocation in mobile edge computation offloading",2019,"2019 IEEE Global Communications Conference, GLOBECOM 2019 - Proceedings",,,"9014240","","",,6,"10.1109/GLOBECOM38437.2019.9014240","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081953742&doi=10.1109%2fGLOBECOM38437.2019.9014240&partnerID=40&md5=5161e12d54def2a658d200274337b4b0",Conference Paper,"Final","",Scopus,2-s2.0-85081953742
