作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Song, Z., Sun, H., Yang, H.H., Wang, X., Zhang, Y., Quek, T.Q.S.","57223434916;56022308200;56491835900;35957356100;56023450300;55362784200;","Reputation-Based Federated Learning for Secure Wireless Networks",2022,"IEEE Internet of Things Journal","9","2",,"1212","1226",,1,"10.1109/JIOT.2021.3079104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105854658&doi=10.1109%2fJIOT.2021.3079104&partnerID=40&md5=9e39c1eb28d5f791a75d2fa76cdd7124",Article,"Final","",Scopus,2-s2.0-85105854658
"Chen, W., Li, L., Chen, Z., Quek, T., Li, S.","57218157828;55566527500;7409483172;55362784200;35240242100;","Enhancing THz/mmWave Network Beam Alignment with Integrated Sensing and Communication",2022,"IEEE Communications Letters",,,,"","",,,"10.1109/LCOMM.2022.3171291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129382807&doi=10.1109%2fLCOMM.2022.3171291&partnerID=40&md5=0d5e5022f4d85a7cbb71db7fbf8ce097",Article,"Article in Press","",Scopus,2-s2.0-85129382807
"Kim, S., Kim, M., Ryu, J.Y., Lee, J., Quek, T.Q.S.","57221813576;57207994646;36189936000;37960927700;55362784200;","Non-Terrestrial Networks for UAVs: Base Station Service Provisioning Schemes with Antenna Tilt",2022,"IEEE Access","10",,,"41537","41550",,,"10.1109/ACCESS.2022.3166241","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128262058&doi=10.1109%2fACCESS.2022.3166241&partnerID=40&md5=e7c3714729bfafd9348172ccbe200e53",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85128262058
"Wu, Y., Song, Y., Wang, T., Dai, M., Quek, T.Q.","24781596200;57345518800;57226446394;57565656900;55362784200;","Simultaneous Wireless Information and Power Transfer assisted Federated Learning via Non-orthogonal Multiple Access",2022,"IEEE Transactions on Green Communications and Networking",,,,"","",,,"10.1109/TGCN.2022.3164574","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127763014&doi=10.1109%2fTGCN.2022.3164574&partnerID=40&md5=34153064da9d9183ab6964849020d92c",Article,"Article in Press","",Scopus,2-s2.0-85127763014
"Wang, T., Li, Y., Wu, Y., Quek, T.Q.","57226446394;57246606100;24781596200;55362784200;","Secrecy driven Federated Learning via Cooperative Jamming: An Approach of Latency Minimization",2022,"IEEE Transactions on Emerging Topics in Computing",,,,"","",,,"10.1109/TETC.2022.3159282","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127082751&doi=10.1109%2fTETC.2022.3159282&partnerID=40&md5=8d0bfdf012d017b574e56035b69d403c",Article,"Article in Press","",Scopus,2-s2.0-85127082751
"Meng, K., Wu, Q., Ma, S., Chen, W., Quek, T.Q.S.","57202718386;56525644100;8553949000;35239714300;55362784200;","UAV Trajectory and Beamforming Optimization for Integrated Periodic Sensing and Communication",2022,"IEEE Wireless Communications Letters",,,,"","",,,"10.1109/LWC.2022.3161338","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127064714&doi=10.1109%2fLWC.2022.3161338&partnerID=40&md5=cef44675bbf891755330562c1f9dcd87",Article,"Article in Press","All Open Access, Green",Scopus,2-s2.0-85127064714
"Sun, H., Shen, H., Yang, H.H., Wang, X., Liu, J., Li, S., Quek, T.Q.S.","56022308200;57221552820;56491835900;35957356100;57549940000;55490641400;55362784200;","Impacts of User Association and Power Control on AoI in Multi-Tier Cellular-based IoT Networks",2022,"IEEE Wireless Communications Letters",,,,"","",,,"10.1109/LWC.2022.3161066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127022870&doi=10.1109%2fLWC.2022.3161066&partnerID=40&md5=377aac7e46cdf67cf2f601a63acd2afe",Article,"Article in Press","",Scopus,2-s2.0-85127022870
"Wang, Z., Zhang, Z., Tian, Y., Yang, Q., Shan, H., Wang, W., Quek, T.Q.","57271151500;55701343800;57352359000;55695176800;16507732000;56948435700;55362784200;","Asynchronous Federated Learning over Wireless Communication Networks",2022,"IEEE Transactions on Wireless Communications",,,,"","",,,"10.1109/TWC.2022.3153495","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125751390&doi=10.1109%2fTWC.2022.3153495&partnerID=40&md5=69d27f6360414d2962f80ea18ce311f7",Article,"Article in Press","",Scopus,2-s2.0-85125751390
"Zhang, M., Dong, C., Yang, P., Tao, T., Wu, Q., Quek, T.Q.S.","57209853522;35731172400;57199730481;57424057200;8061868700;55362784200;","Adaptive Routing Design for Flying Ad Hoc Networks",2022,"IEEE Communications Letters",,,,"","",,1,"10.1109/LCOMM.2022.3152832","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125352067&doi=10.1109%2fLCOMM.2022.3152832&partnerID=40&md5=b4baab2d1bb874d37d968d81dc776922",Article,"Article in Press","",Scopus,2-s2.0-85125352067
"Guo, K., Chen, Z., Yang, H.H., Quek, T.Q.S.","56428466900;57226600750;56491835900;55362784200;","Dynamic Scheduling for Heterogeneous Federated Learning in Private 5G Edge Networks",2022,"IEEE Journal on Selected Topics in Signal Processing","16","1",,"26","40",,1,"10.1109/JSTSP.2021.3126174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125335404&doi=10.1109%2fJSTSP.2021.3126174&partnerID=40&md5=5f3e5c1e4211f241c8aede1adb4f6a83",Article,"Final","",Scopus,2-s2.0-85125335404
"Yang, P., Guo, K., Xi, X., Quek, T.Q.S., Cao, X., Liu, C.","57199730481;56428466900;57193428740;55362784200;7403370650;56263986600;","Fresh, Fair and Energy-Efficient Content Provision in a Private and Cache-Enabled UAV Network",2022,"IEEE Journal on Selected Topics in Signal Processing","16","1",,"97","112",,1,"10.1109/JSTSP.2021.3121878","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125327038&doi=10.1109%2fJSTSP.2021.3121878&partnerID=40&md5=eee2736de0445da191638f0d4007f06e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85125327038
"Chen, Z., Feng, Y., Tian, Z., Jia, Y., Wang, M., Quek, T.Q.S.","55486248100;57311432500;57433496100;55572987700;57443020800;55362784200;","Energy Efficiency Optimization for Irregular Repetition Slotted ALOHA-based Massive Access",2022,"IEEE Wireless Communications Letters",,,,"","",,,"10.1109/LWC.2022.3151931","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124840268&doi=10.1109%2fLWC.2022.3151931&partnerID=40&md5=b637ccd73477a547db154061ca0accd0",Article,"Article in Press","",Scopus,2-s2.0-85124840268
"Zhang, J., Xu, X., Han, S., Zhang, K., Zhang, P., Quek, T.Q.S.","57209263933;57418691800;57189233628;57194835022;7404158804;55362784200;","Intelligent Ultra-Reliable and Low Latency Communications: Flexibility and Adaptation",2022,"IEEE Internet of Things Journal",,,,"","",,,"10.1109/JIOT.2022.3150490","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124756270&doi=10.1109%2fJIOT.2022.3150490&partnerID=40&md5=bc439a3d8ca877cd7684a1d80bae1f4f",Article,"Article in Press","",Scopus,2-s2.0-85124756270
"Lee, H., Lee, S.H., Quek, T.Q.S.","56337886700;57188647435;55362784200;","MOSAIC: Multi-objective Optimization Strategy for AI-aided Internet-of-Things Communications",2022,"IEEE Internet of Things Journal",,,,"","",,,"10.1109/JIOT.2022.3150747","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124711596&doi=10.1109%2fJIOT.2022.3150747&partnerID=40&md5=1451136b75b9cb2e54380d371082c413",Article,"Article in Press","",Scopus,2-s2.0-85124711596
"Zhang, P., Peng, M., Cui, S., Zhang, Z., Mao, G., Quan, Z., Quek, T.Q.S., Rong, B.","7404158804;7202484665;57210290902;55701343800;8732155900;18042501400;55362784200;8314948600;","Theory and techniques for “intellicise” wireless networks [智简无线网络理论与技术]",2022,"Frontiers of Information Technology and Electronic Engineering","23","1",,"","",,7,"10.1631/FITEE.2210000","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124453541&doi=10.1631%2fFITEE.2210000&partnerID=40&md5=3c89d85587eac7e0727ce4138afc1ac0",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-85124453541
"Wu, Q., Zhang, M., Dong, C., Feng, Y., Yuan, Y., Feng, S., Quek, T.Q.S.","8061868700;57209853522;35731172400;57442036300;57220641515;57190414754;55362784200;","Routing protocol for heterogeneous FANETs with mobility prediction",2022,"China Communications","19","1",,"186","201",,1,"10.23919/JCC.2022.01.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124119529&doi=10.23919%2fJCC.2022.01.014&partnerID=40&md5=1aa9dd30576aaeed33e4f5a0ff9ea22a",Article,"Final","",Scopus,2-s2.0-85124119529
"Wen, W., Chen, Z., Yang, H.H., Xia, W., Quek, T.Q.S.","57195473837;57226600750;56491835900;57191192197;55362784200;","Joint Scheduling and Resource Allocation for Hierarchical Federated Edge Learning",2022,"IEEE Transactions on Wireless Communications",,,,"","",,,"10.1109/TWC.2022.3144140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123782585&doi=10.1109%2fTWC.2022.3144140&partnerID=40&md5=bcb01e431f0b5c0fbcba5d97d8ffb6c9",Article,"Article in Press","",Scopus,2-s2.0-85123782585
"Zhang, Y., He, Y., Wang, X., Sun, H., Quek, T.Q.S.","57225165518;57267685900;35957356100;56022308200;55362784200;","Modeling and Performance Analysis of Statistical Priority-based Multiple Access: A Stochastic Geometry Approach",2022,"IEEE Internet of Things Journal",,,,"","",,,"10.1109/JIOT.2022.3144272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123360674&doi=10.1109%2fJIOT.2022.3144272&partnerID=40&md5=44094768da8819458254a0ba6d6738e1",Article,"Article in Press","",Scopus,2-s2.0-85123360674
"Fu, Y., Zhang, Y., Wong, A., Quek, T.Q.","55554164800;57205421993;57668625800;55362784200;","Revenue Maximization: The Interplay Between Personalized Bundle Recommendation and Wireless Content Caching",2022,"IEEE Transactions on Mobile Computing",,,,"","",,,"10.1109/TMC.2022.3142809","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123352048&doi=10.1109%2fTMC.2022.3142809&partnerID=40&md5=59879b7aa30a64f55b937ae6ed68f012",Article,"Article in Press","",Scopus,2-s2.0-85123352048
"Sun, Z., Yang, N., Li, C., Yuan, J., Quek, T.Q.S.","57190407166;36085598400;57203014974;55549083700;55362784200;","Deep Learning-Based Transmit Power Control for Device Activity Detection and Channel Estimation in Massive Access",2022,"IEEE Wireless Communications Letters","11","1",,"183","187",,,"10.1109/LWC.2021.3123579","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118583565&doi=10.1109%2fLWC.2021.3123579&partnerID=40&md5=0f42026822cdf55700464c4644df256e",Article,"Final","",Scopus,2-s2.0-85118583565
"Song, M., Shan, H., Yang, H.H., Quek, T.Q.S.","57220086136;16507732000;56491835900;55362784200;","Joint Optimization of Fractional Frequency Reuse and Cell Clustering for Dynamic TDD Small Cell Networks",2022,"IEEE Transactions on Wireless Communications","21","1",,"398","412",,1,"10.1109/TWC.2021.3096383","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111046708&doi=10.1109%2fTWC.2021.3096383&partnerID=40&md5=f8f8094a2c19e9bd446968b0fdd3d5a1",Article,"Final","",Scopus,2-s2.0-85111046708
"Li, C., She, C., Yang, N., Quek, T.Q.S.","57203014974;55546917800;36085598400;55362784200;","Secure Transmission Rate of Short Packets with Queueing Delay Requirement",2022,"IEEE Transactions on Wireless Communications","21","1",,"203","218",,1,"10.1109/TWC.2021.3094615","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110805740&doi=10.1109%2fTWC.2021.3094615&partnerID=40&md5=c315cbab3811a109518ad647fa241079",Article,"Final","",Scopus,2-s2.0-85110805740
"Cheng, Q., Shan, H., Zhuang, W., Yu, L., Zhang, Z., Quek, T.Q.S.","57222568437;16507732000;7103155022;55317632600;55701343800;55362784200;","Design and Analysis of MEC- and Proactive Caching-Based 360° Mobile VR Video Streaming",2022,"IEEE Transactions on Multimedia","24",,,"1529","1544",,2,"10.1109/TMM.2021.3067205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103269303&doi=10.1109%2fTMM.2021.3067205&partnerID=40&md5=ba57b83718ee0175a643afc9ca749b9d",Article,"Final","",Scopus,2-s2.0-85103269303
"Hu, L., Chen, Z., Jia, Y., Wang, M., Quek, T.Q.S.","57202752730;55486248100;55572987700;57192101296;55362784200;","Asymptotically Optimal Arrival Rate for IoT Networks with AoI and Peak AoI Constraints",2021,"IEEE Communications Letters","25","12",,"3853","3857",,1,"10.1109/LCOMM.2021.3119350","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117288645&doi=10.1109%2fLCOMM.2021.3119350&partnerID=40&md5=be14e0e5288673f4343cb46e8e7fbfa8",Article,"Final","",Scopus,2-s2.0-85117288645
"Zhao, M., Bao, H., Yin, L., Yao, J., Quek, T.Q.S.","56199804600;57221141976;57221142909;57188709926;55362784200;","Secrecy Offloading Rate Maximization for Multi-Access Mobile Edge Computing Networks",2021,"IEEE Communications Letters","25","12",,"3800","3804",,1,"10.1109/LCOMM.2021.3114772","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115712420&doi=10.1109%2fLCOMM.2021.3114772&partnerID=40&md5=c2c7ced53a8b5e6b0f043f6e13014fa1",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85115712420
"He, D., Wang, Z., Quek, T.Q.S., Chen, S., Hanzo, L.","56808608000;36092062800;55362784200;55733364300;36043733600;","Deep Learning-Assisted TeraHertz QPSK Detection Relying on Single-Bit Quantization",2021,"IEEE Transactions on Communications","69","12",,"8175","8187",,1,"10.1109/TCOMM.2021.3112216","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115187111&doi=10.1109%2fTCOMM.2021.3112216&partnerID=40&md5=1525e7771326fe7fafe84f997c862554",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85115187111
"Han, Y., Jin, S., Li, X., Wen, C.-K., Quek, T.Q.S.","56296819200;55243233900;57226455035;7201367144;55362784200;","Multi-Domain Channel Extrapolation for FDD Massive MIMO Systems",2021,"IEEE Transactions on Communications","69","12",,"8534","8550",,,"10.1109/TCOMM.2021.3112593","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115173012&doi=10.1109%2fTCOMM.2021.3112593&partnerID=40&md5=ae914e8c9f2691d22018f4d783b9c84d",Article,"Final","",Scopus,2-s2.0-85115173012
"Lee, H., Lee, S.H., Quek, T.Q.S.","56337886700;57188647435;55362784200;","Learning Autonomy in Management of Wireless Random Networks",2021,"IEEE Transactions on Wireless Communications","20","12",,"8039","8053",,1,"10.1109/TWC.2021.3089701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112427877&doi=10.1109%2fTWC.2021.3089701&partnerID=40&md5=6da431e4dad5a588458a0950a62f7f8e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85112427877
"Xu, C., Xie, Y., Wang, X., Yang, H.H., Niyato, D., Quek, T.Q.S.","57189042758;57221557109;35957356100;56491835900;8919714700;55362784200;","Optimal Status Update for Caching Enabled IoT Networks: A Dueling Deep R-Network Approach",2021,"IEEE Transactions on Wireless Communications","20","12",,"8438","8454",,4,"10.1109/TWC.2021.3093352","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106164969&doi=10.1109%2fTWC.2021.3093352&partnerID=40&md5=35d17f29aa8532ef46a2dd1973dd1589",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85106164969
"Fu, Y., Yang, X., Yang, P., Wong, A.K.Y., Shi, Z., Wang, H., Quek, T.Q.S.","55554164800;57197871708;57199730481;57215755782;55320184500;55512010500;55362784200;","Energy-efficient offloading and resource allocation for mobile edge computing enabled mission-critical internet-of-things systems",2021,"Eurasip Journal on Wireless Communications and Networking","2021","1","26","","",,8,"10.1186/s13638-021-01905-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101016896&doi=10.1186%2fs13638-021-01905-7&partnerID=40&md5=f8e7547132b7704de0e577392754b5e4",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85101016896
"Fan, B., Wu, Y., He, Z., Chen, Y., Quek, T.Q.S., Xu, C.-Z.","57317078800;57317367000;35214953700;57317226300;55362784200;55600419500;","Digital Twin Empowered Mobile Edge Computing for Intelligent Vehicular Lane-Changing",2021,"IEEE Network","35","6",,"194","201",,,"10.1109/MNET.201.2000768","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118237536&doi=10.1109%2fMNET.201.2000768&partnerID=40&md5=33b46f01576fbbee235b67ae004bd04d",Article,"Final","",Scopus,2-s2.0-85118237536
"Wang, Y., Feng, W., Wang, J., Quek, T.Q.S.","36483537100;57209853990;56493254100;55362784200;","Hybrid Satellite-UAV-Terrestrial Networks for 6G Ubiquitous Coverage: A Maritime Communications Perspective",2021,"IEEE Journal on Selected Areas in Communications","39","11",,"3475","3490",,12,"10.1109/JSAC.2021.3088692","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112165483&doi=10.1109%2fJSAC.2021.3088692&partnerID=40&md5=101c61c794a36ff9da2623c824af8175",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85112165483
"Jang, H.S., Lee, H., Quek, T.Q.S., Shin, H.","56224214100;56337886700;55362784200;55462246500;","Deep learning-based cellular random access framework",2021,"IEEE Transactions on Wireless Communications","20","11",,"7503","7518",,1,"10.1109/TWC.2021.3085303","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111009300&doi=10.1109%2fTWC.2021.3085303&partnerID=40&md5=111d00c1ef6f39726b9a7c2f41c5ada9",Article,"Final","",Scopus,2-s2.0-85111009300
"Fu, Y., Yu, Q., Wong, A.K.Y., Shi, Z., Wang, H., Quek, T.Q.S.","55554164800;36164942500;57215755782;55320184500;55512010500;55362784200;","Exploiting coding and recommendation to improve cache efficiency of reliability-aware wireless edge caching networks",2021,"IEEE Transactions on Wireless Communications","20","11",,"7243","7256",,5,"10.1109/TWC.2021.3081682","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107219120&doi=10.1109%2fTWC.2021.3081682&partnerID=40&md5=587e7a5eb6b775ca971984449ccb6caf",Article,"Final","",Scopus,2-s2.0-85107219120
"Jang, H.S., Jung, B.C., Quek, T.Q.S., Sung, D.K.","56224214100;8967490500;55362784200;7101685092;","Resource-Hopping-Based Grant-Free Multiple Access for 6G-Enabled Massive IoT Networks",2021,"IEEE Internet of Things Journal","8","20",,"15349","15360",,1,"10.1109/JIOT.2021.3064872","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102635641&doi=10.1109%2fJIOT.2021.3064872&partnerID=40&md5=baa9449616338a26b4a946a7cfc7d03e",Article,"Final","",Scopus,2-s2.0-85102635641
"Zhao, M., Yu, J.-J., Li, W.-T., Liu, D., Yao, S., Feng, W., She, C., Quek, T.Q.S.","56199804600;57281580900;57217480848;56252821600;24473851600;57220584621;55546917800;55362784200;","Energy-Aware Task Offloading and Resource Allocation for Time-Sensitive Services in Mobile Edge Computing Systems",2021,"IEEE Transactions on Vehicular Technology","70","10",,"10925","10940",,3,"10.1109/TVT.2021.3108508","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114728338&doi=10.1109%2fTVT.2021.3108508&partnerID=40&md5=349d934730ea0ec7770d3c0280323d48",Article,"Final","",Scopus,2-s2.0-85114728338
