Scopus - 作者产出分析

"作者姓名:","Meyer, Klaus E."
"Scopus 作者 ID:","7401793822"

"h-Index:","49"

"起始年份:","1995"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"63","18","Foreign direct investment and government policy in Central and Eastern Europe"
"64","17","Entrepreneurial leadership and MNE subsidiary performance: The moderating role of subsidiary context"
"65","17","What the Fox Says, How the Fox Works: Deep Contextualization as a Source of New Research Agendas and Theoretical Insights"
"66","17","Managing deep restructuring:: Danish experiences in Eastern Germany"
"67","16","Staffing venture capital firms' international operations"
"68","16","Vietnam"
"69","15","Managing partnerships with state-owned joint venture companies: Experiences from Vietnam"
"70","14","How does ownership influence business growth? A competitive dynamics perspective"
"71","13","Trust and knowledge sharing in context: A study of international buyer-supplier relationships in Thailand"
"72","13","Catch-Up and Leapfrogging: Emerging Economy Multinational Enterprises on the Global Stage"
"73","13","Brownfield Acquisitions: A Reconceptualization and Extension"
"74","13","Acquisition strategies in European emerging markets"
"75","12","A new approach to data access and research transparency (DART)"
"76","11","Uncommon common sense"
"77","11","Enterprise transformation and foreign investment in eastern europe"
"78","10","Alliance proactiveness and firm performance in an emerging economy"
"79","10","British entrepreneurs, global visions"
"80","9","Explaining the internationalization of emerging-economy multinationals: The relative resource specialization of firm and environment"
"81","9","Stakeholder influence and radical change: A coordination game perspective"
"82","8","Process perspectives on the growth of emerging economy multinationals"
"83","7","Organizational and comparative institutionalism in international HRM: Toward an integrative research agenda"
"84","7","Transaction cost perspectives on alliances and joint ventures: Explanatory power and empirical limitations"
"85","6","Foreign investor strategies in view of EU enlargement"
"86","5","Why Do Strategic Alliances Persist? A Behavioral Decision Model"
"87","4","Explaining the internationalization of emerging-economy multinationals: The relative resource specialization of firm and environment"
"88","4","Entrepreneurship in Transition Economies"
"89","3","How do local and foreign firms compete? Competitive actions in an emerging economy"
"90","2","Acquisition as an entry and growth strategy"
"91","1","Foreign Investment: Direct"
"92","1","Erratum: Motivating, testing, and publishing curvilinear effects in management research (Asia Pacific Journal of Management (2009) 26 DOI: 10.1007/s10490-008-9122-3)"
"93","1","Guest editor's introduction to the focused issue: International business in Central and Eastern Europe"
"94","1","Enterprise transformation as coordination game: The leadership challenge"
"95","0","How state and market logics influence firm strategy from within and outside? Evidence from Chinese financial intermediary firms"
"96","0","Bringing the Manager Back Into Management Scholarship"
"97","0","The MNE and its subsidiaries at times of global disruptions: An international relations perspective"
"98","0","Entrepreneurship and the Post-COVID-19 Recovery in Emerging Economies"
"99","0","Context-bridging and context-embedded experience: Growth drivers of emerging economy business groups"
"100","0","Thinking strategically during the global pan(Dem)ic"
"101","0","Strategic Configurations and International Performance of Emerging Economy Multinationals"
"102","0","Global framework agreements as substantive commitments to global labor practices in MNES"
"103","0","Global framework agreements as substantive commitments to global labor practices in MNES"
"104","0","Stigma avoidance and the delay of foreign exits of emerging economy multinational enterprises"
"105","0","Performance, capabilities and strategic actions: Competitive dynamics in an emerging economy"
"106","0","Valuation biases and the persistence of international joint ventures"
"107","0","The changing patterns of foreign direct investment: Survey insights"
"108","0","Acquisitions, institutions and policy"
"109","0","Introduction: Acquisition strategies in European emerging markets"
"110","0","Enjoy your flight! [4]"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
