Scopus - 作者产出分析

"作者姓名:","Imbens, Guido W."
"Scopus 作者 ID:","6603956309"

"h-Index:","56"

"起始年份:","1994"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"44","86","Efficient estimation and stratified sampling"
"45","82","Robust, accurate confidence intervals with a weak instrument: Quarter of birth and education"
"46","82","Combining panel data sets with attrition and refreshment samples"
"47","79","Approximate residual balancing: debiased inference of average treatment effects in high dimensions"
"48","79","Case-control studies with contaminated controls"
"49","79","Evaluating the cost of conscription in the netherlands"
"50","74","Instrumental variables: An econometrician's perspective"
"51","74","Evaluating the differential effects of alternative welfare-to-work training components: A reanalysis of the California GAIN program"
"52","72","Imposing moment restrictions from auxiliary data by weighting"
"53","70","Generalized method of moments and empirical likelihood"
"54","65","Predicting the efficacy of future training programs using past experiences at other locations"
"55","64","Analyzing a randomized trial on breast self-examination with noncompliance and missing outcomes"
"56","59","Propensity score matching and subclassification in observational studies with multi-level treatments"
"57","46","Choosing instrumental variables in conditional moment restriction models"
"58","45","Nonparametric applications of Bayesian inference"
"59","43","Clustering, spatial correlations, and randomization inference"
"60","42","Exact p-Values for Network Interference"
"61","42","Identification and Inference With Many Invalid Instruments"
"62","41","Random effects estimators with many instrumental variables"
"63","36","Sampling-Based versus Design-Based Uncertainty in Regression Analysis"
"64","34","A martingale representation for matching estimators"
"65","31","A measure of robustness to misspecification"
"66","26","Estimating average treatment effects: Supplementary analyses and remaining challenges"
"67","24","Special issue editors' introduction: The regression discontinuity design-Theory and applications"
"68","22","Design-based analysis in Difference-In-Differences settings with staggered adoption"
"69","21","Pharmacogenetic testing among patients with mood and anxiety disorders is associated with decreased utilization and cost: A propensity-score matched study"
"70","20","Re-employment probabilities over the business cycle"
"71","20","Transition models in a non-stationary environment"
"72","19","Addressing unmeasured confounding in comparative observational research"
"73","18","External Validity in Fuzzy Regression Discontinuity Designs"
"74","18","Discrete choice models with multiple unobserved choice characteristics"
"75","16","Nonadditive models with endogenous regressors"
"76","13","Matrix Completion Methods for Causal Panel Data Models"
"77","13","Optimized regression discontinuity designs"
"78","13","Complementarity and aggregate implications of assortative matching: A nonparametric analysis"
"79","12","Potential outcome and directed acyclic graph approaches to causality: Relevance for empirical practice in economics"
"80","11","Balanced linear contextual bandits"
"81","11","Inference for Misspecified Models With Fixed Regressors"
"82","11","Rejoinder"
"83","10","Comment on james j. heckman, ""instrumental variables: a study of implicit behavioral assumptions used in making program evaluations"""
"84","9","Synthetic Difference-in-Differences"
"85","9","Understanding and misunderstanding randomized controlled trials: A commentary on Deaton and Cartwright"
"86","8","An Economist's Perspective on Shadish (2010) and West and Thoemmes (2010)"
"87","8","The performance of empirical likelihood and its generalizations"
"88","8","Confidence intervals in generalized method of moments models"
"89","8","Causal diagrams for empirical research: Discussion of 'causal diagrams for empirical research' by J. Pearl"
"90","6","Statistical significance, p-values, and the reporting of uncertainty"
"91","6","Rejoinder"
"92","1","A causal bootstrap"
"93","1","The et interview: Professor gary chamberlain"
"94","1","Using Wasserstein Generative Adversarial Networks for the design of Monte Carlo simulations"
"95","1","Comment on: “The Blessings of Multiple Causes” by Yixin Wang and David M. Blei"
"96","1","Rejoinder"
"97","1","Optimal stock/flow panels"
"98","0","Identification and Efficiency Bounds for the Average Match Function Under Conditionally Exogenous Matching"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
