Scopus - 作者产出分析

"作者姓名:","Wunder, Sven"
"Scopus 作者 ID:","7003871913"

"h-Index:","45"

"起始年份:","1996"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"57","27","Payments for environmental services in Costa Rica: Increasing efficiency through spatial differentiation"
"58","26","Comparing methods for assessing the effectiveness of subnational REDD+ initiatives"
"59","25","Ecosystem-based adaptation to climate change: What scope for payments for environmental services?"
"60","21","Why were upscaled incentive programs for forest conservation adopted? Comparing policy choices in Brazil, Ecuador, and Peru"
"61","18","Measuring forest and wild product contributions to household welfare: Testing a scalable household survey instrument in Indonesia"
"62","17","Household participation in a Payments for Environmental Services programme: The Nhambita Forest Carbon Project (Mozambique)"
"63","17","What scope for certifying forest ecosystem services?"
"64","17","Economic instruments for nature conservation"
"65","16","Why do forest products become less available?A pan-tropical comparison of drivers of forest-resource degradation"
"66","16","How Do Rural Households Cope with Economic Shocks? Insights from Global Data using Hierarchical Analysis"
"67","15","Selection biases and spillovers from collective conservation incentives in the Peruvian Amazon"
"68","14","Forest decentralization for REDD? A response to Sandbrook et al."
"69","13","Focus on leakage and spillovers: Informing land-use governance in a tele-coupled world"
"70","13","Biodiversity offsets and payments for environmental services: Clarifying the family ties"
"71","13","Why do payments for watershed services emerge? A cross-country analysis of adoption contexts"
"72","13","Climate, crops, and forests: A pan-tropical analysis of household income generation"
"73","13","Conservation tenders in low-income countries: Opportunities and challenges"
"74","13","Combining auctions and performance-based payments in a forest enrichment field trial in Western Kenya"
"75","13","Of PES and other animals"
"76","13","Increasing the efficiency of forest conservation: The case of payments for environmental services in Costa Rica"
"77","13","Macroeconomic change, competitiveness and timber production: A five-country comparison"
"78","12","REDD+ in Theory and Practice: How Lessons From Local Projects Can Inform Jurisdictional Approaches"
"79","12","REDD+ as a public policy dilemma: Understanding conflict and cooperation in the design of conservation incentives"
"80","11","Will up-scaled forest conservation incentives in the Peruvian Amazon produce cost-effective and equitable outcomes?"
"81","11","Oil, macroeconomics, and forests: Assessing the linkages"
"82","10","Resilient landscapes to prevent catastrophic forest fires: Socioeconomic insights towards a new paradigm"
"83","10","The scope for reducing emissions from forestry and agriculture in the Brazilian Amazon"
"84","7","Adding rewards to regulation: The impacts of watershed conservation on land cover and household wellbeing in Moyobamba, Peru"
"85","7","Global variation in the cost of increasing ecosystem carbon"
"86","7","The influence of mineral exports on the variability of tropical deforestation"
"87","5","Lessons in the design of payments for environmental services: Theory and experience"
"88","4","Coronavirus, macroeconomy, and forests: What likely impacts?"
"89","4","Integrated assessment of deforestation drivers and their alignment with subnational climate change mitigation efforts"
"90","4","Comparing tools to predict REDD+ conservation costs to Amazon smallholders"
"91","4","On taxing wildlife films and exposure to nature"
"92","3","Quo vadis global forest governance? A transdisciplinary delphi study"
"93","3","Payments for environmental services to mitigate climate change: Agriculture and forestry compared"
"94","2","European Agri-environmental Policy: Evolution, Effectiveness, and Challenges"
"95","2","Reply to: In defence of simplified PES designs"
"96","2","A hidden harvest from semi-arid forests: landscape-level livelihood contributions in Zagros, Iran"
"97","2","Payments for Environmental Services: Conservation with Pro-Poor Benefits"
"98","2","Hope for Bohemian ecologists - Comments on ""A possible role of social activity to explain differences in publication output among ecologists?"" by Tomáš Grim, Oikos 2008"
"99","2","From Dutch disease to deforestation - a macroeconomic link? A case study from Ecuador"
"100","1","REDD+ and equity outcomes: Two cases from Cameroon"
"101","1","Incentive-based conservation in Peru: Assessing the state of six ongoing PES and REDD+ initiatives"
"102","1","Wildlife film fees: A reply to Jepson &amp; Jennings"
"103","1","Mitigation options from forestry and agriculture in the amazon"
"104","1","Payments for watershed services in developing countries"
"105","1","Big island, green forests and backpackers land-use and development options on Ilha Grande, Rio de Janeiro State, Brazil"
"106","0","Impacts of conservation incentives in protected areas: The case of Bolsa Floresta, Brazil"
"107","0","Payments for Environmental Services to Mitigate Climate Change: Agriculture and forestry compared"
"108","0","Mitigation Options From Forestry and Agriculture in the Amazon"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
