Scopus - 作者产出分析

"作者姓名:","Seuring, Stefan"
"Scopus 作者 ID:","6602271726"

"h-Index:","49"

"起始年份:","1997"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"111","2","Sustainability in supply management of the Volkswagen AG - Effect on medium-sized companies | Nachhaltigkeit im Beschaffungsmanagement der Volkswagen AG - Wirkungen auf mittelständische Unternehmen"
"112","1","Interestingly it's innovation: Reviewing sustainability performance management in the base of the pyramid (BoP)"
"113","1","Traceability and transparency for sustainable fashion-apparel supply chains"
"114","1","Behavioral studies in sustainable supply chain management"
"115","0","The Internet of Things and the circular economy: A systematic literature review and research agenda"
"116","0","The Role of Information and Communication Technology in Managing Supply Chains in Base-of-the-Pyramid Markets"
"117","0","Analysing developing countries approaches of supply chain resilience to COVID-19"
"118","0","Industry 4.0 Driven Quantitative Methods for Circular Supply Chains: A Bibliometric Analysis"
"119","0","Complexity management with interpretive schemes: The contribution of integrated chain management to integrated product policy"
"120","0","Sustainable supply chain management"
"121","0","On-site services in the chemical industry | Standortdienstleistungen in der chemischen industrie"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
