Scopus - 作者产出分析

"作者姓名:","van Reenen, John V."
"Scopus 作者 ID:","7005708650"

"h-Index:","56"

"起始年份:","1993"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"98","7","Productivity under the 1997-2010 labour government"
"99","7","The growth of network computing: Quality-adjusted price changes for network servers"
"100","6","Joseph Schumpeter Lecture, EEA Annual Congress 2017: Do tax cuts produce more Einsteins? The impacts of financial incentives versus exposure to innovation on the supply of inventors"
"101","6","The Labour Market for Young People"
"102","6","Market imperfections and employment"
"103","5","The World Management Survey at 18: Lessons and the way forward"
"104","5","Have R&amp;D Spillovers Declined in the 21<sup>st</sup> Century?"
"105","5","Investing for Prosperity: Skills, Infrastructure and Innovation"
"106","4","Interoperability and market foreclosure in the European Microsoft case"
"107","3","A toolkit of policies to promote innovation"
"108","3","Why management matters for productivity"
"109","1","Trade and management"
"110","1","Trapped Factors and China's Impact on Global Growth"
"111","1","Can Helping the Sick Hurt the Able? Incentives, Information and Disruption in a Welfare Reform"
"112","1","Capacity constraints and irreversible investments: Defending against collective dominance in UPM Kymmene/Norske Skog/Haindl"
"113","0","Ceo pay and the rise of relative performance contracts: A question of governance?"
"114","0","A reply to campbell and mau"
"115","0","Leveraging Monopoly Power by Degrading Interoperability: Theory and Evidence from Computer Markets"
"116","0","Chinese manufacturing exporters are capturing low-skill production but driving high-skill innovation in the West"
"117","0","Productivity and management practices"
"118","0","A break for R &amp; D? New research shows that tax incentives would stimulate R &amp; D"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
