Scopus - 作者产出分析

"作者姓名:","Zahra, Shaker A."
"Scopus 作者 ID:","7003264340"

"h-Index:","76"

"起始年份:","1985"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"39","263","The effects of alliance portfolio characteristics and absorptive capacity on performance A study of biotechnology firms"
"40","262","Corporate entrepreneurship and financial performance: The case of management leveraged buyouts"
"41","250","Organizational unlearning"
"42","248","The role of external knowledge sources and organizational design in the process of opportunity exploitation"
"43","245","The antecedents and consequences of top management fraud"
"44","242","Governance of the entrepreneurial threshold firm: A knowledge-based perspective"
"45","239","Technology strategy and financial performance: Examining the moderating role of the firm's competitive environment"
"46","235","Institutional ownership and corporate social performance: The moderating effect of investment horizon, activism, and coordination"
"47","228","How do threshold firms sustain corporate entrepreneurship? The role of boards and absorptive capacity"
"48","222","Privatization and entrepreneurial transformation: Emerging issues and a future research agenda"
"49","220","Research Evidence On The Miles-Snow Typology"
"50","208","Formal institutions, culture, and venture capital activity: A cross-country analysis"
"51","200","Entrepreneurship and strategic thinking in business ecosystems"
"52","200","Knowledge sharing and technological capabilities: The moderating role of family involvement"
"53","197","Stakeholder pressure on MNEs and the transfer of socially irresponsible practices to subsidiaries"
"54","196","The net-enabled business innovation cycle and the evolution of dynamic capabilities"
"55","192","Scholarly communities in entrepreneurship research: A co-citation analysis"
"56","185","The evolving firm: How dynamic and operating capabilities interact to enable entrepreneurship"
"57","180","Corporate venturing and value creation: A review and proposed framework"
"58","171","The effect of governance modes and relatedness of external business development activities on innovative performance"
"59","149","Understanding the Social Role of Entrepreneurship"
"60","144","Harvesting family firms' organizational social capital: A relational perspective"
"61","143","Knowledge conversion capability and the performance of corporate and university spin-offs"
"62","138","Organizational learning and entrepreneurship in family firms: Exploring the moderating effect of ownership and cohesion"
"63","129","Maximizing the impact of organization science: Theory-building at the intersection of disciplines and/or fields"
"64","123","Strategic alliances and product development in high technology new firms: The moderating effect of technological capabilities"
"65","120","How much do you trust me? The dark side of relational trust in new business creation in established companies"
"66","114","On the Frontiers: The Implications of Social Entrepreneurship for International Entrepreneurship"
"67","109","The changing rules of global competitiveness in the 21st century"
"68","105","Slack resources, firm performance, and the institutional context: Evidence from privately held European firms"
"69","103","Are you talking to me? The nature of community in entrepreneurship scholarship"
"70","99","INNOVATION STRATEGY AND FINANCIAL PERFORMANCE IN MANUFACTURING COMPANIES: AN EMPIRICAL STUDY"
"71","92","Doing research in the (New) middle east: Sailing with the wind"
"72","91","Top management's attention to discontinuous technological change: Corporate venture capital as an alert mechanism"
"73","90","Entrepreneurship in global innovation ecosystems"
"74","84","The effects of ownership and governance on SMEs' international knowledge-based resources"
"75","81","Emerging multinationals venturing into developed economies: Implications for learning, unlearning, and entrepreneurial capability"
"76","76","Global platforms and ecosystems: Implications for international business theories"
"77","74","The financial implications of fit between competitive strategy and innovation types and sources"
"78","72","Family ownership and R&amp;D investment: The role of growth opportunities and business group membership"
"79","70","Being entrepreneurial and market driven: implications for company performance"
"80","68","International entrepreneurship in the post Covid world"
"81","63","Corporate social responsibility and organizational effectiveness: A multivariate approach"
"82","62","Increasing the board's involvement in strategy"
"83","60","Developing the selection and valuation capabilities through learning: The case of corporate venture capital"
"84","57","Conquering Relevance: Entrepreneurship Research's Grand Challenge"
"85","56","Corporate entrepreneurship as knowledge creation and conversion: the role of entrepreneurial hubs"
"86","54","Organizational design correlates of entrepreneurship: The roles of decentralization and formalization for opportunity discovery and realization"
"87","54","Venture team human capital and absorptive capacity in high technology new ventures"
"88","54","Manufacturing strategy and new venture performance: A comparison of independent and corporate ventures in the biotechnology industry"
"89","53","Fostering entrepreneurship during international expansion:: Managing key challenges"
"90","52","Building competitive advantage on manufacturing resources"
"91","51","Understanding the Causes and Effects of Top Management Fraud"
"92","49","Governing entrepreneurial opportunity recognition in MNEs: Aligning interests and cognition under uncertainty"
"93","48","Enriching strategic variety in new ventures through external knowledge"
"94","48","Determinants of board directors' strategic involvement"
"95","45","Social knowledge and SMEs innovative gains from internationalization"
"96","42","Building Perceived Quality of Founder-Involved IPO Firms: Founders' Effects on Board Selection and Stock Market Performance"
"97","40","Two-way streets: The role of institutions and technology policy in firms' corporate entrepreneurship and political strategies"
"98","40","Strategic repertoire variety and new venture growth: The moderating effects of origin and industry dynamism"
"99","39","The role of top management teams in transforming technology-based new ventures' product introductions into growth"
"100","39","Examining entrepreneurship through indigenous lenses"
"101","38","Domestic and International Competitive Focus, Technology Strategy and Company Performance: An Empirical Analysis"
"102","36","Fear appeals as advertising strategy: Should they be used?"
"103","35","International Business and Entrepreneurship Implications of Brexit"
"104","35","Executive values and the ethics of company politics: Some preliminary findings"
"105","33","What do we know about knowledge integration: Fusing micro-and macro-organizational perspectives"
"106","33","Fear appeals as advertising strategy: Should they be used?"
"107","31","Learning advantages of newness: A reconceptualization and contingent framework"
"108","31","Where do breakthroughs come from? characteristics of high-potential inventions"
"109","30","Entrepreneurial Risk Taking in Family Firms: The Wellspring of the Regenerative Capability"
"110","29","Inducing heterogeneity in local entrepreneurial ecosystems: the role of MNEs"
"111","28","Market-oriented institutional change and R&amp;D investments: Do business groups enhance advantage?"
"112","27","Public and Corporate Governance and Young Global Entrepreneurial Firms"
"113","26","Academic advisory boards' contributions to education and learning: Lessons from entrepreneurship centers"
"114","26","An embeddedness framing of governance and opportunism: Towards a cross-nationally accommodating theory of agency - Critique and extension"
"115","25","The role of demand-side narratives in opportunity formation and enactment"
"116","25","Exploiting the dynamic links between competitive and technology strategies"
"117","23","Equity crowdfunding and governance: Toward an integrative model and research agenda"
"118","22","Adaptation of the business concept over time: The case of historically disadvantaged south african owner/managers"
"119","22","Organizational politics and the strategic process"
"120","21","Strategic leadership and entrepreneurial capability for game change"
"121","21","Strategic management of international joint ventures"
"122","19","Developing theory-grounded family business research: Some suggestions"
"123","18","Privatization, entrepreneurship, and global competitiveness in the 21st century"
"124","17","Human resource management practices in the context of rising right-wing populism"
"125","15","A process model of the maturation of a new dynamic capability"
"126","15","Corporate entrepreneurship: Where are we? Where can we go from here?"
"127","15","Background and work experience correlates of the ethics and effect of organizational politics"
"128","14","The practice of management: Reflections on Peter F. Drucker's landmark book"
"129","13","Why corporate science commercialization fails: Integrating diverse perspectives"
"130","13","Emerging research issues in international entrepreneurship"
"131","12","Indigenous Theory Uses, Abuses, and Future"
"132","11","Technological capabilities and international expansion: the moderating role of family and non-family firms’ social capital"
"133","11","Epilogue: Theory building and the survival of family firms - three promising research directions"
"134","10","Disruptive innovation and entrepreneurship in emerging economics"
"135","9","Family Firms’ Religious Identity and Strategic Renewal"
"136","9","Family firms and social innovation: Cultivating organizational embeddedness"
"137","9","INTERNATIONAL CORPORATE ENTREPRENEURSHIP AND THE EVOLUTION OF ORGANIZATIONAL COMPETENCE: A KNOWLEDGE-BASED PERSPECTIVE"
"138","8","Corporate entrepreneurship, country institutions and firm financial performance"
"139","8","How does counterproductive entrepreneurship undermine social wealth creation?"
"140","8","Unethical practices in competitive analysis: Patterns, causes and effects"
"141","7","The Resource-Based View, Resourcefulness, and Resource Management in Startup Firms: A Proposed Research Agenda"
"142","7","An interview with Peter Drucker"
"143","6","Career patterns in self-employment and career success"
"144","6","Trust, poverty, and subjective wellbeing among Chinese entrepreneurs"
"145","6","Wise Choices: How Thoroughness of Opportunity Appraisal, Incentives, and Performance Evaluation Fit Together"
"146","6","Technological Resources and New Firm Growth: A Comparison of Start-up and Adolescent Ventures"
"147","6","Understanding factors that trigger entrepreneurial behavior in established companies"
"148","6","The Effect of Fit Between Competitive Strategy and IT Adoption on Organizational Performance in Small Banks"
"149","5","Handbook of research on corporate entrepreneurship"
"150","5","Time and Corporate Entrepreneurship"
"151","3","Protectionist policies and diversity of entrepreneurial types"
"152","3","Venture Capital, Credit, and FinTech Start-Up Formation: A Cross-Country Study"
"153","3","Explorative and exploitative learning from corporate venture capital: A model of program-level determinants"
"154","3","Portrait of a Research Pioneer: Andrew Van de Ven"
"155","3","The effect of top management team characteristics on product innovation among new ventures: The moderating role of behavioral integration"
"156","2","Founder team prior work experience: An asset or a liability for startup growth?"
"157","2","Ownership structure, business group affiliation and R&amp;D investments"
"158","2","Boards of directors and corporate financial performance: A review and integrative model"
"159","2","Technology strategies for companies operating in global markets"
"160","1","How digital technology promotes entrepreneurship in ecosystems"
"161","1","Founders’ Prior Shared International Experience, Time to First Foreign Market Entry, and New Venture Performance"
"162","1","Stratification, Entrepreneurial Choice and Income Growth: The Moderating Role of Subnational Marketization in an Emerging Economy"
"163","1","The effect of founder industry relatedness experience on new firm growth"
"164","1","Heterogeneity in new venture formation rates across nations: The Schumpeterian and institutional economics Views"
"165","1","Entrepreneurs' perspective on Corporate Venture Capital (CVC): A relational capital perspective"
"166","1","Characteristics and outcomes of entrepreneurial collaborations"
"167","1","Global competitiveness and corporate strategy in the 21st century"
"168","1","A comparative study of leading american, japanese, and korean corporate strategy and financial performance"
"169","0","A double-edged sword? Founder Teams' Prior International Experience and INV International Scale-up"
"170","0","Decomposing the knowledge structures of absorptive capacity"
"171","0","Toward an action-based view of dynamic capabilities for international business"
"172","0","The effect of MNEs’ technology startup acquisitions on small open economies’ entrepreneurial ecosystems"
"173","0","International entrepreneurship by family firms post covid"
"174","0","Corporate entrepreneurship: a systematic literature review and future research agenda"
"175","0","HOW GLOBAL DIGITALIZATION INFLUENCES THE ATTRACTIVENESS OF A FIRM DIGITAL NAME TO FOREIGN INVESTORS"
"176","0","Foreword"
"177","0","The effect of founder industry relatedness experience on new firm growth"
"178","0","Introduction"
"179","0","Entrepreneurship and competition at the intersection: Maintaining strategic resilience"
"180","0","The impact of innovation and technology in the global marketplace"
"181","0","Determinants of organizational commitment in a health care setting"
"182","0","Quality circles for school districts"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
