Scopus - 作者产出分析

"作者姓名:","Heckman, James J."
"Scopus 作者 ID:","7102737699"

"h-Index:","89"

"起始年份:","1974"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"173","13","Investing in our young people"
"174","12","Abducting economics"
"175","12","Treatment Effects: A Bayesian Perspective"
"176","12","What should be our human capital investment policy?"
"177","12","The Intellectual Roots of the Law and Economics Movement"
"178","11","Sensitivity of self-reported noncognitive skills to survey administration conditions"
"179","11","Decomposing trends in inequality in earnings into forecastable and uncertain components"
"180","11","Introduction to A Theory of the Allocation of Time by Gary Becker"
"181","11","Performance standards and the potential to improve government performance"
"182","10","Unordered Monotonicity"
"183","10","Understanding conscientiousness across the life course: An economic perspective"
"184","10","Simulation and estimation of hedonic models"
"185","10","Conditioning, causality and policy analysis"
"186","10","A dynamic model of aggregate output supply, factor demand and entry and exit for a competitive industry with heterogeneous plants"
"187","9","Social Policy: Targeting programmes effectively"
"188","9","Empirical tests of labor-market equilibrium: An evaluation"
"189","8","Taking the easy way out: How the GED testing program induces students to drop out"
"190","8","Editorial: The measurement of progress-some achievements and challenges"
"191","8","Tests of hypotheses arising in the correlated random coefficient model"
"192","8","Human capital formation in childhood and adolescence"
"193","8","Instrumental variables response to angrist and imbens"
"194","7","Evaluation of the Reggio approach to early education"
"195","6","Introduction to the distribution of earnings and of individual output, by A.D. Roy"
"196","6","Do Short-run performance measures predict long-run impacts?"
"197","6","Dynamic Policy Analysis"
"198","6","Skill policies for Scotland"
"199","6","Micro Data, Heterogeneity and the Evaluation of Public Policy Part 1"
"200","5","Gary becker: Model economic scientist"
"201","5","Investing in our young people: Lessons from economics and psychology"
"202","4","China's investments in skills"
"203","4","Introduction to internally consistent modeling, aggregation, inference, and policy"
"204","4","The microeconomics of early child investment"
"205","4","Measuring disparate impacts and extending disparate impact doctrine to organ transplantation"
"206","3","The Race Between Demand and Supply: Tinbergen’s Pioneering Studies of Earnings Inequality"
"207","3","Introduction to Econometrics with Theory: A Special Issue Honoring William A. Barnett"
"208","3","Do the determinants of program participation data provide evidence of cream skimming?"
"209","3","The effect of prayer on god's attitude toward mankind"
"210","2","A formal model of a performance incentive system"
"211","2","The supply side of the race between demand and supply: Policies to foster skill in the modern economy"
"212","2","Editors' introduction"
"213","1","Early childhood education and life-cycle health"
"214","1","The economics of investing in early childhood: Importance of understanding the science of scaling"
"215","1","Using a satisficing model of experimenter decision-making to guide finite-sample inference for compromised experiments"
"216","1","An empirical analysis of racial differences in police use of force: a comment"
"217","1","Global perspectives on the rule of law"
"218","1","Lessons for advancing future performance standards systems"
"219","1","Comment on ""nietzsche and the economics of becoming"" (by Richard Robb)"
"220","1","Economic Inquiry: Introduction"
"221","1","Micro Data, Heterogeneity and the Evaluation of Public Policy Part 2"
"222","1","Selection Bias"
"223","1","Rejoinder"
"224","0","Cognitive, psychosocial, and behaviour gains at age 31 years from the Jamaica early childhood stimulation trial"
"225","0","Comparing the reliability and predictive power of child, teacher, and guardian reports of noncognitive skills"
"226","0","Early childhood learning patterns for a home visiting program in rural China"
"227","0","Lessons for Americans from Denmark about inequality and social mobility"
"228","0","Epilogue: Randomization and social policy evaluation revisited"
"229","0","Comment"
"230","0","Comment"
"231","0","Gary becker remembered"
"232","0","Chicago labor economics"
"233","0","The viability of the welfare state"
"234","0","Preface to the Handbook"
"235","0","U.S. education and training policy a reevaluation of the underlying assumptions behind the ""new consensus"""
"236","0","Preface to the handbook"
"237","0","Evaluating an Argument for Affirmative Action"
"238","0","Erratum"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
