Scopus - 作者产出分析

"作者姓名:","Vargo, Stephen Louis"
"Scopus 作者 ID:","15822707600"

"h-Index:","52"

"起始年份:","1998"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"67","15","Service-dominant logic: Foundations and applications"
"68","13","A service-dominant logic for marketing"
"69","11","Service ecosystem emergence from primitive actors in service dominant logic: An exploratory simulation study"
"70","11","Stepping aside and moving on: A rejoinder to a rejoinder"
"71","10","From promise to perspective: Reconsidering value propositions from a service-dominant logic orientation"
"72","10","A service-ecosystem perspective on value creation: Implications for international business"
"73","10","Reconciling resource integration and value propositions - The dynamics of value co-creation"
"74","8","The role of emergence in service systems"
"75","8","The forum on markets and marketing (FMM): Advancing service-dominant logic"
"76","8","From Micro to Macro: Stakeholders and institutions"
"77","7","Designing institutional complexity to enable innovation in service ecosystems"
"78","5","Situating Humans, Technology and Materiality in Value Cocreation"
"79","5","Being innovative about service innovation: Service, design and digitalization"
"80","5","Gaining competitive advantage with service-dominant logic"
"81","5","Practices, systems, and meaning-making: An introduction to the special section on markets and marketing"
"82","5","Multiplex retailers versus wholesalers: A test of the total value of purchasing model"
"83","4","Advancing sales theory through a holistic view: how social structures frame selling"
"84","4","Service ecosystems emergence and interaction: A simulation study"
"85","4","Marketing relevance through market theory"
"86","4","Transitioning to value co-development"
"87","2","Formalizing service-dominant logic as a general theory of markets: taking stock and moving forward"
"88","2","Moving forward…"
"89","2","From the Dyad to the Service Ecosystem: Broadening and Building Theory in Sales—An Abstract"
"90","2","Conceptual framework for a service-ecosystems approach to project management"
"91","2","Rethinking the roles of marketing and operations: A service-ecosystems view"
"92","2","A Service Perspective of Marketing, Operations, and Value Creation"
"93","1","Practice Diffusion"
"94","1","Microfoundations for Macromarketing: A Metatheoretical Lens for Bridging the Micro-Macro Divide"
"95","1","Assessing and advancing marketing’s value propositions: a disciplinary dialog"
"96","1","Knowledge service engineering: A service-dominant logic perspective"
"97","0","Artificial intelligence and the shaping of the business context"
"98","0","Emergence in marketing: an institutional and ecosystem framework"
"99","0","Assessing and enhancing the impact potential of marketing articles"
"100","0","The past and future of marketing theory and practice: a tribute to the 50th anniversary of the Academy of Marketing Science"
"101","0","Correction to: Technology as an operant resource in service (eco)systems (Information Systems and e-Business Management, (2014), 12, 3, (367-384), 10.1007/s10257-013-0220-5)"
"102","0","Market (Re)creation Through Innovation and Entrepreneurship"
"103","0","Foreword"
"104","0","Introducing Unrelated Brand Extensions Through Core Brand Sponsorship"
"105","0","The Evaluation of Service Brand Extensions"
"106","0","Toward a Service-Dominant Logic for International Marketing"
"107","0","Special issue: “Service-dominant logic and marketing channels/supply chain management”"
"108","0","Ad Hoc Reviewers-Journal of Macromarketing Volume 33, Number 4, December 2013"
"109","0","Rethinking the logic of the customer orientation"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
