Scopus - 作者产出分析

"作者姓名:","Sarstedt, Marko"
"Scopus 作者 ID:","35957036000"

"h-Index:","57"

"起始年份:","2001"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"101","7","Mapping the jungle: A bibliometric analysis of research into construal level theory"
"102","7","Corporate branding in a turbulent environment"
"103","6","Reputation management in times of crisis"
"104","5","Prediction in HRM research–A gap between rhetoric and reality"
"105","5","The role of context and motivation variables in mobile commerce usage - A further perspective on Chong (2013)"
"106","4","Progress in partial least squares structural equation modeling use in marketing research in the last decade"
"107","4","Advancing family business research through modeling nonlinear relationships: Comparing PLS-SEM and multiple regression"
"108","3","The time vs. money effect. A conceptual replication"
"109","2","A comparative study of the predictive power of component-based approaches to structural equation modeling"
"110","2","Advances in composite-based structural equation modeling"
"111","2","From the Special Issue Guest Editors"
"112","1","A comparative evaluation of factor- and component-based structural equation modelling approaches under (in)correct construct representations"
"113","1","Guest editorial"
"114","1","Data generation for composite-based structural equation modeling methods"
"115","1","Guest editorial"
"116","1","Warm ambient scents nudge consumers to favour premium brands and right-wing parties"
"117","1","(Ir)Rationality of decisions in business research and practice: introduction to the special issue"
"118","1","Ambient Scent’s Effects in Sensory Service Marketing: An Abstract"
"119","1","Psychological Ownership: A Concept of Value to the Marketing Field"
"120","1","Selfsurvey.org: A platform for predictionbased benchmarking and feedback-enabled survey research"
"121","1","Die Prognose von Serviceintervallen mit der Hazard-Raten-Analyse - Ergebnisse einer empirischen Studie im Automobilmarkt"
"122","1","Exploring capabilities of Electrical Linewidth Measurement (ELM) techniques"
"123","0","A Prediction-Oriented Specification Search Algorithm for Generalized Structured Component Analysis"
"124","0","“PLS-SEM: indeed a silver bullet”–retrospective observations and recent advances"
"125","0","More Insights into the Role of Warm versus Cool Ambient Scents in Consumer Decision-making: An Abstract"
"126","0","Managing Uncertainty in Consumer Research: Replicability and the Elephant in the Lab: An Abstract"
"127","0","Digital Socialligators? Social Media-Induced Perceived Support During the Transition to the COVID-19 Lockdown"
"128","0","Guest Editorial"
"129","0","Assessing measure congruence in nomological networks"
"130","0","Guest editorial"
"131","0","Attraction and Compromise Effects in Choice-Based Conjoint Analysis: No-Choice Options as a Remedy: An Abstract"
"132","0","Comparing Lab, Virtual, and Field Environments in Sensory Product Acceptance Testing: An Abstract"
"133","0","Viewing Organizational Commitment Through the Lens of Customization: An Abstract"
"134","0","Mirror, Mirror on the Wall: A Comparative Evaluation of Six Structural Equation Modeling Methods"
"135","0","A Comparative Evaluation of Different Single-Item Selection Procedures for Construct Measurement"
"136","0","Corrigendum to ""Editorial Partial Least Squares: The Better Approach to Structural Equation Modeling?"" [LRP, 45, 5-6, (2012), 312-319], doi: 10.1016/j.lrp.2012.09.011"
"137","0","Introduction: Measurement and research methods in international marketing"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
