Scopus - 作者产出分析

"作者姓名:","Mathieu, John E."
"Scopus 作者 ID:","7102164806"

"h-Index:","61"

"起始年份:","1987"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"107","10","VALIDATING FROGS AND PONDS IN MULTI-LEVEL CONTEXTS: SOME AFTERTHOUGHTS"
"108","9","Differential effects of survey-guided feedback: The rich get richer and the poor get poorer"
"109","8","A process‐tracing approach toward understanding supervisors' SDy estimates: Results from five job classes"
"110","7","A Multilevel Examination of the Impact of Team Interpersonal Processes"
"111","7","A discriminant validity study of aggregate-level constructs and measures of local union formalization, centralization, and innovation"
"112","6","Time and teams"
"113","5","Team Decision Making: The Dynamic Effects of Team Decision Style Composition and Performance via Decision Strategy"
"114","5","Deploying human capital resources: Accentuating effects of situational alignment and social capital resources"
"115","4","Indexing Dynamic Collective Constructs Using Computer-Aided Text Analysis: Construct Validity Evidence and Illustrations Featuring Team Processes"
"116","4","The Influence of Commitment to Assigned Goals and Performance on Subsequent Self‐Set Goals and Performance"
"117","3","A Longitudinal Examination of Individual, Organizational and Contextual Factors on Technology Adoption and Job Performance"
"118","2","Erratum to Empowerment-fad or fab? A multilevel review of the past two decades of research (Journal of Management, (2012), 38, (1231-1281), 10.1177/0149206312438773)"
"119","2","Turnover Type as a Moderator of the Performance-Turnover Relationship"
"120","1","Team Leader Coaching Intervention: An Investigation of the Impact on Team Processes and Performance Within a Surgical Context"
"121","1","Comments Regarding Substantive Findings and the Bedeian and Armenakis Model, and Issues Related to Structural Equation Modeling"
"122","1","Organizational processes and nuclear power plant safety: Research summary"
"123","1","The Influence of Positive and Negative Outcomes on Force Model Expectancy Predictions: Mixed Results from Two Samples"
"124","0","Improving employee performance by developing empowering leaders &amp; companies"
"125","0","Empowered to perform: A multi-level investigation of empowerment on performance in Hospital units"
"126","0","A cross-level investigation of the influence of unit-level leadership climate and processes on individuals' psychological empowerment and performance"
"127","0","Journal of business venturing"
"128","0","Journal of Applied Psychology"
"129","0","A multilevel perspective on training and development effectiveness"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
