Scopus - 作者产出分析

"作者姓名:","Burke, Marshall B."
"Scopus 作者 ID:","9744099300"

"h-Index:","37"

"起始年份:","2004"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"39","34","Eyes in the Sky, Boots on the Ground: Assessing Satellite- and Ground-Based Approaches to Crop Yield Measurement and Analysis"
"40","32","Flood Size Increases Nonlinearly Across the Western United States in Response to Lower Snow-Precipitation Ratios"
"41","31","The changing risk and burden of wildfire in the United States"
"42","30","Using satellite imagery to understand and promote sustainable development"
"43","30","Women and children living in areas of armed conflict in Africa: a geospatial analysis of mortality and orphanhood"
"44","29","Impacts of El Nino-Southern Oscillation events on China's rice production"
"45","28","A global model tracking water, nitrogen, and land inputs and Virtual transfers from industrialized meat production and trade"
"46","27","Infrastructure quality assessment in Africa using satellite imagery and deep learning"
"47","26","Contribution of historical precipitation change to US flood damages"
"48","26","Anticipated burden and mitigation of carbon-dioxide-induced nutritional deficiencies and related diseases: A simulation modeling study"
"49","23","Semantic segmentation of crop type in Africa: A novel dataset and analysis of deep learning methods"
"50","22","Predicting economic development using geolocated wikipedia articles"
"51","20","Sight for sorghums: Comparisons of satellite-and ground-based sorghum yield estimates in Mali"
"52","16","Reconciling climate-conflict meta-analyses: reply to Buhaug et al."
"53","16","Temperature and violence"
"54","16","Economic impacts of climate change on agriculture to 2030"
"55","16","Climate Effects on Food Security: An Overview"
"56","15","Addressing Climate Change and Its Effects on Human Health: A Call to Action for Medical Schools"
"57","14","Oil and gas production and spontaneous preterm birth in the San Joaquin Valley, CA: A case-control study"
"58","13","Using remotely sensed temperature to estimate climate response functions"
"59","13","Conflict in a changing climate"
"60","12","The economic origins of conflict in Africa"
"61","10","SOME RESEARCH CHALLENGES in the ECONOMICS of CLIMATE CHANGE"
"62","10","Reply to Sutton et al.: Relationship between temperature and conflict is robust"
"63","9","Dust pollution from the Sahara and African infant mortality"
"64","9","Directions for Research on Climate and Conflict"
"65","8","Mapping missing population in rural India: A deep learning approach with satellite imagery"
"66","6","Generating interpretable poverty maps using object detection in satellite images"
"67","6","Learning to interpret satellite images using wikipedia"
"68","5","Associations between wildfire smoke exposure during pregnancy and risk of preterm birth in California"
"69","4","Historical warming has increased U.S. Crop insurance losses"
"70","4","The effect of information about climate risk on property values"
"71","4","Conclusion of conflict and climate analysis questioned"
"72","3","Twice is nice: the benefits of two ground measures for evaluating the accuracy of satellite-based sustainability estimates"
"73","3","Scalable deep learning to identify brick kilns and aid regulatory capacity"
"74","3","Non-economic factors in violence: Evidence from organized crime, suicides and climate in Mexico"
"75","3","Where Do We Go from Here?"
"76","3","Global and Regional Assessments"
"77","2","Upstream oil and gas production and ambient air pollution in California"
"78","2","Efficient Poverty Mapping from High Resolution Remote Sensing Images"
"79","2","Reply to Rosen: Temperature–growth relationship is robust"
"80","1","Quantifying the Effect of Precipitation on Landslide Hazard in Urbanized and Non-Urbanized Areas"
"81","1","Farm parcel delineation using spatio-temporal convolutional networks"
"82","0","Predicting Livelihood Indicators from Community-Generated Street-Level Imagery"
"83","0","Reply to: Temporal displacement, adaptation and the effect of climate on suicide rates"
"84","0","Back to the root causes of war: food shortages – Authors' reply"
"85","0","Comment on ""food Abundance and Violent Conflict in Africa"""
"86","0","Introduction"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
