Scopus - 作者产出分析

"作者姓名:","Acemoglu, Daron"
"Scopus 作者 ID:","7003483273"

"h-Index:","95"

"起始年份:","1993"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"54","194","Politics and economics in weak and strong states"
"55","192","De facto political power and institutional persistence"
"56","190","Institutions, human capital, and development"
"57","189","Technology, information, and the decentralization of the firm"
"58","178","From education to democracy?"
"59","174","Binary opinion dynamics with stubborn agents"
"60","166","Reevaluating the modernization hypothesis"
"61","161","The value of connections in turbulent times: Evidence from the United States"
"62","158","Constitutions, politics, and economics: A review essay on Persson and Tabellini's The Economic Effects of Constitutions"
"63","157","Productivity gains from unemployment insurance"
"64","156","Democracy, redistribution, and inequality"
"65","156","Oligarchic versus democratic societies"
"66","155","Automation and new tasks: How technology displaces and reinstates labor"
"67","154","Contracts and technology adoption"
"68","153","Cross-country inequality trends"
"69","147","The world income distribution"
"70","146","Holdups and efficiency with search frictions"
"71","145","Chiefs: Economic development and elite control of civil society in sierra leone"
"72","145","Competition and efficiency in congested markets"
"73","143","The consequences of radical reform: The French revolution"
"74","139","What does human capital do? A review of Goldin and Katz's The Race between Education and Technology"
"75","138","The monopoly of violence: Evidence from colombia"
"76","135","State capacity and economic development: A network approach"
"77","135","The political economy of the Kuznets curve"
"78","134","Equilibrium bias of technology"
"79","132","The rise and decline of general laws of capitalism"
"80","126","An African success story: Botswana"
"81","121","Intellectual property rights policy, competition and innovation"
"82","119","A political theory of populism"
"83","115","Emergence and persistence of inefficient states"
"84","115","WHY IS AFRICA POOR?"
"85","115","Determinants of vertical integration: Financial development and contracting costs"
"86","115","Inefficient redistribution"
"87","110","Innovation, reallocation, and growth"
"88","109","Economics versus politics: Pitfalls of policy advice"
"89","109","A theory of military dictatorships"
"90","105","Secular stagnation? The effect of aging on economic growth in the age of automation"
"91","103","Networks and the macroeconomy: An empirical exploration"
"92","102","Changes in the wage structure, family income, and children's education"
"93","101","Income and health spending: Evidence from oil price shocks"
"94","100","Productivity differences between and within countries"
"95","97","When does labor scarcity encourage innovation?"
"96","92","The colonial origins of comparative development: An empirical investigation: Reply"
"97","88","A simple model of inefficient institutions"
"98","86","Aggregate comparative statics"
"99","85","Vertical integration and technology: Theory and evidence"
"100","84","Return of the solow paradox? It, productivity, and employment in US manufacturing"
"101","82","When does policy reform work? The case of central bank independence"
"102","80","The power of the street: Evidence from Egypt’s arab spring"
"103","79","Root causes: A historical approach to assessing the role of institutions in economic development"
"104","78","Innovation by entrants and incumbents"
"105","77","Competing engines of growth: Innovation and standardization"
"106","76","Social structure and development: A legacy of the holocaust in Russia"
"107","75","The Economics of Labor Coercion"
"108","75","Credit market imperfections and persistent unemployment"
"109","73","Innovation network"
"110","73","The price of simplicity"
"111","71","Theory, general equilibrium, and political economy in development economics"
"112","70","Input and technology choices in regulated industries: Evidence from the health care sector"
"113","69","Robust distributed routing in dynamical networks-part II: Strong resilience, equilibrium selection and cascaded failures"
"114","68","Disease and development in historical perspective"
"115","66","Microeconomic origins of macroeconomic tail risks"
"116","66","MINIMUM WAGES AND ON-THE-JOB TRAINING"
"117","65","Democratization or repression?"
"118","63","Dynamics and stability of constitutions, coalitions, and clubs"
"119","62","Robust distributed routing in dynamical networks-Part I: Locally responsive policies and weak resilience"
"120","61","Social norms and the enforcement of laws"
"121","61","Wage and technology dispersion"
"122","60","Asymmetries in the cyclical behaviour of UK labour markets"
"123","59","Diffusion of innovations in social networks"
"124","59","Coalition formation in non-democracies"
"125","58","Incentives in markets, firms, and governments"
"126","57","Offshoring and directed technical change"
"127","56","Political economy of mechanisms"
"128","54","State capacity and American technology: Evidence from the nineteenth century"
"129","54","Asymmetric business cycles: Theory and time-series evidence"
"130","53","Introduction to economic growth"
"131","52","Dynamics of information exchange in endogenous social networks"
"132","52","Why do voters dismantle checks and balances?"
"133","51","Vertical integration and distance to frontier"
"134","50","Information accumulation in development"
"135","47","Persistence of civil wars"
"136","46","Price and capacity competition"
"137","45","Network security and contagion"
"138","43","The wrong kind of AI? Artificial intelligence and the future of labour demand"
"139","43","Localised and biased technologies: Atkinson and Stiglitz's New view, induced innovations, and directed technological change"
"140","42","Competition in electricity markets with renewable energy sources"
"141","42","Political selection and persistence of bad governments"
"142","42","Competition in parallel-serial networks"
"143","42","Public policy in a model of long-term unemployment"
"144","41","Low-skill and high-skill automation"
"145","41","History, expectations, and leadership in the evolution of social norms"
"146","39","Finding Eldorado: Slavery and long-run development in Colombia"
"147","38","Political limits to globalization"
"148","38","The marginal user principle for resource allocation in wireless networks"
"149","37","A dynamic theory of resource wars"
"150","35","Certification of training and training outcomes"
"151","33","Power fluctuations and political economy"
"152","32","Stability analysis of transportation networks with multiscale driver decisions"
"153","32","Institutions, factor prices, and taxation: Virtues of strong states?"
"154","31","Opinion fluctuations and persistent disagreement in social networks"
"155","31","The persistence and change of institutions in the Americas"
"156","30","Informational braess' paradox: The effect of information on traffic congestion"
"157","30","Dynamic Mirrlees Taxation under Political Economy Constraints"
"158","30","Convergence of rule-of-thumb learning rules in social networks"
"159","30","Markets versus governments"
"160","29","Search with multi-worker firms"
"161","28","Political economy of Ramsey taxation"
"162","28","Did medicare induce pharmaceutical innovation?"
"163","28","Matching, Heterogeneity, and the Evolution of Income Distribution"
"164","27","Paths to Inclusive Political Institutions"
"165","26","Fragility of asymptotic agreement under Bayesian learning"
"166","26","Cycles of conflict: An economic model"
"167","26","The labor market and corporate structure"
"168","25","Asymmetric growth and institutions in an interdependent world"
"169","24","Robust comparative statics in large dynamic economies"
"170","24","Partially optimal routing"
"171","23","Rents and economic development: the perspective of Why Nations Fail"
"172","23","Political economy in a changing world"
"173","23","Disease and development: A reply to bloom, Canning, and fink"
"174","23","The environment and directed technical change in a North-South model"
"175","23","The crisis of 2008: Lessons for and from economics"
"176","23","Auditor independence, incomplete contracts and the role of legal liability"
"177","22","Technology, unemployment and efficiency"
"178","21","An evaluation of the FDA’s analysis of the costs and benefits of the graphic warning label regulation"
"179","21","Generalized Poincaré-Hopf theorem for compact nonsmooth regions"
"180","18","Understanding prosperity and poverty: Geography, institutions, and the reversal of fortune"
"181","17","Endogenous Production Networks"
"182","17","Equalizing superstars: The internet and the democratization of education"
"183","17","Learning about others' actions and the investment accelerator"
"184","16","Modeling inefficient institutions"
"185","15","Do juntas lead to personal rule?"
"186","14","Social mobility and stability of democracy: Reevaluating de Tocqueville"
"187","14","Foundations of societal inequality"
"188","13","Political model of social evolution"
"189","13","Robust comparative statics in large static games"
"190","13","Price competition in communication networks"
"191","12","Efficiency and braess' Paradox under pricing in general networks"
"192","11","Trust in state and nonstate actors: Evidence from dispute resolution in pakistan"
"193","11","Population and Conflict"
"194","11","Weak states: Causes and consequences of the sicilian mafia"
"195","11","Lower bounds on the rate of learning in social networks"
"196","10","Experimentation, patents, and innovation"
"197","8","Observational learning in an uncertain world"
"198","7","Sustaining Cooperation: Community Enforcement versus Specialized Enforcement"
"199","7","Credit Market Imperfections and the Separation of Ownership from Control"
"200","6","The voter model with stubborn agents extended abstract"
"201","6","Paths of Economic and Political Development"
"202","6","On the economic origins of democracy"
"203","6","On the stability of P-matrices"
"204","6","Costs of competition in general networks"
"205","5","Does the us tax code favor automation?"
"206","5","Privacy-constrained network formation"
"207","5","Robust distributed routing in dynamical networks with cascading failures"
"208","5","Diffusions of innovations on deterministic topologies"
"209","5","Stability analysis of transportation networks with multiscale driver decisions"
"210","5","Local indices for degenerate variational inequalities"
"211","4","The political agenda effect and state centralization"
"212","4","State-dependent opinion dynamics"
"213","4","Economic growth and development in the undergraduate curriculum"
"214","3","Is this time different? Capture and anti-capture of U.S. politics"
"215","3","The crisis of 2008: Lessons for and from economics"
"216","3","Robust distributed routing in dynamical flow networks"
"217","3","Political economy of intermediate goods taxation"
"218","3","Uniqueness of generalized equilibrium for box constrained problems and applications"
"219","3","Asymmetric information, bargaining, and unemployment fluctuations"
"220","2","Systemic credit freezes in financial lending networks"
"221","2","The perils of high-powered incentives: Evidence from Colombia's false positives"
"222","2","The Price of Simplicity"
"223","2","Price and capacity competition: Extended abstract"
"224","2","Paradoxes of traffic engineering with partially optimal routing"
"225","2","Comment"
"226","1","To reverse widening inequality, keep a tight rein on automation"
"227","1","High-quality versus low-quality growth in Turkey: Causes and consequences"
"228","1","Capitalism"
"229","1","Why nations fail?"
"230","1","Privacy-Constrained Network Formation"
"231","1","Why nations fail"
"232","1","Economics versus politics: Pitfalls of policy advice"
"233","1","Editorial"
"234","0","War, Socialism, and the Rise of Fascism: an Empirical Exploration"
"235","0","Artificial Intelligence and Jobs: Evidence from Online Vacancies"
"236","0","Obedience in the Labour Market and Social Mobility: A Socioeconomic Approach"
"237","0","Lockdown interventions in SIR models: Is the reproduction number the right control variable?"
"238","0","Building inclusive states: A simple framework"
"239","0","Comment"
"240","0","Dave Donaldson: Winner of the 2017 Clark Medal"
"241","0","¿Por qué fracasan los países? Los orígenes del poder, la prosperidad y la pobreza"
"242","0","The Econometric Society Annual Reports. Report of the Editors 2013-2014"
"243","0","Harmonic influence in largescale networks"
"244","0","Sink or swim"
"245","0","10 Reasons countries fall apart: States don't fail overnight. The seeds of of their destruction are sown deep within their political institutions"
"246","0","Editorial"
"247","0","Preface"
"248","0","Advances in economics and econometrics: Tenth world Congress, volume II: Applied economics"
"249","0","Advances in economics and econometrics: Tenth world congress, volume I: Economic theory"
"250","0","Advances in economics and econometrics: Tenth world Congress volume 3, econometrics"
"251","0","Editorial"
"252","0","Learning over complex social networks"
"253","0","Editorial"
"254","0","Foreword"
"255","0","The econometric society annual reports: Report of the editors 2007-2008"
"256","0","Editorial"
"257","0","Partial results on social learning with observations from neighbors"
"258","0","NBER Macroeconomics Annual: Editorial"
"259","0","Editorial"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
