Scopus - 作者产出分析

"作者姓名:","Parasuraman, A."
"Scopus 作者 ID:","6603335581"

"h-Index:","48"

"起始年份:","1975"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"94","1","Some reflections on my career, publishing, and contributing significantly to a field | Algunas reflexiones sobre mi trayectoria: Cómo publicar y contribuir de modo significativo en un campo del conocimiento"
"95","1","JSR's flagship status will continue under a new editor"
"96","1","Assigning salesmen to sales territories: Some practical guidelines"
"97","0","The Fifth Industrial Revolution: How harmonious human–machine collaboration is triggering a retail and service [r]evolution"
"98","0","On repositioning customer support services: some food for further thought"
"99","0","Consumers’ Technology Readiness in a Developing Country: The Role of Demographics and Attitudes"
"100","0","Introduction to special section"
"101","0","BUSINESS REPLY CARDS VERSUS INQUIRER PAID POSTAGE: AN ASSESSMENT OF ALTERNATIVE DIRECT MAIL STRATEGIES."
"102","0","NEEDS OF THE FEMALE BUSINESS TRAVELER MARKET: SOME INSIGHTS FOR THE HOTEL INDUSTRY."
"103","0","EXCLUDING 'LATE' RESPONDENTS FROM MAIL SURVEY DATA ANALYSIS: WILL THIS LEAD TO BIASED RESULTS?"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
