Scopus - 作者产出分析

"作者姓名:","Miller, Danny"
"Scopus 作者 ID:","7407279089"

"h-Index:","75"

"起始年份:","1975"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"102","29","How to detect a management fad - And distinguish it from a classic"
"103","28","Beyond the firm: Business families as entrepreneurs"
"104","27","The development of change detection"
"105","26","For love and money: Marital leadership in family firms"
"106","25","Family Business Growth Around the World"
"107","25","Looking Back at and Forward From: “Family Governance and Firm Performance: Agency, Stewardship, and Capabilities”"
"108","24","Celebrating the ""essential:"" The impact of performance on the functional favoritism of CEOs in two contexts"
"109","23","Kicking the habit: Broadening our horizons by studying family businesses"
"110","23","Quasi-rational Organizational Responses: Functional and Cognitive Sources of Strategic Simplicity"
"111","22","The Best of Both Worlds: Exploitation and Exploration in Successful Family Businesses"
"112","21","MBA CEOs, Short-Term Management and Performance"
"113","21","Strategic distinctiveness in family firms: Firm institutional heterogeneity and configurational multidimensionality"
"114","20","Competitive landscape shifts: The influence of strategic entrepreneurship on shifts in market commonality"
"115","19","Sources of Entrepreneurial Courage and Imagination: Three Perspectives, Three Contexts"
"116","19","Temporal considerations in the study of family firms: Reflections on ""the study of organizational behaviour in family business"""
"117","19","CONCEPTUAL LEVELS AND THE DESIGN OF ACCOUNTING INFORMATION SYSTEMS"
"118","17","Bifurcating time: How entrepreneurs reconcile the paradoxical demands of the job"
"119","17","Group Fantasies and Organizational Functioning"
"120","17","STRATEGY, STRUCTURE AND ENVIRONMENT: CONTEXT INFLUENCES UPON SOME BIVARIATE ASSOCIATIONS"
"121","16","Family Firms: A Breed of Extremes?"
"122","15","A Fleeting Glory: Self-Serving Behavior Among Celebrated MBA CEOs"
"123","15","Bayesian methods in family business research"
"124","15","A MATHEMATICAL MODEL OF THE ADAPTIVE BEHAVIOUR OF ORGANIZATIONS"
"125","14","Who cares about socioemotional wealth? SEW and rentier perspectives on the one percent wealthiest business households"
"126","14","Too much of a good thing: Family involvement and the survival of listed Korean firms"
"127","14","Response to ""Research on the Dark Side of Personality Traits in Entrepreneurship: Observations From an Organizational Behavior Perspective"""
"128","13","Understanding the Leader-Strategy Interface: Application of the Strategic Relationship Interview Method"
"129","12","Value-Enhancing Social Responsibility: Market Reaction to Donations by Family vs. Non-family Firms with Religious CEOs"
"130","11","Disruptive texts: Case narratives as research inspirations"
"131","11","In Search of the Best of Both Worlds: Crafting a Finance Paper for the Family Business Review"
"132","11","Organizational Pathology and Industrial Crisis"
"133","10","Methods, Theories, Data, and the Social Dynamics of Organizational Research"
"134","10","Using the life cycle to anticipate satisfaction at work"
"135","9","A longitudinal study of the corporate life cycle"
"136","8","How our Frames Direct Us: A Poker Experiment"
"137","8","Lost in time: Intergenerational succession, change and failure in family business"
"138","7","A concept of leadership for strategic organization"
"139","7","The social ecology of research fads: A commentary on Starbuck's ""The constant causes of never-ending faddishness in the behavioral and social sciences"""
"140","7","Advantage by design: Competing with opportunity-based organizations"
"141","6","Top management team time horizon blending and organizational ambidexterity"
"142","6","Ideals-Based Accountability and Reputation in Select Family Firms"
"143","6","Mental Health in the Family Business: A Conceptual Model and a Research Agenda"
"144","4","Back to the future: The effect of returning family successions on firm performance"
"145","3","How vulnerability enriches family firm relationships: A social exchange perspective"
"146","3","FORBEARANCE: STRATEGIC NONRESPONSE TO COMPETITIVE ATTACKS"
"147","3","Family businesses under COVID-19: Inspiring models – Sometimes"
"148","3","CEO long-term orientation and elite university education"
"149","3","Ownership similarity in mergers and acquisitions target selection"
"150","3","Stranger in a strange land: A brief journey into the realm of empirical corporate finance"
"151","3","Strategic integration: Competing in the age of capabilities"
"152","2","Firing managers: The benefits of family ownership and costs of family management"
"153","2","Paradoxical Resource Trajectories: When Strength Leads to Weakness and Weakness Leads to Strength"
"154","2","Are Socially Responsible Firms Associated with Socially Responsible Citizens? A Study of Social Distancing During the Covid-19 Pandemic"
"155","2","Filling the institutional void: The social behavior and performance of family versus non-family technology firms in emerging markets1"
"156","2","The dyslexic researcher: A call to broaden our portals"
"157","2","Divided loyalties: Governance, conduct and performance in family and entrepreneur businesses"
"158","1","Brief reflections on family firm research and some suggested paths forward"
"159","1","Competitive Rationales: Beneath the Surface of Competitive Behavior"
"160","1","Conditioning competitive risk: Competitors’ rank proximity and relative ability"
"161","1","Business education and executive opportunism: The case of MBAs"
"162","1","Erratum: Family ownership and acquisition behavior in publicly-traded companies (Strategic Management Journal (2010) 31:2 (215-223))"
"163","1","A question of timing: Strategies for scheduling television shows"
"164","0","Implementing Project-Based Alliances: Three Paradoxes of Brokerage"
"165","0","Outcome-Based Imitation in Family Firms’ International Market Entry Decisions"
"166","0","When so much is at stake: Understanding organizational brinkmanship in family business"
"167","0","DIVERGENT FAMILY EFFECTS ON GREEN PRACTICES"
"168","0","Alienation among management scholars"
"169","0","Family Ownership Dispersion and Dividend Payout in Family Firms"
"170","0","Publishing Bad News: A Meandering Journey"
"171","0","La dernière décennie (ou presque) de mon travail"
"172","0","Response to Greckhamer et al (2018): Studying configurations with qualitative comparative analysis"
"173","0","Character, governance and conduct: A reminder from family business"
"174","0","Leadership is not what you think: A Socratic dialogue"
"175","0","Managing Under Deadly Conditions"
"176","0","Icarus paradox: How exceptional companies bring about their own downfall"
"177","0","Critique and comment. The concept of revolutionary change: Rejoinder to Ramaprasad"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
