Scopus - 作者产出分析

"作者姓名:","Card, David E."
"Scopus 作者 ID:","7006709011"

"h-Index:","51"

"起始年份:","1982"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"83","9","The dynamic effects of an earnings subsidy for long-term welfare recipients: Evidence from the self sufficiency project applicant experiment"
"84","8","Immigration: How immigration affects U.S. cities"
"85","7","Peer effects of immigrant children on academic performance of native speakers: Introduction"
"86","7","The changing incidence and severity of poverty spells among female-headed families"
"87","6","Unions and wage inequality"
"88","6","Preface to the handbook"
"89","5","Earnings, schooling, and ability revisited"
"90","5","Are mixed neighborhoods always unstable? Two-sided and one-sided tipping"
"91","4","When to start a fight and when to fight back: Liability disputes in the workers' compensation system"
"92","3","Local Polynomial Order in Regression Discontinuity Designs"
"93","2","Assortative Matching or Exclusionary Hiring? The Impact of Employment and Pay Policies on Racial Wage Differences in Brazil"
"94","2","Local labor-market adaptation to increased immigration"
"95","2","Symposium on ""Second-generation immigrants and the transition to ethnic minorities"""
"96","1","Female earnings inequality: The changing role of family characteristics and its effect on the extensive and intensive margins"
"97","1","Introduction: Labor markets and public policies in the United States and Canada"
"98","0","The Intergenerational Transmission of Human Capital: Evidence from the Golden Age of Upward Mobility"
"99","0","Who Set Your Wage?"
"100","0","Monopsony in the Labor Market New Empirical Results and New Public Policies"
"101","0","MEASURING THE EFFECT OF STUDENT LOANS ON COLLEGE PERSISTENCE"
"102","0","Mortality among US veterans after emergency visits to Veterans Affairs and other hospitals: Retrospective cohort study"
"103","0","Introduction: Essays in honor of John E. Dinardo"
"104","0","Employer policies and the immigrant–native earnings gap"
"105","0","Introduction: A good start? determinants of initial labor market success"
"106","0","The effects of immigration on the labor market outcomes of less-skilled natives"
"107","0","Introduction: Essays in honor of Robert J. Lalonde"
"108","0","Introduction to ""earnings, schooling, and ability revisited"""
"109","0","Preface and acknowledgments"
"110","0","Introduction"
"111","0","Public policy and the distribution of income"
"112","0","Introduction: Essays in honor of Orley Ashenfelter"
"113","0","Emperical tests of labor-market equilibrium: An evaluation. A comment"
"114","0","Comments on Semiparametric Estimation of Employment Duration Models"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
