Scopus - 作者产出分析

"作者姓名:","Lusch, Robert Frank"
"Scopus 作者 ID:","6602566503"

"h-Index:","51"

"起始年份:","1976"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"62","34","A Service perspective for human capital resources: A critical base for strategy implementation"
"63","33","User-generated content on social media: Predicting market success with online word-of-mouth"
"64","32","Protecting relational assets: A pre and post field study of a horizontal business combination"
"65","32","A preliminary test of Hunt's General Theory of Competition: Using artificial adaptive agents to study complex and ill-defined environments"
"66","30","The phase transition of markets and organizations: The new intelligence and entrepreneurial frontier"
"67","30","Validating the retail store image concept"
"68","28","Evolving service for a complex, resilient, and sustainable world"
"69","28","Employees as customers: The role of social controls and employee socialization in developing patronage"
"70","27","Multicriterion market segmentation: A new model, implementation, and evaluation"
"71","25","Agent-based modeling of ambidextrous organizations: Virtualizing competitive strategy"
"72","24","The small and long view"
"73","24","Similarities between conflict and cooperation in the marketing channel"
"74","22","Protecting the core competencies of a company: Intangible asset security"
"75","21","Leadership style profiles of retail managers: Personal, organizational and managerial characteristics"
"76","20","Consumer behavior in accumulating household financial assets"
"77","20","The future of marketing strategy"
"78","19","The Long Macro View"
"79","19","The supply chain management of shopper marketing as viewed through a service ecosystem lens"
"80","19","Big data analytics: Perspective shifting from transactions to ecosystems"
"81","19","Theoretical models of the antecedents and consequences of organizational, workgroup, and professional esprit de corps"
"82","18","The nature of power in a marketing channel"
"83","16","Redefining the market: A treatise on exchange and shared understanding"
"84","15","Converting knowledge into value: Gaining insights from service dominant logic and neuroeconomics"
"85","15","Ethical guidelines for business and social marketing"
"86","14","Interdependency, Contracting, and Relational Behavior in Marketing Channels"
"87","13","Stakeholder analyses of firm-related web forums: Applications in stock return prediction"
"88","13","A service-dominant logic for marketing"
"89","12","The “Ethics of Social Ideas” Versus The “Ethics of Marketing Social Ideas”"
"90","11","Stepping aside and moving on: A rejoinder to a rejoinder"
"91","11","Political risk and the evolution of the control of foreign business: Equity, earnings and the marketing mix"
"92","10","Sales margin and margin capitalization rates: Linking marketing activities to shareholder value"
"93","10","From the Editor"
"94","10","Estimation of a department store production function"
"95","10","ROI<sup>3</sup>: The building blocks for successful global organizations in the 21st century"
"96","8","The forum on markets and marketing (FMM): Advancing service-dominant logic"
"97","8","An examination of the influence of procedural justice on long-term orientation in wholesaler- supplier relationships"
"98","7","Competent collaborations"
"99","7","Environment and strategy in 1995: A survey of high-level executives"
"100","6","Toward a new paradigm for marketing: The evolutionary exchange paradigm"
"101","5","Service-dominant logic and performance-based contracting: A systems thinking perspective"
"102","5","Lessons from nature: Enhancing the adaptable potential of service ecosystems"
"103","5","Gaining competitive advantage with service-dominant logic"
"104","5","Multiplex retailers versus wholesalers: A test of the total value of purchasing model"
"105","5","Entropy and the prediction of consumer behavior"
"106","5","Factor invariance of nonwork activities."
"107","5","The business environment of 1985"
"108","4","A unified market segmentation method for generating Pareto optimal solutions sets"
"109","4","From the Editor"
"110","4","Creating a Successful Career: Guidelines and Suggestions for Recent Doctorates in Marketing"
"111","4","An empirical examination of the dimensionality of power in a channel of distribution"
"112","3","The emergence of innovation as a social process: Theoretical exploration and implications for entrepreneurship and innovation"
"113","3","Determinants of Retail Store Performance: A Partial Examination of Selected Elements of Retailer Conduct"
"114","3","An Identification-Based model of supplier-Retailer communication"
"115","3","The flexible executive mindset: How top management should look at tomorrow's markets"
"116","3","Functional integration in marketing channels: A determinant of product quality and total cost"
"117","2","Gaining insight to B2B relationships through new segmentation approaches: Not all relationships are equal"
"118","2","Rethinking the roles of marketing and operations: A service-ecosystems view"
"119","2","A Service Perspective of Marketing, Operations, and Value Creation"
"120","2","From the Editor"
"121","2","Informal and formal care for the elderly: Decision determinants and their implications"
"122","2","Barriers to marketing becoming what it might be: Individual vs. Community costs"
"123","2","Environmental Determinants"
"124","2","Environment and strategy in 1995: A survey of high-level executives"
"125","1","Choosing value-chain locations in marketing channels: Integrating service-dominant logic and product-form strategy perspectives"
"126","1","Knowledge service engineering: A service-dominant logic perspective"
"127","1","Alderson, sessions and the 1950s manager"
"128","1","Creating Long-Term Marketing Health"
"129","0","The Cultural Knowledge Perspective: Insights on Resource Creation for Marketing Theory, Practice, and Education"
"130","0","Perceived Market Risk in New Ventures: A Study of Early-Phase Business Angel Investment Screening"
"131","0","Open innovation: An S-D logic perspective"
"132","0","Foreword"
"133","0","Innovative techniques for improved testability"
"134","0","Techniques for improved testability in the IBM ES/9370 system"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
