Scopus - 作者产出分析

"作者姓名:","Narayan, Paresh Kumar"
"Scopus 作者 ID:","7102708451"

"h-Index:","61"

"起始年份:","2002"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"296","2","Temporal causality and the dynamics of judicial appellate caseload, real income and socio-economic complexity in Australia"
"297","2","Modelling immigration flows: An application of the bounds test to Fiji-Australia migration"
"298","1","Exchange rate return predictability in times of geopolitical risk"
"299","1","Evidence of oil market price clustering during the COVID-19 pandemic"
"300","1","Interdependence between monetary policy and asset prices in ASEAN-5 countries"
"301","1","Bond return predictability: Evidence from 25 OECD countries"
"302","1","Understanding market reaction to covid-19 monetary and fiscal stimulus in major asean countries"
"303","1","Economic news and the cross-section of commodity futures returns"
"304","1","Maintaining stability, promoting sustainable growth amidst global challenges, the 14th BMEB International Conference Special Issue"
"305","1","State-level politics: Do they influence corporate investment decisions?"
"306","1","Can energy security predict energy stock returns?"
"307","1","Commentary on a method for testing resistance to shocks"
"308","1","Reaction of the credit default swap market to the release of periodic financial reports"
"309","1","Introduction: Emerging Stock and Bond Markets: Performance and Volatility"
"310","1","Econometrics of Energy Markets"
"311","1","Small-sample improved seasonal unit root tests for trending and breaking series"
"312","1","Understanding Fiji's declining foreign reserves position"
"313","1","Has international trade in saving improved US economic welfare?"
"314","1","Estimating exchange rate responsiveness to shocks"
"315","1","Why do australians, new zealanders, and americans travel to fiji? Evidence from cointegration, unit roots, and parameter stability tests"
"316","0","Did green debt instruments aid diversification during the COVID-19 pandemic?"
"317","0","The role of R&amp;D and economic policy uncertainty in Sri Lanka’s economic growth"
"318","0","Informed trading in the CDS and OTM put option markets"
"319","0","Economic importance of correlations for energy and other commodities"
"320","0","Structural Breaks in Interactive Effects Panels and the Stock Market Reaction to COVID-19"
"321","0","Social capital, R&amp;D and provincial growth in Indonesia"
"322","0","STIMULATING ECONOMIC RECOVERY, PROMOTING SUSTAINABLE- INCLUSIVE GROWTH: CHALLENGES AND OPPORTUNITIES, THE 15TH BMEB INTERNATIONAL CONFERENCE SPECIAL ISSUE"
"323","0","Understanding monetary and fiscal policy rule interactions in Indonesia"
"324","0","Terrorism and international stock returns"
"325","0","Do opinion polls on government preference influence stock returns?"
"326","0","Editorial"
"327","0","Inflation targeting and central bank policy"
"328","0","Applied energy and finance"
"329","0","Applied energy and finance"
"330","0","Editorial for applied energy and finance"
"331","0","Energy Finance II: An Overview"
"332","0","Guest editors' introduction: Special issue of Journal of Banking and Finance on recent developments in financial econometrics and applications"
"333","0","Editorial Board"
"334","0","Symposium: Performance of financial markets"
"335","0","Econometrics of financial markets in Asia"
"336","0","Comparing the small sample properties of two break lagrange multiplier unit root tests"
"337","0","An analysis of Fiji's monetary policy transmission"
"338","0","Do demand and supply shocks explain USA's oil stock fluctuations?"
"339","0","Are business cycles stationary fluctuations around a deterministic trend? Empirical evidence from 79 developing countries"
"340","0","The economic importance of the sugar industry for Fiji"
"341","0","The macroeconomic impact of the IMF recommended VAT policy for the Fiji economy: Evidence from a CGE model"
"342","0","The plan to increase Fiji's rice production - Is it worthwhile?"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
