Scopus - 作者产出分析

"作者姓名:","Choi, Thomas Y."
"Scopus 作者 ID:","35228407900"

"h-Index:","42"

"起始年份:","1992"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"56","14","Re-visiting collaborative behavior in supply networks – structural embeddedness and the influence of contextual changes and sanctions"
"57","13","Jury Rigging and Supply Network Design: Evolutionary “Tinkering” in the Presence of Unknown-Unknowns"
"58","11","Supply networks: Theories and models"
"59","10","Managing extended supply chains"
"60","10","The Conflicted Role of Purchasing in New Product Development Costing"
"61","10","To insource or outsource the sourcing? A behavioral investigation of the multi-tier sourcing decision"
"62","9","Selecting Startups as Suppliers: A Typology of Supplier Selection Archetypes"
"63","9","Supplier–supplier coopetition and supply chain disruption: first-tier supplier resilience in the tetradic context"
"64","8","Fragmented institutional fields and their impact on manufacturing environmental practices"
"65","8","Korea's small and medium-sized enterprises: Unsung heroes or economic laggards?"
"66","7","Mitigating Mechanisms for the Dark Side of Collaborative Buyer–Supplier Relationships: A Mixed-Method Study"
"67","7","Reverse marketing in Asia: A Korean experience"
"68","7","Institutional conformity and technology implementation: A process model of ergonomics dissemination"
"69","5","Updates from the editors"
"70","4","Triadic relations in a game of Pachisi"
"71","3","Integrating sourcing and financing strategies in multi-tier supply chain management"
"72","2","Multitier Incentive Strategies for Quality Improvement: Case of Three-Tier Supply Chain"
"73","2","Electric vehicles and product–service platforms: Now and in future"
"74","2","Supplier relationship strategies and outcome dualities: An empirical study of embeddedness perspective"
"75","2","Examining the resiliency of intertwined supply networks: a jury-rigging perspective"
"76","2","Supply chain financing: Funding the supply chain and the organization"
"77","2","The role of geography in shaping SCM's professional identity"
"78","2","Supplier development in Korea: Rude awakening after the crisis"
"79","1","Supply chain financing and pandemic: Managing cash flows to keep firms and their value networks healthy"
"80","0","High-contact services of the transient and high-uncertainty type: managing customer experience"
"81","0","Opportunistic innovation in the age of digital services"
"82","0","Expanding the boundaries of buyer-supplier agency problems: Moving from dyad to triad"
"83","0","Buyer-supplier collaboration: A macro, micro, and congruence perspective"
"84","0","Stratified View of Institutional Fit"
"85","0","Notes from the Editors: After the associate editor board meeting"
"86","0","Foreword"
"87","0","Notes from the editors"
"88","0","Supply networks: Theories and models"
"89","0","Special topic forum on supply networks: Theories and models"
"90","0","Special topic forum on supply networks: Theories and models"
"91","0","State of inductive case studies in operations management"
"92","0","Supplier-supplier relationships in the buyer-supplier relationship triad: Building theories from seven case studies"
"93","0","Qualitative analysis of continuous improvement program implementations: Lessons from seven automotive parts suppliers"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
