Scopus - 作者产出分析

"作者姓名:","Bruton, Garry D."
"Scopus 作者 ID:","6603867202"

"h-Index:","50"

"起始年份:","1993"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"59","37","Guest editors' introduction to special issue. Turnaround in Asia: Laying the foundation for understanding this unique domain"
"60","35","Corporate restructuring and performance: An agency perspective on the complete buyout cycle"
"61","34","Dueling institutional logics and the effect on strategic entrepreneurship in Chinese business groups"
"62","32","HRM of foreign firms in China: The challenge of managing host country personnel"
"63","31","Microfinance: Where are we today and where should the research go in the future?"
"64","28","New Venture Performance in Transition Economies from Different Institutional Perspectives"
"65","26","China has emerged as an aspirant economy"
"66","26","Dysfunctional competition &amp; innovation strategy of new ventures as they mature"
"67","26","China's township and village enterprises: Kelon's competitive edge"
"68","24","High technology entrepreneurship in transitional economies: The Russian experience"
"69","23","What We Talk About When We Talk About Inequality: An Introduction to the Journal of Management Studies Special Issue"
"70","23","Incubators as a small business support in Russia: Contrast of university-related U.S. Incubators with the Zelenograd scientific and technology park"
"71","22","Turnaround of high technology firms in Russia: The case of micron"
"72","21","Institutions, resources and firm strategies: A comparative analysis of entrepreneurial firms in three transitional economies"
"73","21","Turning good research into good publications"
"74","20","The coercive isomorphism ripple effect: An investigation of nonprofit interlocks on corporate boards"
"75","18","Board Interlocks and Initial Public Offering Performance in the United States and the United Kingdom: An Institutional Perspective"
"76","17","Economic inequality – Is entrepreneurship the cause or the solution? A review and research agenda for emerging economies"
"77","17","On the Use of Computerized Simulations for Entrepreneurship Education"
"78","16","The evolving definition of what comprises international strategic management research"
"79","15","Mitigating the dual liability of newness and foreignness in capital markets: The role of returnee independent directors"
"80","15","Entrepreneurial Opportunities and Poverty in Sub-Saharan Africa: A Review &amp; Agenda for the Future"
"81","14","Market Orientation, Growth Strategy, and Firm Performance: The Moderating Effects of External Connections"
"82","12","Indigenous Theory Uses, Abuses, and Future"
"83","12","The board chair effect across countries: An institutional view"
"84","12","Dialogue"
"85","12","Strategic planning in hospitals: A review and proposal"
"86","10","Entrepreneurial ecosystems: what we know and where we move as we build an understanding of China"
"87","10","Extending Turnaround Process Research: Important Lessons From the U.S. Civil War"
"88","10","Strategy and IPO market selection: Implications for the entrepreneurial firm"
"89","9","Operating turnarounds and high technology firms"
"90","8","“Success by Association”: The Impact of Venture Capital Firm Reputation Trend on Initial Public Offering Valuations"
"91","8","Business groups and institutional upheaval in emerging economies: Corporate venturing in Korea"
"92","8","Strategic Public Planning: External Orientations and Strategic Planning Team Members"
"93","6","Informal firms in China: What do we know and where does the research go"
"94","6","The ethics of the complete management buyout cycle: A multi-perspective analysis"
"95","5","Cleaning house before hosting new guests: A political path dependence model of political connection adaptation in the aftermath of anticorruption shocks"
"96","5","Global value chains in Africa and development of opportunities by poor landholders"
"97","5","Competitor concentration, networking, and customer acceptance: The case of small firms in Vietnam"
"98","5","Learning during and after internationalization by entrepreneurial firms from emerging economies"
"99","5","Beyond National Boundaries: Considering the view from both sides of the table"
"100","4","MEASURING CORPORATE ENTREPRENEURIAL PERFORMANCE: VALUE CREATION AS AN ALTERNATIVE APPROACH"
"101","3","Protectionist policies and diversity of entrepreneurial types"
"102","3","Core versus peripheral information technology employees and their impact on firm performance"
"103","3","Corporate Entrepreneurship vs. Financially Driven Buyouts: Indications for Restructuring and Performance"
"104","3","The Theoretical Relationship Between the Strategic Objective of Sales Growth and the Financial Policy of the Entrepreneurial Firm"
"105","1","Transgenerational Succession and R&amp;D Investment: A Myopic Loss Aversion Perspective"
"106","1","Chief executive officer power and initial public offering underpricing: Examining the influence of demand-side cultural power distance"
"107","1","Transitional entrepreneurship: Establishing the parameters of the field"
"108","1","INFORMAL FINANCE in SETTINGS of POVERTY: ESTABLISHING AN AGENDA for FUTURE ENTREPRENEURSHIP RESEARCH"
"109","1","The impact of founder's ownership, social capital and investors on IPO stockmarket performance"
"110","0","Bringing entrepreneurship and family business fully into a home in management departments"
"111","0","Patent productivity: Strategic human resources and the attention-based view"
"112","0","Moving Chinese-focused research forward: Indigenous theory and family business"
"113","0","High Technology Entrepreneurship in Russia"
"114","0","Academy of Management Perspectives: From the editor"
"115","0","Governanace and performance of IPOs: The impact of private equity investors and legal institutions"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
