Scopus - 作者产出分析

"作者姓名:","Ahlstrom, David"
"Scopus 作者 ID:","56525447800"

"h-Index:","39"

"起始年份:","1997"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"63","17","From the Editors: Publishing in the Journal of World Business"
"64","15","Deceptive managerial practices in China: Strategies for foreign firms"
"65","14","Entrepreneurial capitalism in east asia: How history matters"
"66","14","Chapter 6: Complexity theory and affect structure: A dynamic approach to modeling emotional changes in organizations"
"67","13","Temporal Strategies and Firms’ Speedy Responses to COVID-19"
"68","13","On the types of papers the Asia Pacific Journal of Management generally publishes"
"69","13","Clearing the first hurdle at the Asia Pacific Journal of Management"
"70","11","On the aims and scope of the Asia Pacific Journal of Management: What does APJM really seek to publish?"
"71","10","Several key reasons why a paper is likely to be rejected at the Asia Pacific Journal of Management"
"72","10","Extending Turnaround Process Research: Important Lessons From the U.S. Civil War"
"73","10","The role of know-why in knowledge development within biomedicine: Lessons for organizations"
"74","9","How to publish in academic Journals: Writing a strong and organized introduction section"
"75","9","A checklist for prospective authors of Asia Pacific Journal of Management"
"76","9","Researchers' roles in negotiating the institutional fabric of technologies"
"77","8","Risk-taking in entrepreneurial decision-making: A dynamic model of venture decision"
"78","7","Mergers and acquisitions in the global context: The role of human resource management"
"79","7","Some helpful sources for prospective authors in Asia Pacific Journal of Management"
"80","7","Avoiding common missteps: Writing papers suitable for the Asia Pacific Journal of Management"
"81","6","Balancing Hamiltonian and Jeffersonian contradictions within organizations"
"82","6","Nonprofits as large employers: A city-level geographical inquiry"
"83","5","Strategic talent management systems and employee behaviors: the mediating effect of calling"
"84","5","Contributing to the Asia Pacific Journal of Management"
"85","4","Understanding institutions and entrepreneurship: The microfoundations lens and emerging economies"
"86","3","Does international expansion constrain growth? Business groups, internationalization, institutional distance, and the Penrose effect"
"87","3","Human resource management in Hong Kong, Macau, and Taiwan"
"88","3","Continuing the progress at the Asia Pacific Journal of Management"
"89","3","Free-agent performance in major league baseball: Do teams get what they expect?"
"90","2","Technology legitimacy and the legitimacy of technology: The case of chronic kidney disease therapies"
"91","1","Technology, entrepreneurship, innovation and social change in digital economics"
"92","1","Bankruptcy laws, entrepreneurs’ socio-cognitions, and the pursuit of innovative opportunities"
"93","1","Are different income sources fungible? The effects of agricultural subsidy and disaster relief on household consumption in China"
"94","1","The Pricing Strategy of Oligopolistic Competition Food Firms with the Asymmetric Information and Scientific Uncertainty"
"95","0","Entrepreneurs' Networking Styles and Normative Underpinnings during Institutional Transition"
"96","0","Dynamic managerial capability, trust in leadership and performance: the role of cynicism toward change"
"97","0","Special issue: Business, entrepreneurship and innovation toward poverty reduction"
"98","0","Entrepreneurship in China: Progress and Challenges"
"99","0","Entrepreneurship in China: Progress and challenges"
"100","0","Groupthink and the innovator's dilemma: France's sudden and shocking defeat in 1940"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
