Scopus - 作者产出分析

"作者姓名:","Glaeser, Edward"
"Scopus 作者 ID:","7003688582"

"h-Index:","78"

"起始年份:","1994"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"107","28","Housing booms and city centers"
"108","27","The challenge of urban policy"
"109","26","Housing Bubbles"
"110","26","Thin markets, asymmetric information, and mortgage-backed securities"
"111","25","Infrastructure, incentives, and institutions"
"112","25","Cities and ethics: An essay for Jane Jacobs"
"113","24","Does more speech correct falsehoods?"
"114","22","Genoeconomics"
"115","21","Should transfer payments be indexed to local price levels?"
"116","19","Social capital and urban growth"
"117","19","Ghettos and the transmission of ethnic capital"
"118","18","Urban public finance"
"119","17","The transition to free markets: Where to begin privatization"
"120","16","Why does schooling generate economic growth?"
"121","15","Urban productivity in the developing world"
"122","15","Transforming cities: does urbanization promote democratic change?"
"123","15","The supply of environmentalism: Psychological interventions and economics"
"124","15","Self-imposed term limits"
"125","14","The political economy of transportation investment"
"126","13","Urbanization and Its Discontents"
"127","12","The death and life of cities"
"128","12","Opportunities, race, and urban location: The influence of John Kain"
"129","9","Introduction to Argentine exceptionalism"
"130","8","Housing policy in the wake of the crash"
"131","7","Learning from deregulation: The asymmetric impact of lockdown and reopening on risky behavior during COVID-19"
"132","7","Secular joblessness"
"133","7","Entrepreneurship and the city"
"134","7","Why do Americans work so hard? <sup>1</sup> Work and leisure in the USA"
"135","6","The spatial mismatch between innovation and joblessness"
"136","6","Real estate bubbles and Urban development"
"137","6","Brains over buildings"
"138","5","Urban inequality"
"139","5","The case against housing price supports"
"140","5","5. CONSUMERS AND CITIES"
"141","4","Cities in the developing world"
"142","4","The secret to job growth: Think small"
"143","4","Four challenges for Scotland's cities"
"144","4","Public ownership in the American city"
"145","3","Do urban empires rule the world? An introduction"
"146","3","Urban empires: Cities as global rulers in the new urban world"
"147","3","Yet another tale of two cities: Buenos Aires and Chicago"
"148","3","A review of Enrico Moretti's the new geography of jobs"
"149","3","Viewpoint: Triumph of the city"
"150","3","Engines of innovation"
"151","2","What can developing cities today learn from the urban past?"
"152","2","Securing property rights"
"153","2","A review essay on alvin roth's who gets what-And why"
"154","2","Towards a regional science academy: A manifesto"
"155","2","Erratum: Common genetic variants associated with cognitive performance identified using the proxy-phenotype method (Proc Natl Acad Sci USA (2014) 111 (13790-13794) DOI: 10.1073/pnas.1404623111)"
"156","2","Researcher Incentives and Empirical Methods"
"157","2","Urban economics"
"158","2","What to do about Fannie and Freddie?"
"159","1","Urban resilience"
"160","1","New urban challenges: Shared spaces in smart places – Overview and positioning"
"161","1","The historical vitality of cities"
"162","1","Comment"
"163","1","Inequality"
"164","1","A reconsideration of the (in)sensitivity of tests of the intertemporal allocation of consumption to near rational alternatives"
"165","0","Public Procurement in Law and Practice<sup>†</sup>"
"166","0","JUE Insight: The (non-)effect of opportunity zones on housing prices"
"167","0","The Spread and Consequences of COVID-19 for Cities: An Introduction"
"168","0","DETERMINANTS OF SMALL BUSINESS REOPENING DECISIONS AFTER COVID RESTRICTIONS WERE LIFTED"
"169","0","When innovation goes wrong: Technological regress and the opioid epidemic"
"170","0","Water, Health and Wealth: The Impact of Piped Water Outages on Disease Prevalence and Financial Transactions in Zambia"
"171","0","Foreword"
"172","0","Urban transformations and the future of cities"
"173","0","Why do cities decline?"
"174","0","Understanding housing: The intellectual legacy of John Quigley"
"175","0","Retrospective. Gary Becker (1930-2014)."
"176","0","“How do we know when housing is ‘affordable’?”: From rethinking federal housing policy (2008)"
"177","0","Comments and discussion"
"178","0","What's Chinese for 'irrational exuberance'?"
"179","0","New lands of opportunity"
"180","0","Brains over buildings."
"181","0","The rise of the sunbelt"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
