Scopus - 作者产出分析

"作者姓名:","Acharya, Viral V."
"Scopus 作者 ID:","7005203497"

"h-Index:","52"

"起始年份:","2000"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"117","1","Comment on ""The Macroeconomics of Money Market Freezes"" by Max Bruche and Javier Suarez"
"118","1","Derivatives - The ultimate financial innovation: Chapter 10: Executive summary"
"119","1","The financial sector ""bailout"": Sowing the seeds of the next crisis?: Chapter 15: Executive summary"
"120","0","Bank use of sovereign CDS in the Eurozone crisis: Hedging and risk incentives"
"121","0","Credit Lines and the Liquidity Insurance Channel"
"122","0","Competition for managers and corporate governance"
"123","0","Improving Monetary Transmission Through the Banking Channel: The Case for External Benchmarks in Bank Loans"
"124","0","Same story, different place?: Post-crisis recapitalization of banks in Japan and Europe"
"125","0","India’s International Integration and Challenges to Sustaining Growth"
"126","0","A macroprudential policy framework for the EU and its member states"
"127","0","Guaranteed to fail: Fannie mae and freddie mac and what to do about them"
"128","0","The Financial Sector Bailout: Sowing the Seeds of the Next Crisis?"
"129","0","Derivatives: The Ultimate Financial Innovation"
"130","0","Corporate governance in the modern financial sector: Chapter 7: Executive summary"
"131","0","Private lessons for public banking: The case for conditionality in LOLR facilities: Chapter 14: Executive summary"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
