Scopus - 作者产出分析

"作者姓名:","Greenstone, Michael A."
"Scopus 作者 ID:","57212692527"

"h-Index:","32"

"起始年份:","1981"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"59","5","The effect of vidian neurectomy on nasal mucociliary clearance"
"60","4","Effect of acute antigenic challenge on nasal ciliary beat frequency"
"61","3","Unilateral hyperhidrosis in malignant mesothelioma"
"62","3","Information provision and patients' perceptions in life-threatening respiratory disease"
"63","3","Pneumococcal vaccine campaign based in general practice. Small audit showed that only 14% of patients were offered pneumococcal vaccine."
"64","2","Changing paradigms in the diagnosis and management of bronchiectasis"
"65","2","Delayed onset of polymyalgia in polymyalgia rheumatica"
"66","2","Bronchiectasis and oligospermia: two families."
"67","1","Bilateral chylothorax: An unusual complication of cervical rib resection"
"68","1","Small cell carcinoma of the prostate and the syndrome of inappropriate antidiuretic hormone: A rare entity and presentation"
"69","1","Lipogrcmulomatous adenopathy: A characteristic but under-recognized presentation of Whipple's disease"
"70","1","Non-invasive ventilation in acute exacerbations of chronic obstructive pulmonary disease (COPD): Who is eligible?"
"71","1","Multiple cavitating nodules in a patient with hemoptysis"
"72","1","Bilateral endobronchial metastases due to a chondroblastic osteosarcoma"
"73","1","A U.K. survey of the practice of non-invasive ventilation(NIPPV) in acute exacerbations of chronic obstructive pulmonary disease"
"74","1","Palliative care and anxiety and depression in end-stage Chronic Obstructive Pulmonary Disease (COPD): A comparison with lung cancer"
"75","1","Pneumococcal vaccine campaign based in general practice (multiple letters) [7]"
"76","1","Cilia in local host defence"
"77","1","Mucociliary function and ciliary ultrastructure in patients presenting with rhinitis to Brompton Hospital Nose Clinic"
"78","0","Diseases of the pleura"
"79","0","Foundations of respiratory medicine"
"80","0","Sleep"
"81","0","Epidemiology and pathology of malignant mesothelioma"
"82","0","Curable hypoxia in an octogenarian with an undiagnosed inherited condition"
"83","0","Return of the spleens"
"84","0","Management of acute exacerbations of COPD"
"85","0","Self-monitored, home-based pulmonary rehab was non-inferior to outpatient, hospital-based rehab for COPD"
"86","0","Smoking cessation intervention"
"87","0","Review: Inhaled corticosteroids slow the progression of airflow limitation in COPD"
"88","0","Un bout de souffle: Ventilatory support for pulmonary oedema"
"89","0","Carbonic anhydrase inhibitors for hypercapnic ventilatory failure in chronic obstructive pulmonary disease | Carboanhydrasehemmer zur behandlung der hyperkapnischen ventilatorischen insuffizienz bei chronischobstruktiver lungenerkrankung"
"90","0","Systematic review of acetazolamide in copd patients with chronic hypercapnic respiratory failure"
"91","0","Long-acting beta2-agonists for bronchiectasis"
"92","0","Images in medicine. Large airway involvement in relapsing polychondritis."
"93","0","Inpatient management of chronic obstructive pulmonary disease: Trends, mortality and comparison of specialist chest and general medical units"
"94","0","Oral methylxanthines for bronchiectasis"
"95","0","Radiologist error as a factor in delays in the diagnosis of lung cancer"
"96","0","Trends in the management of COPD: 1992 versus 1997"
"97","0","A comparison of the management of acute exacerbation of COPD in specialist and general medical units"
"98","0","Quality of life in end-stage Chronic Obstructive Pulmonary Disease (COPD) and lung cancer: A comparative study"
"99","0","The provision of non-invasive ventilation(NIPPV) for acute exacerbations of chronic obstructive pulmonary disease in the United Kingdom"
"100","0","How well are recommendations on immunisation in patients with Chronic Obstructive Pulmonary Disease(COPD) being met in East Yorkshire"
"101","0","Enhanced survival in small cell lung cancer with dose modification according to renal function"
"102","0","Criteria for non- invasive ventilation in Chronic Obstructive Pulmonary Disease(COPD) who is eligible?"
"103","0","Effect of acute antigenic challenge on nasal ciliary beat frequency."
"104","0","Mucociliary function and ciliary ultrastructure in patients presenting with rhinitis to Brompton Hospital Nose Clinic."

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
