Scopus - 作者产出分析

"作者姓名:","W&#246;&#223;mann, Ludger"
"Scopus 作者 ID:","23986892700"

"h-Index:","40"

"起始年份:","2001"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"110","0","The knowledge capital of nations: High-quality education as a motor of growth | Das Wissenskapital der Nationen: Gute Bildung als Wachstumsmotor"
"111","0","More transparency in education policy | Mehr Transparenz in der Bildungspolitik"
"112","0","The Effects of the Protestant Reformation on Human Capital"
"113","0","Countries with performance pay for teachers score higher on PISA tests"
"114","0","New empirical analysis in the economics of education"
"115","0","It is a question of knowledge | Nachrichten aus der Chemie Auf das Wissen kommt es an"
"116","0","Bessere Bildungsergebnisse durch bessere institutionelle Rahmenbedingungen des Bildungssystems"
"117","0","Education and innovation net Bildung und Innovation | Bildung und Innovation"
"118","0","Bildungsschlagloch"
"119","0","Zeitschrift fur Erziehungswissenschaft: Editorial"
"120","0","Education and innovation | Bildung und innovation"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
