Scopus - 作者产出分析

"作者姓名:","Santos, Manuel Filipe"
"Scopus 作者 ID:","57203612534"

"h-Index:","10"

"起始年份:","2005"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"114","0","Clinical Decision Support Using Open Data"
"115","0","Towards the development of a data science modular solution"
"116","0","An overview of data mining representation techniques"
"117","0","A data mining study on pressure ulcers"
"118","0","Towards to use image mining to classified skin problems - A melanoma case study"
"119","0","Improving the use of the electronic health record using an online documentation manual and its acceptance through technology acceptance model"
"120","0","Adaptive business intelligence in healthcare - A platform for optimising surgeries"
"121","0","TechPaper - An interactive learning information system game"
"122","0","Step towards a pervasive data system for intensive care medicine"
"123","0","Towards a pervasive intelligent system on football scouting - A data mining study case"
"124","0","Improving quality of services in maternity care triage system"
"125","0","Good practices in Local Government - A first overview of Portuguese reality"
"126","0","Clinical intelligence: A data mining study on corneal transplantation"
"127","0","Data mining classification models for industrial planning"
"128","0","A data warehouse schema to support financial process in local eGov"
"129","0","Intelligent Systems and Applications in Healthcare (ISAHealth 2016 ) Preface"
"130","0","Patients' admissions in intensive care units: A clustering overview"
"131","0","Resurgery Clusters in Intensive Medicine"
"132","0","Critical events in mechanically ventilated patients"
"133","0","Real-time models to predict the use of vasopressors in monitored patients"
"134","0","An overview of the quality of service in bluetooth communications in healthcare"
"135","0","A preventive action management platform in healthcare information systems"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
