Scopus - 作者产出分析

"作者姓名:","Jackson, Matthew O."
"Scopus 作者 ID:","7404069278"

"h-Index:","55"

"起始年份:","1986"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"116","4","Economic Engineering and the Design of Matching Markets: The Contributions of Alvin E. Roth"
"117","4","Erratum: Communication and equilibrium in discontinuous games of incomplete information (Econometrica (September 2002) 70:5 (1711-1740))"
"118","4","Categorical cognition: A psychological model of categories and identification in decision making"
"119","4","Continuous utility functions in consumer theory. A set of duality theorems"
"120","3","Systemic Risk in Financial Networks: A Survey"
"121","3","Social networks and peer effects: An introduction"
"122","3","On two-person Nash implementable choice functions"
"123","2","Belief polarization in a complex world: A learning theory perspective"
"124","2","Interacting regional policies in containing a disease"
"125","2","A proof of the existence of speculative equilibria"
"126","1","Centrality, gossip, and diffusion of information in networks"
"127","0","The Econometric Society Annual Reports. Report of the Editors 2013-2014"
"128","0","Introduction to the Special Issues in Honor of Salvador Barberà's 65th birthday"
"129","0","Introduction to the special issue in honor of Ehud Kalai"
"130","0","The econometric society annual reports: Report of the editors of the monograph series"
"131","0","The Econometric Society annual reports: Report of the Editors of the monograph series"
"132","0","Econometric society research monograph series reports of the editors"
"133","0","Corrigendum to ""Voluntary implementation"" J. Econ. Theor. 98 (2001) 1-25"
"134","0","Erratum: ""Voluntary implementation"" (Journal of Economic Theory (2001) vol. 98 (1-25))"
"135","0","On the relation between Nash equilibria and undominated strategies for two person, finite games"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
