Scopus - 作者产出分析

"作者姓名:","Hair, Joseph Franklin"
"Scopus 作者 ID:","16230161100"

"h-Index:","43"

"起始年份:","1975"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"103","1","Data Quality Assurance Begins Before Data Collection and Never Ends: What Marketing Researchers Absolutely Need to Remember"
"104","1","Guest editorial"
"105","1","Guest editorial"
"106","1","Star marketer’s impact on the market strategy choice | Utjecaj „marketinŠkih zvijezda“ na izbor marketinške strategije"
"107","1","Modeling Antecedents in Trust–Commitment Vendor Relationships"
"108","1","An Exploratory Study of Ethics, CSR and Sustainability Education in Graduate/Undergraduate Business Schools: Specifically in the Marketing Curriculum"
"109","1","Opportunities and Challenges for Family Businesses Pursuing Global Markets"
"110","1","The Impact of Technology on Marketing"
"111","1","Foreword: Vision and reality"
"112","1","Winning through synergy in the C-suite at Vector Marketing Corporation: An interview with company presidents Albert DiLeonardo and Bruce Goodman"
"113","0","Guest editorial: Sports management research using partial least squares structural equation modeling (PLS-SEM)"
"114","0","Evaluating E-Book Effectiveness and the Impact on Student Engagement"
"115","0","“PLS-SEM: indeed a silver bullet”–retrospective observations and recent advances"
"116","0","The Essentials of Marketing Analytics: Teaching, Research and Practice—An Abstract"
"117","0","Consumer Insights: A Turning Point for Marketing Research Education"
"118","0","Zero-inflated generalized linear mixed models: A better way to understand data relationships"
"119","0","The Implications of Research Methodologies for Hospitality Practitioners in an Age of Consumer and Data Complexity"
"120","0","Guest editorial"
"121","0","A taxonomy for financial services selling"
"122","0","Guest editorial"
"123","0","Data Fraud in Research: Types, Detection, and Consequences to Data Quality as well as to Research Results, Findings, Implications, and the Body of Marketing Knowledge: An Abstract"
"124","0","Exploring the Role of Technology in Promoting CRM Capabilities in Direct Selling Marketing Channels: An Abstract"
"125","0","Extended Stakeholder Orientation: Influence on Innovation and Firm Performance"
"126","0","Foreword: Vision and Reality"
"127","0","Foreword"
"128","0","Foreword"
"129","0","Corrigendum to ""Editorial Partial Least Squares: The Better Approach to Structural Equation Modeling?"" [LRP, 45, 5-6, (2012), 312-319], doi: 10.1016/j.lrp.2012.09.011"
"130","0","From the special issue guest editors"
"131","0","Technology and the new economy: Implications for higher education and the marketing discipline"
"132","0","VIDEO TECHNOLOGY AND ADVERTISING RECALL: AN EXPERIMENTAL INVESTIGATION."
"133","0","A comparative study of 16PF profiles of alcoholics and social drinkers: A discriminant analysis approach"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
