Scopus - 作者产出分析

"作者姓名:","Rand, David G."
"Scopus 作者 ID:","23095594600"

"h-Index:","55"

"起始年份:","2008"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"134","9","The good, the bad, and the unflinchingly selfish: Cooperative decision-making can be predicted with high accuracy when using only three behavioral types"
"135","9","Why we cooperate"
"136","8","Scaling up fact-checking using the wisdom of crowds"
"137","8","Decision-making in research tasks with sequential testing"
"138","7","Who Gets Credit for AI-Generated Art?"
"139","7","Population Structure Promotes the Evolution of Intuitive Cooperation and Inhibits Deliberation"
"140","6","When do we punish people who don't?"
"141","6","Examining spillovers between long and short repeated Prisoner’s dilemma games played in the laboratory"
"142","6","Should law keep pace with society? Relative update rates determine the co-evolution of institutional punishment and citizen contributions to public goods"
"143","5","Exploring Lightweight Interventions at Posting Time to Reduce the Sharing of Misinformation on Social Media"
"144","5","Parametric excitation and evolutionary dynamics"
"145","4","Nudges and choice architecture in organizations: New frontiers"
"146","4","You’re definitely wrong, maybe: Correction style has minimal effect on corrections of misinformation online"
"147","4","The role of character strengths in economic decision-making"
"148","4","Adaptive foundations of heroism: Social heuristics push advantageous everyday ethical behavior to heroic extremes"
"149","4","Systematic differences in impact across publication tracks at PNAS"
"150","3","Practice what you preach: Credibility-enhancing displays and the growth of open science"
"151","3","Beyond “fake news”: Analytic thinking and the detection of false and hyperpartisan news headlines"
"152","3","Globalization and the rise and fall of cognitive control"
"153","3","Are those who believe in God really more prosocial?"
"154","3","Modeling Intuition's Origins"
"155","3","Coordinated punishment does not proliferate when defectors can also punish cooperators"
"156","2","Learning to be selfish? A large-scale longitudinal analysis of Dictator games played on Amazon Mechanical Turk"
"157","2","Lack of partisan bias in the identification of fake (versus real) news"
"158","2","A practical guide to doing behavioral research on fake news and misinformation"
"159","2","Character deprecation in fake news: Is it in supply or demand?"
"160","2","Can Strategic Ignorance Explain the Evolution of Love?"
"161","2","Mathematical models for social group behavior"
"162","2","Evolution: The value of information"
"163","2","Cultural evolution need not imply group selection"
"164","1","Field Experiments on Social Media"
"165","1","The (minimal) persuasive advantage of political video over text"
"166","1","Community Violence and Prosociality: Experiencing and Committing Violence Predicts Norm-Enforcing Punishment but Not Cooperation"
"167","1","Prosociality in the economic dictator game is associated with less parochialism and greater willingness to vote for intergroup compromise"
"168","1","From foe to friend and back again: The temporal dynamics of intra-party bias in the 2016 U.S. presidential election"
"169","1","Individual difference in acts of self-sacrifice"
"170","1","A computational framework for modelling inter-group behaviour using psychological theory"
"171","1","Reply to Myrseth and Wollbrant: Ourmodel is consistent with altruism, and helps to explain its evolution"
"172","1","Massively parallel model of extended memory use in evolutionary game dynamics"
"173","1","Computationally efficient strategy for modeling the effect of ion current modifiers"
"174","0","Accuracy prompts are a replicable and generalizable approach for reducing the spread of misinformation"
"175","0","Nudging Social Media toward Accuracy"
"176","0","Encouraging the resumption of economic activity after COVID-19: Evidence from a large scale-field experiment in China"
"177","0","Human Cooperation and the Crises of Climate Change, COVID-19, and Misinformation"
"178","0","Understanding and reducing the spread of misinformation online"
"179","0","The good, the bad, and the unflinchingly selfish: Pro-sociality can beWell predicted using payoffs and three behavioral types"
"180","0","Stability and fracture of social groups"
"181","0","The evolution of analytic thought?"
"182","0","The coevolution of religious belief and intuitive cognitive style via individual-level selection"
"183","0","Cooperation among humans"
"184","0","Clarification Regarding Rand et al. (2015) “Social Context and the Dynamics of Cooperative Choice”"
"185","0","Powering up with indirect reciprocity in a large-scale field experiment"
"186","0","Third party reward and punishment: Group size, efficiency and public goods"
"187","0","Differences in cognitive style, emotional processing, and ideology as crucial variables in understanding meaning making"
"188","0","Response"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
