Scopus - 作者产出分析

"作者姓名:","Verhoef, Peter C."
"Scopus 作者 ID:","7004384633"

"h-Index:","53"

"起始年份:","2001"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"61","47","The path to purchase and attribution modeling: Introduction to special section"
"62","47","Partner selection in B2B information service markets"
"63","47","The importance of non-linear relationships between attitude and behaviour in policy research"
"64","45","Eleven misconceptions about customer relationship management"
"65","42","Losses loom longer than gains: Modeling the impact of service crises on perceived service quality over time"
"66","41","Marketing perspectives on digital business models: A framework and overview of the special issue"
"67","41","Customer intimacy and commitment to relationships with firms in five different sectors: Preliminary evidence"
"68","37","Loyalty programs: Generalizations on their adoption, effectiveness and design"
"69","36","A cross-national investigation into the marketing department's influence within the firm: Toward initial empirical generalizations"
"70","36","Changing Perceptions and Changing Behavior in Customer Relationships"
"71","34","App Adoption: The Effect on Purchasing of Customers Who Have Used a Mobile Website Previously"
"72","34","The impact of corporate social responsibility on customer attitudes and retention—the moderating role of brand success indicators"
"73","34","The Impact of Consumer Confidence on Store Satisfaction and Share of Wallet Formation"
"74","34","The Role of Consumer Confidence in Creating Customer Loyalty"
"75","32","Understand the perils of co-creation"
"76","32","The impact of adoption timing on new service usage and early disadoption"
"77","32","Out-of-Stock: Reactions, antecedents, management solutions, and a future perspective"
"78","31","Strategically embedding CRM"
"79","28","The moderating role of shopping trip type in store satisfaction formation"
"80","28","Towards a Further Understanding of the Antecedents of Retailer New Product Adoption"
"81","27","The effects of mailing design characteristics on direct mail campaign performance"
"82","27","Do vendors benefit from promotions in a multi-vendor loyalty program?"
"83","26","No future without the past? Predicting churn in the face of customer privacy"
"84","25","The impact of a homogenous versus a prototypical Web design on online retail patronage for multichannel providers"
"85","25","Customer Responses to Channel Migration Strategies Toward the E-channel"
"86","25","Multichannel customer management strategy"
"87","25","Selective Sampling for Binary Choice Models"
"88","24","A Comparison of Customer Commitment in Five Sectors Using the Psychological Investment Model"
"89","23","Selecting profitable customers for complex services on the internet"
"90","21","Websites as information hubs: How informational channel integration and shopping benefit density interact in steering customers to the physical store"
"91","20","Introduction to special issue: Consumer response to the evolving retailing landscape"
"92","20","Multichannel retailing: A review and research agenda"
"93","19","Consumer informational privacy: Current knowledge and research directions"
"94","19","The Effect of Pricing and Advertising on Customer Retention in a Liberalizing Market"
"95","18","Drivers of peak sales for pharmaceutical brands"
"96","18","Combining revealed and stated preferences to forecast customer behaviour: Three case studies"
"97","16","Indicators of opinion leadership in customer networks: self-reports and degree centrality"
"98","15","Regular or low-fat? An investigation of the long-run impact of the first low-fat purchase on subsequent purchase volumes and calories"
"99","14","Customer engagement: A new frontier in customer value management"
"100","12","Economic outcomes of customer engagement: Emerging fi ndings, contemporary theoretical perspectives, and future challenges"
"101","9","Loyalty programs: Current insights, research challenges, and emerging trends"
"102","9","Assessing consequences of component sharing across brands in the vertical product line in the automotive market"
"103","8","Antecedents of Webrooming in Omnichannel Retailing"
"104","8","Advances in customer value management"
"105","7","Out-of-Stock: Reactions, antecedents, management solutions, and a future perspective"
"106","6","Omni-channel retailing: some reflections"
"107","6","Happy users, Grumpy Bosses: Current community engagement literature and the impact of support engagement in a B2B setting on user and upper management satisfaction"
"108","4","Does sustainability sell? The impact of sustainability claims on the success of national brands’ new product introductions"
"109","4","For new customers only: A study on the effect of acquisition campaigns on a service company's existing customers' CLV"
"110","4","The marketing-finance interface: An organizational perspective"
"111","3","Digital readiness: Construct development and empirical validation"
"112","3","Developing a service improvement system for the national Dutch railways"
"113","3","Customer value modelling in the energy market and a practical application for marketing decision making"
"114","3","Combining Revealed and Stated Preferences to Forecast Customer Behaviour: Three Case Studies"
"115","2","Do offline and online go hand in hand? Cross-channel and synergy effects of direct mailing and display advertising"
"116","2","The effect of permanent product discounts and order coupons on purchase incidence, purchase quantity, and spending"
"117","2","Sustainability claims and perceived product quality: The moderating role of brand CSR"
"118","2","Moving Forward: The Role of Marketing in Fostering Public Transport Usage"
"119","2","Campaign trail"
"120","1","The impact of hard discounter presence on store satisfaction and store loyalty"
"121","0","Consumers’ privacy calculus: The PRICAL index development and validation"
"122","0","Synergistic and cannibalization effects in a partnership loyalty program"
"123","0","Customer feedback metrics for marketing accountability"
"124","0","When it takes three to tango in the digital transformation age: Synergies between digital orientation, change commitment and organizational agility"
"125","0","The value of being different: Industry digital fashion, firm digital skills and financial performance"
"126","0","Customer acquisition strategies: A customer equity management perspective"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
