Scopus - 作者产出分析

"作者姓名:","Nowak, Martin A."
"Scopus 作者 ID:","7201493023"

"h-Index:","130"

"起始年份:","1989"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"155","100","Invasion and expansion of cooperators in lattice populations: Prisoner's dilemma vs. snowdrift games"
"156","100","Effect of lamivudine on human T-cell leukemia virus type 1 (HTLV-1) DNA copy number, T-cell phenotype, and anti-tax cytotoxic T-cell frequency in patients with HTLV-1-associated myelopathy"
"157","98","Evolutionary dynamics of CRISPR gene drives"
"158","97","Cytotoxic T lymphocytes and viral turnover in HIV type 1 infection"
"159","96","The arithmetics of mutual help."
"160","94","Repeated games and direct reciprocity under active linking"
"161","94","Stochastic payoff evaluation increases the temperature of selection"
"162","94","Chaos and the evolution of cooperation"
"163","92","Evolutionary dynamics of invasion and escape"
"164","92","HIV-1 dynamics revisited: Biphasic decay by cytotoxic T lymphocyte killing?"
"165","91","Evolutionary stability on graphs"
"166","90","Problems of somatic mutation and cancer"
"167","89","Cooperation and control in multiplayer social dilemmas"
"168","89","Limitations of inclusive fitness"
"169","88","Chromodynamics of cooperation in finite populations"
"170","88","Co-evolution of human immunodeficiency virus and cytotoxic T-lymphocyte responses"
"171","86","Dynamic multidrug therapies for HIV: A control theoretic approach"
"172","85","Spatial invasion of cooperation"
"173","85","Towards an evolutionary theory of language"
"174","84","The evolution of homophily"
"175","84","Individual versus systemic risk and the Regulator's Dilemma"
"176","84","Empathy leads to fairness"
"177","83","Viral quasi-species and recombination"
"178","82","Spatial dilemmas of diffusible public goods"
"179","82","Effect of stalling after mismatches on the error catastrophe in nonenzymatic nucleic acid replication"
"180","82","Evolutionary dynamics on graphs: Efficient method for weak selection"
"181","81","The role of antigen-independent persistence of memory cytotoxic T lymphocytes"
"182","81","Stochastic strategies in the Prisoner's Dilemma"
"183","80","Uncalculating cooperation is used to signal trustworthiness"
"184","80","A new theory of cytotoxic T-lymphocyte memory: Implications for HIV treatment"
"185","79","Evolutionary dynamics of tumor suppressor gene inactivation"
"186","78","Evolution of cooperation in stochastic games"
"187","78","Developmental predisposition to cancer"
"188","78","Effect of immune activation on the dynamics of human immunodeficiency virus replication and on the distribution of viral quasispecies"
"189","77","Daisy-chain gene drives for the alteration of local populations"
"190","77","Reconstructing metastatic seeding patterns of human cancers"
"191","77","The evolution of virulence in sexually transmitted HIV/AIDS"
"192","77","Oscillations in the evolution of reciprocity"
"193","76","Development of an oral once-weekly drug delivery system for HIV antiretroviral therapy"
"194","76","Vertical suppression of the EGFR pathway prevents onset of resistance in colorectal cancers"
"195","76","Cooperate without looking: Why we care what people think and not just what they do"
"196","76","Evolution and emergence of infectious diseases in theoretical and real-world networks"
"197","75","Multiple strategies in structured populations"
"198","75","(V)irus dynamics: The effect of target cell limitation and immune responses on virus evolution"
"199","74","Current CRISPR gene drive systems are likely to be highly invasive in wild populations"
"200","74","Strategy abundance in 2 × 2 games for arbitrary mutation rates"
"201","74","The dynamics of HTLV-I and the CTL response"
"202","74","Oncogenes, anti-oncogenes and the immune response to cancer: A mathematical model"
"203","73","Imperfect drug penetration leads to spatial monotherapy and rapid evolution of multidrug resistance"
"204","73","Evolutionary dynamics of escape from biomedical intervention"
"205","73","The economics of fair play"
"206","73","The evolutionary dynamics of grammar acquisition"
"207","72","An analysis of genetic heterogeneity in untreated cancers"
"208","72","Host population structure and the evolution of virulence: A law of diminishing returns″"
"209","72","Models of interactions between HIV and other pathogens"
"210","71","Evolution of resistance to cancer therapy"
"211","71","Antigenic variation and the within-host dynamics of parasites"
"212","71","An evolutionarily stable strategy may be inaccessible"
"213","70","Linear model of colon cancer initiation."
"214","70","The continuous Prisoner's Dilemma: II. Linear reactive strategies with noise"
"215","69","An error limit for the evolution of language"
"216","69","Dynamics of cytotoxic T-lymphocyte exhaustion"
"217","68","Quantifying Clonal and Subclonal Passenger Mutations in Cancer Evolution"
"218","68","Direct quantitation of rapid elimination of viral antigen-positive lymphocytes by antiviral CD8<sup>+</sup> T cells in vivo"
"219","68","Evolutionary preservation of redundant duplicated genes"
"220","67","Intra-host versus inter-host selection: Viral strategies of immune function impairment"
"221","66","Stochastic evolutionary dynamics of direct reciprocity"
"222","65","Spatial Heterogeneity in Drug Concentrations Can Facilitate the Emergence of Resistance to Cancer Therapy"
"223","65","The age incidence of chronic myeloid leukemia can be explained by a one-mutation model"
"224","65","The logic of contrition"
"225","65","Automata, repeated games and noise"
"226","64","Timing and heterogeneity of mutations associated with drug resistance in metastatic cancers"
"227","64","Adaptive dynamics of extortion and compliance"
"228","64","Dynamics of macrophage and T cell infection by HIV"
"229","64","A model of lymphocyte recirculation"
"230","62","Prevolutionary dynamics and the origin of evolution"
"231","62","Dynamics of genetic instability in sporadic and familial colorectal cancer"
"232","61","Evolutionary construction by staying together and coming together"
"233","61","How mutation affects evolutionary games on graphs"
"234","61","A generalized adaptive dynamics framework can describe the evolutionary Ultimatum Game"
"235","60","Evolutionary game dynamics with non-uniform interaction rates"
"236","59","Dynamics of targeted cancer therapy"
"237","57","The one-third law of evolutionary dynamics"
"238","57","Direct reciprocity on graphs"
"239","57","HIV mutation rate [11]"
"240","56","Memory-n strategies of direct reciprocity"
"241","55","Variability of HIV infections"
"242","54","A symmetry of fixation times in evoultionary dynamics"
"243","54","Cytotoxic T-cell abundance and virus load in human immunodeficiency virus type 1 and human T-cell leukaemia virus type 1"
"244","53","Partners and rivals in direct reciprocity"
"245","52","Somatic selection for and against cancer"
"246","52","Immune responses against multiple epitopes"
"247","52","Game-dynamical aspects of the prisoner's dilemma"
"248","51","Competition-colonization dynamics in an RNA virus"
"249","50","Precancerous neoplastic cells can move through the pancreatic ductal system"
"250","49","Patterns of cell division and the risk of cancer"
"251","48","Evolutionary performance of zero-determinant strategies in multiplayer games"
"252","48","Global Migration Can Lead to Stronger Spatial Selection than Local Migration"
"253","48","Stochastic dynamics of metastasis formation"
"254","47","Multi-player games on the cycle"
"255","46","Stochastic elimination of cancer cells"
"256","45","Growth dynamics in naturally progressing chronic lymphocytic leukaemia"
"257","45","Prosperity is associated with instability in dynamical networks"
"258","45","Population genetics of tumor suppressor genes"
"259","45","Shrewd investments"
"260","45","AIDS pathogenesis: Mathematical models of HIV and SIV infections"
"261","44","Social dilemmas among unequals"
"262","43","Cancer biology: Infectious tumour cells"
"263","43","Tides of tolerance"
"264","43","Language evolution and information theory"
"265","42","Transitions in social complexity along elevational gradients reveal a combined impact of season length and development time on social evolution"
"266","42","Mutation-selection equilibrium in games with mixed strategies"
"267","42","Win-stay, lose-shift in language learning from peers"
"268","41","How HIV defeats the immune system."
"269","40","Indirect reciprocity with private, noisy, and incomplete information"
"270","40","Gambling for global goods"
"271","40","HIV results in the frame"
"272","39","Some basic properties of immune selection"
"273","39","Chaos and language"
"274","38","Increased stem cell proliferation in atherosclerosis accelerates clonal hematopoiesis"
"275","38","Punishment does not promote cooperation under exploration dynamics when anti-social punishment is possible"
"276","38","Information, irrationality, and the evolution of trust"
"277","38","Prebiotically plausible mechanisms increase compositional diversity of nucleic acid sequences"
"278","38","Nowak et al. reply"
"279","38","Why are phenotypic mutation rates much higher than genotypic mutation rates?"
"280","38","A simple relationship between viral load and survival time in HIV-1 infection"
"281","38","Genetic control and dynamics of the cellular immune response to the human T-cell leukaemia virus, HTLV-I"
"282","36","Indirect reciprocity with optional interactions"
"283","36","Virus evolution within patients increases pathogenicity"
"284","36","Nash equilibria for an evolutionary language game"
"285","36","Phage-lift for game theory"
"286","35","From prelife to life: How chemical kinetics become evolutionary dynamics"
"287","35","T cell induced pathogenesis in HIV: Bystander effects and latent infection"
"288","34","Evolutionary dynamics with game transitions"
"289","34","Reputation Effects in Public and Private Interactions"
"290","34","Games among relatives revisited"
"291","34","Robustness of cooperation [4]"
"292","33","The evolutionary origins of recurrent pancreatic cancer"
"293","33","Computational complexity of ecological and evolutionary spatial dynamics"
"294","33","The pace of evolution across fitness valleys"
"295","33","Mutation landscapes"
"296","32","Evolutionary games on cycles with strong selection"
"297","32","Amplifiers of selection"
"298","32","Adaptive dynamics with interaction structure"
"299","32","Calculating evolutionary dynamics in structured populations"
"300","32","The evolutionary dynamics of the lexical matrix"
"301","32","Transient antiretroviral treatment during acute simian immunodeficiency virus infection facilitates long-term control of the virus"
"302","32","No signs of hidden language in noncoding DNA"
"303","32","How HIV defeats the immune system"
"304","32","Coexistence and competition in HIV infections"
"305","31","Spatiotemporal regulation of clonogenicity in colorectal cancer xenografts"
"306","31","Climate change: All in the game"
"307","31","CD8 memory, immunodominance, and antigenic escape"
"308","31","Equal pay for all prisoners"
"309","30","Genes, environment, and ""bad luck"""
"310","30","Evolutionary dynamics in finite populations can explain the full range of cooperative behaviors observed in the centipede game"
"311","30","Stochastic evolutionary dynamics on two levels"
"312","30","Local regulation of homeostasis favors chromosomal instability"
"313","30","Biodiversity: Bacterial game dynamics"
"314","30","Natural selection of the critical period for language acquisition"
"315","29","Evolution of cooperation on large networks with community structure"
"316","29","Comparing reactive and memory-one strategies of direct reciprocity"
"317","29","Language dynamics in finite populations"
"318","29","Prediction of future BSE spread [2]"
"319","28","Insight into treatment of HIV infection from viral dynamics models"
"320","27","Conjoining uncooperative societies facilitates evolution of cooperation"
"321","27","Resisting Resistance"
"322","27","Universality of fixation probabilities in randomly structured populations"
"323","27","Natural selection drives the evolution of ant life cycles"
"324","27","Evolutionary biology of language"
"325","27","Resistance to antimicrobial chemotherapy: A prescription for research and action"
"326","26","Four classes of interactions for evolutionary games"
"327","26","The Molecular Clock of Neutral Evolution Can Be Accelerated or Slowed by Asymmetric Spatial Structure"
"328","26","Optional games on cycles and complete graphs"
"329","26","Genetic instability and clonal expansion"
"330","26","Virus phenotype switching and disease progression in HIV-1 infection"
"331","26","Immune responses against multiple epitopes: A theory for immunodominance and antigenic variation"
"332","25","Think global, act local: Preserving the global commons"
"333","25","The effect of one additional driver mutation on tumor progression"
"334","25","Stochastic evolutionary dynamics resolve the Traveler's Dilemma"
"335","25","The evolution of viruses. Competition between horizontal and vertical transmission of mobile genes"
"336","24","The general form of Hamilton's rule makes no predictions and cannot be tested empirically"
"337","24","Religious motivations for cooperation: An experimental investigation using explicit primes"
"338","24","Evolutionary game dynamics in populations with different learners"
"339","24","The dynamics of hepatitis B virus infection"
"340","23","Phenotypic mutation rates and the abundance of abnormal proteins in yeast"
"341","22","Public goods games in populations with fluctuating size"
"342","22","The trivers–willard hypothesis: Sex ratio or investment?"
"343","22","Inclusive Fitness Theorizing Invokes Phenomena That Are Not Relevant for the Evolution of Eusociality"
"344","22","Selection for Replicases in Protocells"
"345","22","The basic reproductive ratio of a word, the maximum size of a lexicon"
"346","22","The effect of different immune responses on the evolution of virulent CXCR4-tropic HIV"
"347","21","Consecutive seeding and transfer of genetic diversity in metastasis"
"348","21","Drift-induced selection between male and female heterogamety"
"349","21","Tumour and immune cell dynamics explain the PSA bounce after prostate cancer brachytherapy"
"350","21","Forgiver triumphs in alternating Prisoner's Dilemma"
"351","20","Amplification on undirected population structures: Comets beat stars"
"352","20","Dynamics of prebiotic RNA reproduction illuminated by chemical game theory"
"353","20","Extended flowering intervals of bamboos evolved by discrete multiplication"
"354","20","Heterogeneity in background fitness acts as a suppressor of selection"
"355","20","Density games"
"356","20","Competitive coexistence in antiviral immunity"
"357","20","Cooperation versus Competition"
"358","19","Construction of arbitrarily strong amplifiers of natural selection using evolutionary graph theory"
"359","19","The Time Scale of Evolutionary Innovation"
"360","19","The Evolution of Cell-to-Cell Communication in a Sporulating Bacterium"
"361","19","Spatial games and evolution of cooperation"
"362","18","Phenotypic Heterogeneity and the Evolution of Bacterial Life Cycles"
"363","18","Indirect reciprocity with optional interactions and private information"
"364","18","Rand et al. reply"
"365","18","Unwanted evolution"
"366","18","Why we help: Far from being a nagging exception to the rule of evolution, cooperation has been one of its primary architects."
"367","18","Correlates of cytotoxic T-lymphocyte-mediated virus control: Implications for immunosuppressive infections and their treatment"
"368","18","A mathematical model of vaccination against HIV to prevent the development of AIDS"
"369","17","Population structure determines the tradeoff between fixation probability and fixation time"
"370","17","Fourier decomposition of payoff matrix for symmetric three-strategy games"
"371","17","Invasion Dynamics of the Finitely Repeated Prisoner′s Dilemma"
"372","16","Social goods dilemmas in heterogeneous societies"
"373","16","A rigorous measure of genome-wide genetic shuffling that takes into account crossover positions and Mendel’s second law"
"374","16","The evolution of non-reproductive workers in insect colonies with haplodiploid genetics"
"375","16","Evolutionary shift dynamics on a cycle"
"376","16","The basic reproductive ratio of life"
"377","16","Evolution: The good, the bad and the lonely"
"378","15","Limits on amplifiers of natural selection under death-Birth updating"
"379","15","Crosstalk in concurrent repeated games impedes direct reciprocity and requires stronger levels of forgiveness"
"380","15","There is no inclusive fitness at the level of the individual"
"381","15","Evolutionary dynamics of HIV at multiple spatial and temporal scales"
"382","15","Generosity: A winner's advice"
"383","15","The fastest evolutionary trajectory"
"384","15","Mutation in evolutionary games can increase average fitness at equilibrium"
"385","14","Life cycle synchronization is a viral drug resistance mechanism"
"386","14","An experimental investigation of evolutionary dynamics in the Rock-Paper-Scissors game"
"387","14","Cooperation and the Fate of Microbial Societies"
"388","14","Prelife catalysts and replicators"
"389","14","Evolutionary dynamics of HIV-induced subversion of the immune response"
"390","14","AIDS pathogenesis: From models to viral dynamics in patients"
"391","13","The red queen and king in finite populations"
"392","13","Evolution of worker policing"
"393","13","Competitive exclusion and coexistence of Universal grammars"
"394","13","The different effects of apoptosis and DNA repair on tumorigenesis"
"395","13","HIV therapy: Managing resistance"
"396","13","A cellular model to explain the pathogenesis of infection by the hepatitis B virus"
"397","12","Evolutionary games on isothermal graphs"
"398","12","Fixation Probabilities for Any Configuration of Two Strategies on Regular Graphs"
"399","12","TTP: Tool for tumor progression"
"400","12","Virus load and antigenic diversity"
"401","11","Payoff components and their effects in a spatial three-strategy evolutionary social dilemma"
"402","11","Computer simulations of cellular group selection reveal mechanism for sustaining cooperation"
"403","11","Evolutionary dynamics of biological auctions"
"404","10","Cooperative adaptation to therapy (CAT) confers resistance in heterogeneous non-small cell lung cancer"
"405","10","The signal-burying game can explain why we obscure positive traits and good deeds"
"406","10","Originator dynamics"
"407","10","Defective escape mutants of HIV"
"408","9","An evolutionary explanation for ineffective altruism"
"409","9","Evolving cooperation in multichannel games"
"410","9","Cellular cooperation with shift updating and repulsion"
"411","9","The risk-return trade-off between solitary and eusocial reproduction"
"412","9","Evolutionary dynamics of infectious diseases in finite populations"
"413","9","Evolutionary dynamics of cooperation"
"414","9","Can live attenuated virus work as post-exposure treatment?"
"415","8","Population structure across scales facilitates coexistence and spatial heterogeneity of antibiotic-resistant infections"
"416","8","The evolution of queen control over worker reproduction in the social Hymenoptera"
"417","8","Games of multicellularity"
"418","8","Spatial evolution of tumors with successive driver mutations"
"419","8","Evolution of staying together in the context of diffusible public goods"
"420","8","Evolution: Selection for positive illusions"
"421","7","A unified framework of direct and indirect reciprocity"
"422","7","Evolution of delayed resistance to immunotherapy in a melanoma responder"
"423","7","Effects of motion in structured populations"
"424","7","Cooperate without looking in a non-repeated game"
"425","7","Digital cows grazing on digital grounds"
"426","7","Prisoners of the dilemma"
"427","7","From quasispecies to universal grammar"
"428","7","Analysis of a cellular model to account for the natural history of infection by the hepatitis B virus and its role in the development of primary hepatocellular carcinoma"
"429","6","A two-player iterated survival game"
"430","6","Prebiotic selection for motifs in a model of template-free elongation of polymers within compartments"
"431","6","Erratum: Antibody neutralization and escape by HIV-1 (Nature (2003) 422 (307-312))"
"432","6","Immunological transitions in response to antigenic mutation during viral infection"
"433","6","Explaining 'linguistic features' of noncoding DNA [3]"
"434","5","Turbulent coherent structures and early life below the Kolmogorov scale"
"435","5","Environmental fitness heterogeneity in the Moran process"
"436","5","How Virtue Was Born"
"437","5","Stochastic evolution of staying together"
"438","5","Evolution: Tides of tolerance"
"439","5","Major transitions in language evolution"
"440","5","A tale of two selves"
"441","4","The Great Oxygenation Event as a consequence of ecological dynamics modulated by planetary change"
"442","4","Reactive learning strategies for iterated games"
"443","4","Selection for synchronized cell division in simple multicellular organisms"
"444","4","Stationary frequencies and mixing times for neutral drift processes with spatial structure"
"445","4","Biological auctions with multiple rewards"
"446","4","Linear model of colon cancer initiation"
"447","4","The mathematical biology of human infections"
"448","3","Fast and strong amplifiers of natural selection"
"449","3","Variation in genetic relatedness is determined by the aggregate recombination process"
"450","3","Optional interactions and suspicious behaviour facilitates trustful cooperation in prisoners dilemma"
"451","3","Faster Monte-Carlo algorithms for fixation probability of the moran process on undirected graphs"
"452","3","An exactly solvable, spatial model of mutation accumulation in cancer"
"453","3","Corrections: Predicting the outcomes of treatment to eradicate the latent reservoir for HIV-1 (Proc Natl Acad Sci USA (2014) 111, (13475-13480) doi: 10.1073/pnas.1406663111)"
"454","3","Dynamics of immune escape in HIV infection"
"455","2","The Moran process on 2-chromatic graphs"
"456","2","Language acquisition with communication between learners"
"457","2","Primordial sex facilitates the emergence of evolution"
"458","2","Antigenic diversity thresholds and hazard functions"
"459","2","Species fragmentation or area loss? [7]"
"460","1","Evolution of resistance to COVID-19 vaccination with dynamic social distancing"
"461","1","Erratum: Publisher Correction: Partners and rivals in direct reciprocity (Nature human behaviour (2018) 2 7 (469-477))"
"462","1","Massively parallel model of extended memory use in evolutionary game dynamics"
"463","1","Theory is available light."
"464","1","The dynamics of virus infection: Preface"
"465","1","Erratum: Antigenic variation and the within-host dynamics of parasites (Proceedings of the National Academy of Sciences of the United States of America (January 1996) 93 (985-989))"
"466","0","Cooperation in alternating interactions with memory constraints"
"467","0","Infection dynamics of COVID-19 virus under lockdown and reopening"
"468","0","Indirect reciprocity with optional games and monitoring of interactions between defectors"
"469","0","Erratum: An exactly solvable, spatial model of mutation accumulation in cancer"
"470","0","Cooperation among humans"
"471","0","John Forbes Nash (1928-2015)"
"472","0","Powering up with indirect reciprocity in a large-scale field experiment"
"473","0","Correction: Forgiver triumphs in alternating prisoner's dilemma (PLoS ONE)"
"474","0","Language, Learning and Evolution"
"475","0","Response"
"476","0","Q &amp; A"
"477","0","Behavior of the residuals of a regression least-squares model which is linear in its parameters when the number of parameters is increased. Part 2. I Interval for series of residuals. Problem of gross errors"
"478","0","Erratum: Predicting species diversity in tropical forests (Proceedings of the National Academy of Sciences of USA (September 26, 2000) 97 (10850-10854))"
"479","0","Erratum: (Nature (July 18, 1996) 382 (215-216))"
"480","0","Antigen diversity threshold in onset of AIDS?"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
