Scopus - 作者产出分析

"作者姓名:","Ireland, R. D."
"Scopus 作者 ID:","56111740200"

"h-Index:","59"

"起始年份:","1982"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"51","71","Governance in multilateral R &amp; D alliances"
"52","69","The role of resource flexibility in leveraging strategic resources"
"53","67","Toward a research agenda for the informal economy: A survey of the strategic entrepreneurship journal's editorial board"
"54","67","Research methods in entrepreneurship: Opportunities and challenges"
"55","67","Crossing the great divide of strategic entrepreneurship: Transitioning between exploration and exploitation"
"56","66","Franchising and the Family Firm: Creating Unique Sources of Advantage Through ""Familiness"""
"57","65","Strategic Entrepreneurship: Integrating Entrepreneurial and Strategic Management Perspectives"
"58","65","A health audit for corporate entrepreneurship: Innovation at all levels: Part II"
"59","62","Transitioning entrepreneurs from informal to formal markets"
"60","57","Functional importance and company performance: Moderating effects of grand strategy and industry type"
"61","56","Toward An Integration of the Behavioral and Cognitive Influences on the Entrepreneurship Process"
"62","52","The Use of Archival Proxies in Strategic Management Studies: Castles Made of Sand?"
"63","52","A tale of two politico-economic systems: Implications for entrepreneurship in central and Eastern Europe"
"64","51","Business model design–performance relationship under external and internal contingencies: Evidence from SMEs in an emerging economy"
"65","49","MOOCs and the online delivery of business education what'snew?what'snot?what now?"
"66","36","Entrepreneurship and strategic alliances"
"67","35","Constructs in Strategic Management"
"68","31","Expatriates and corporate-level international strategy: Governing with the knowledge contract"
"69","30","CORPORATE ENTREPRENEURSHIP BEHAVIOR AMONG MANAGERS: A REVIEW OF THEORY, RESEARCH, AND PRACTICE"
"70","27","International entrepreneurship in emerging economies: The role of social capital, knowledge development and entrepreneurial actions"
"71","27","Decision-making and firm success"
"72","25","From the editors: Taking the mystery out of AMJ's reviewer evaluation form"
"73","23","Everything you've always wanted to know about AMJ (but may have been afraid to ask)"
"74","22","Corporate entrepreneurship strategy: extending our knowledge boundaries through configuration theory"
"75","22","Management research and managerial practice: A complex and controversial relationship"
"76","22","The power and effects of entrepreneurship research"
"77","21","Laying the foundation for a theory of informal adjustments"
"78","20","Competitive landscape shifts: The influence of strategic entrepreneurship on shifts in market commonality"
"79","20","Managing Employee Stress:. A Key to the Effectiveness of Strategic Supply Chain Management"
"80","19","Exploring the Impact of Social Axioms on Firm Reputation: A Stakeholder Perspective"
"81","17","Strategy, Contextual Factors, and Performance"
"82","14","MEASURING SUBUNIT EFFECTIVENESS"
"83","13","Developing and managing strategic alliances, building social capital and creating value"
"84","12","Contextualizing Management Research: An Open Systems Perspective"
"85","12","Entrepreneurial alliances and networks"
"86","10","Self-confidence and decisiveness: Prerequisites for effective management in the 1990s"
"87","10","Building competitive strength in international markets"
"88","9","Network behaviours, social capital, and organisational learning in high-growth entrepreneurial firms"
"89","8","Enduring Entrepreneurship: Antecedents, Triggering Mechanisms, and Outcomes"
"90","8","Strategic leadership: Strategy, resources, ethics and succession"
"91","7","Transforming a traditional research organization through public entrepreneurship"
"92","7","From the editors: When is a ""new"" paper really new?"
"93","7","From the editors your manuscript's journey through the AMJ review process"
"94","7","CORPORATE DISTINCTIVE COMPETENCE AND PERFORMANCE: EFFECTS OF PERCEIVED ENVIRONMENTAL UNCERTAINTY (PEU), SIZE, AND TECHNOLOGY"
"95","6","Family versus Non-Family Firm Franchisors: Behavioural and Performance Differences"
"96","6","From the editors upon further review: A survey of the academy of management Journal's editorial board"
"97","5","2014 Presidential address: Our academy, our future"
"98","5","From the editors: Revisiting AMTS revise-and-resubmit process"
"99","5","Strength as the foundation for continuing success"
"100","5","Effectively managing service chain organizations"
"101","4","Interesting problems and interesting research: A path to effective exchanges between managers and scholars"
"102","3","It Takes a Village: Ethical Publishing of Family Business Research"
"103","3","Mergers and Acquisitions: A Value Creating or Value Destroying Strategy?"
"104","3","The make or buy growth decision: Strategic entrepreneurship versus acquisitions"
"105","2","The effect of CEO regulatory focus on changes to investments in R&amp;D"
"106","2","TRUE SMALL BUSINESS SOCIAL RESPONSIBILITY"
"107","1","Institutions and entrepreneurship in a non-ergodic world"
"108","1","Strategic Entrepreneurship: Creating a New Mindset"
"109","1","Characteristics and outcomes of entrepreneurial collaborations"
"110","0","Radical innovation in (multi)family owned firms"
"111","0","Learning by walking through the snow"
"112","0","Learning by walking through the snow"
"113","0","Academy of management journal"
"114","0","Challenges we face as entrepreneurship scholars publishing in top journals"
"115","0","Emerging themes in entrepreneurship research: Editors' Keynote 2010"
"116","0","From the editors our time at the helm"
"117","0","Entrepreneurship research in AMJ: What has been published, and what might the future hold?"
"118","0","Customer service and the 14 foot wire"
"119","0","Strategy in the entrepreneurial millenium: Countertrade as an emerging opportunity for entrepreneurial firms"
"120","0","Achieving and maintaining strategic competitiveness in the 21st century: The role of strategic leadership"
"121","0","STRATEGY, INDUSTRY, STRUCTURE AND PERFORMANCE."

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
