Scopus - 作者产出分析

"作者姓名:","Charness, Gary B."
"Scopus 作者 ID:","6701817928"

"h-Index:","44"

"起始年份:","2000"
"结束年份:","2022"
"排除自引项:","No"
"排除书籍中的引用:","No"

"文献顺序","引文","标题"
"81","10","A Test of the Modigliani-Miller Invariance Theorem and Arbitrage in Experimental Asset Markets"
"82","10","Optimal contracts with team production and hidden information: An experiment"
"83","10","An experiment on Nash implementation"
"84","8","Theory of mind among disadvantaged children: Evidence from a field experiment"
"85","8","Promises in contract design"
"86","8","When is employee retaliation acceptable at work? Evidence from quasi-experiments"
"87","6","Experimental methods: Eliciting beliefs"
"88","6","Merit pay and wage compression with productivity differences and uncertainty"
"89","5","Reputation, honesty, and efficiency with insider information: An experiment"
"90","3","What is considered deception in experimental economics?"
"91","3","Anticipated Discrimination, Choices, and Performance: Experimental Evidence"
"92","3","Law and economics in the laboratory"
"93","3","Behavioural economics: Preserving rank as a social norm"
"94","2","How do People Choose between Biased Information Sources? Evidence from a Laboratory Experiment"
"95","2","An experimental study of estimation and bidding in common-value auctions with public information"
"96","2","Job security and long-term investment: An experimental analysis"
"97","2","Choosing and not choosing with and without communication: Experimental results on contract design and selection"
"98","2","Trust and reciprocity"
"99","2","Laboratory experiments: Challenges and promise. A review of ""Theory and Experiment: What are the Questions?"" by Vernon Smith"
"100","1","Reputation, honesty, and efficiency with insider information: An experiment"
"101","0","Competing now and then: The effects of delay on competitiveness across genger"
"102","0","Which social categories matter to people: An experiment"
"103","0","The art of experimental economics: Twenty top papers reviewed"
"104","0","Introducing 20 top papers and their reviewers"
"105","0","Preface"
"106","0","The winner's curse and public information in common-value auctions (by John H. Kagel and Dan Levin)"
"107","0","In-group identification and motivation crowding"
"108","0","Silence is golden: team problem solving and communication costs"
"109","0","Introduction to the John Forbes Nash Jr. Memorial Special Issue"
"110","0","A group-basedwelnes intervention in the laboratory"
"111","0","Erratum: ""Changes in the employment contact? Evidence from a quasi-experiment"" (Journal of Economic Behavior &amp; Organization (2002) vol. 47 (391-405) S0167-2681(01)00207-4)"

"© 2022 Elsevier B.V. 保留所有权利。Scopus ® 是 Elsevier Properties S.A. 的注册商标，请根据许可使用。"
