作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Jiang, W., Wang, L., Zhou, K.Z., Guo, Z.","56719962400;57194171797;7202914654;55271504100;","How managerial ties affect hotels’ proactive environmental practices in China: The contingent role of institutional environments",2021,"International Journal of Hospitality Management","95",,"102756","","",,6,"10.1016/j.ijhm.2020.102756","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095837841&doi=10.1016%2fj.ijhm.2020.102756&partnerID=40&md5=955de305c392550922a4b992898bd086",Article,"Final","",Scopus,2-s2.0-85095837841
"Li, J., Qian, G., Zhou, K.Z., Lu, J., Liu, B.","8955324400;7103114839;7202914654;8758973000;57202203859;","Belt and Road Initiative, globalization and institutional changes: implications for firms in Asia",2021,"Asia Pacific Journal of Management",,,,"","",,2,"10.1007/s10490-021-09770-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104956244&doi=10.1007%2fs10490-021-09770-0&partnerID=40&md5=955903781d492530220cce7f2c823eaa",Article,"Article in Press","All Open Access, Bronze",Scopus,2-s2.0-85104956244
"Tang, R.W., Shu, C., Zhou, K.Z.","57385745000;36672060600;7202914654;","State ownership of Chinese firms and their outward foreign direct investment: Political and economic contingencies",2021,"Asia Pacific Journal of Management",,,,"","",,3,"10.1007/s10490-021-09756-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101781656&doi=10.1007%2fs10490-021-09756-y&partnerID=40&md5=4b04ea27395094e76671649dd9550a41",Article,"Article in Press","",Scopus,2-s2.0-85101781656
"Jiang, W., Shu, C., Zhou, K.Z., Guo, Z.","56719962400;36672060600;7202914654;55271504100;","When more is better: a contingent view of alliance partner multiplicity and a focal firm’s product innovation performance in China",2021,"Innovation: Organization and Management","23","4",,"507","533",,,"10.1080/14479338.2021.1873788","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100012233&doi=10.1080%2f14479338.2021.1873788&partnerID=40&md5=bf66ec837f4397139d396495254a905e",Article,"Final","",Scopus,2-s2.0-85100012233
"Zhou, J., Zhang, C., Shen, L., Zhou, K.Z.","57218111931;55276521900;57207182803;7202914654;","Interpersonal guanxi and partner extra-role behavior: Mediating role of relational and transactional governance strategy",2020,"Industrial Marketing Management","91",,,"551","562",,15,"10.1016/j.indmarman.2020.03.022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082681702&doi=10.1016%2fj.indmarman.2020.03.022&partnerID=40&md5=61d175171b1bdb8291a772616a102816",Article,"Final","",Scopus,2-s2.0-85082681702
"Jiang, W., Wang, A.X., Zhou, K.Z., Zhang, C.","56719962400;57201487672;7202914654;55276521900;","Stakeholder Relationship Capability and Firm Innovation: A Contingent Analysis",2020,"Journal of Business Ethics","167","1",,"111","125",,18,"10.1007/s10551-019-04161-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064811056&doi=10.1007%2fs10551-019-04161-4&partnerID=40&md5=40ca8ee0bc27f1c47ffbdd56dfcf3a82",Article,"Final","",Scopus,2-s2.0-85064811056
"Wang, L., Jin, J.L., Yang, D., Zhou, K.Z.","57194171797;57193274124;56138601800;7202914654;","Inter-partner control, trust, and radical innovation of IJVs in China: A contingent governance perspective",2020,"Industrial Marketing Management","88",,,"70","83",,10,"10.1016/j.indmarman.2020.04.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084228110&doi=10.1016%2fj.indmarman.2020.04.018&partnerID=40&md5=c9d38477192691bab2c6c2c4f6f878d3",Article,"Final","",Scopus,2-s2.0-85084228110
"Wang, M., Zhang, Q., Zhou, K.Z.","57191494441;36969604300;7202914654;","The Origins of Trust Asymmetry in International Relationships: An Institutional View",2020,"Journal of International Marketing","28","2",,"81","101",,8,"10.1177/1069031X19898492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081983332&doi=10.1177%2f1069031X19898492&partnerID=40&md5=c92d7241fa89cc29add02bc62f2c5965",Article,"Final","",Scopus,2-s2.0-85081983332
"Wang, L., Jin, J.L., Zhou, K.Z., Li, C.B., Yin, E.","57194171797;57193274124;7202914654;21233817700;15841231100;","Does customer participation hurt new product development performance? Customer role, product newness, and conflict",2020,"Journal of Business Research","109",,,"246","259",,16,"10.1016/j.jbusres.2019.12.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076592453&doi=10.1016%2fj.jbusres.2019.12.013&partnerID=40&md5=52551eeb2ca29a3834e7c185d8240df5",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85076592453
"Yang, D., Wang, A.X., Zhou, K.Z., Jiang, W.","56138601800;57201487672;7202914654;56719962400;","Environmental Strategy, Institutional Force, and Innovation Capability: A Managerial Cognition Perspective",2019,"Journal of Business Ethics","159","4",,"1147","1161",,76,"10.1007/s10551-018-3830-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045074185&doi=10.1007%2fs10551-018-3830-5&partnerID=40&md5=37a2bfa71183ade65195aa5c3b56cfe0",Article,"Final","",Scopus,2-s2.0-85045074185
"Wang, L., Jin, J.L., Zhou, K.Z.","57194171797;57193274124;7202914654;","Institutional forces and customer participation in new product development: A Yin-Yang perspective",2019,"Industrial Marketing Management","82",,,"188","198",,20,"10.1016/j.indmarman.2019.01.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060750962&doi=10.1016%2fj.indmarman.2019.01.015&partnerID=40&md5=1c2e5505317fe20f9f156de15cf1418f",Article,"Final","",Scopus,2-s2.0-85060750962
"Xu, D., Zhou, K.Z., Du, F.","7404073938;7202914654;55511659800;","Deviant versus aspirational risk taking: The effects of performance feedback on bribery expenditure and R&amp;D intensity",2019,"Academy of Management Journal","62","4",,"1226","1251",,88,"10.5465/amj.2016.0749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064805006&doi=10.5465%2famj.2016.0749&partnerID=40&md5=bc5aadcce9c2a071c5d8e29b1c80006b",Article,"Final","",Scopus,2-s2.0-85064805006
"Jin, J.L., Shu, C., Zhou, K.Z.","57193274124;36672060600;7202914654;","Product newness and product performance in new ventures: Contingent roles of market knowledge breadth and tacitness",2019,"Industrial Marketing Management","76",,,"231","241",,29,"10.1016/j.indmarman.2018.08.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053659009&doi=10.1016%2fj.indmarman.2018.08.009&partnerID=40&md5=8c21b43ee4540e998eed9f7e2272f9b4",Article,"Final","",Scopus,2-s2.0-85053659009
"Ju, M., Jin, J.L., Zhou, K.Z.","36958362500;57193274124;7202914654;","How Can International Ventures Utilize Marketing Capability in Emerging Markets? Its Contingent Effect on New Product Development",2018,"Journal of International Marketing","26","4",,"1","17",,22,"10.1177/1069031X18809999","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058104121&doi=10.1177%2f1069031X18809999&partnerID=40&md5=c0ced60a1a8bc18c6a83f34a3cadbe8a",Article,"Final","",Scopus,2-s2.0-85058104121
"Sheng, S., Zhou, K.Z., Li, J.J., Guo, Z.","12784042500;7202914654;9434943800;55271504100;","Institutions and opportunism in buyer–supplier exchanges: the moderated mediating effects of contractual and relational governance",2018,"Journal of the Academy of Marketing Science","46","6",,"1014","1031",,51,"10.1007/s11747-018-0582-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046478768&doi=10.1007%2fs11747-018-0582-9&partnerID=40&md5=da69c092d78ae1ea7ebb47ce1ed51065",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85046478768
"Yang, D., Sheng, S., Wu, S., Zhou, K.Z.","56138601800;12784042500;56512582100;7202914654;","Suppressing partner opportunism in emerging markets: Contextualizing institutional forces in supply chain management",2018,"Journal of Business Research","90",,,"1","13",,28,"10.1016/j.jbusres.2018.04.037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046438799&doi=10.1016%2fj.jbusres.2018.04.037&partnerID=40&md5=2c5b1fdb65014f9afc20aec5624f9e88",Article,"Final","",Scopus,2-s2.0-85046438799
"Wang, L., Zhao, J.Z., Zhou, K.Z.","57194171797;31067581900;7202914654;","How do incentives motivate absorptive capacity development? The mediating role of employee learning and relational contingencies",2018,"Journal of Business Research","85",,,"226","237",,18,"10.1016/j.jbusres.2018.01.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044345713&doi=10.1016%2fj.jbusres.2018.01.010&partnerID=40&md5=e80c7c7d7a70cc2adc3e275f3883ae4c",Article,"Final","",Scopus,2-s2.0-85044345713
"Wang, L., Zhou, K.Z.","57194171797;7202914654;","The dynamic interplay of contracts and trust: Untangling between- and within-dyad effects",2018,"78th Annual Meeting of the Academy of Management, AOM 2018",,,,"","",,,"10.5465/AMBPP.2018.107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054594068&doi=10.5465%2fAMBPP.2018.107&partnerID=40&md5=b5d3a8b8fced05e1b79d2a97fc49182d",Conference Paper,"Final","",Scopus,2-s2.0-85054594068
"Zhang, Q., Zhou, K.Z., Wang, Y., Wei, H.","36969604300;7202914654;55153444500;36642725000;","Untangling the safeguarding and coordinating functions of contracts: Direct and contingent value in China",2017,"Journal of Business Research","78",,,"184","192",,12,"10.1016/j.jbusres.2016.12.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011423496&doi=10.1016%2fj.jbusres.2016.12.014&partnerID=40&md5=8f9f7127e040006d075067371ee72fe4",Article,"Final","",Scopus,2-s2.0-85011423496
"Wang, L., Sheng, S., Wu, S., Zhou, K.Z.","57194171797;12784042500;56512582100;7202914654;","Government role, governance mechanisms, and foreign partner opportunism in IJVs",2017,"Journal of Business Research","76",,,"98","107",,20,"10.1016/j.jbusres.2017.03.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019044635&doi=10.1016%2fj.jbusres.2017.03.009&partnerID=40&md5=d4b2af238a0be3b4e6d47cf3ab1839fa",Article,"Final","",Scopus,2-s2.0-85019044635
"Zhou, K.Z., Gao, G.Y., Zhao, H.","7202914654;7403171112;56111033900;","State Ownership and Firm Innovation in China: An Integrated View of Institutional and Efficiency Logics",2017,"Administrative Science Quarterly","62","2",,"375","404",,337,"10.1177/0001839216674457","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019049585&doi=10.1177%2f0001839216674457&partnerID=40&md5=8b49e0bc0aecba4bab1bf71f6df83562",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85019049585
"Wang, M., Zhou, K.Z.","57191494441;7202914654;","Dyadic governance: Joint trust, trust asymmetry, and exchange performance",2017,"2017 Annual Meeting of the Academy of Management, AOM 2017","2017-August",,,"","",,,"10.5465/ambpp.2017.57","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046417122&doi=10.5465%2fambpp.2017.57&partnerID=40&md5=def0c7c323fd0bb50d15848dad795b5b",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85046417122
"Shu, C., Jin, J.L., Zhou, K.Z.","36672060600;57193274124;7202914654;","A contingent view of partner coopetition in international joint ventures",2017,"Journal of International Marketing","25","3",,"42","60",,33,"10.1509/jim.16.0075","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033233312&doi=10.1509%2fjim.16.0075&partnerID=40&md5=276ed28dd16e8e7ef438105d6f729c74",Article,"Final","",Scopus,2-s2.0-85033233312
"Wei, Z., Shen, H., Zhou, K.Z., Li, J.J.","25640325700;36987173500;7202914654;9434943800;","How Does Environmental Corporate Social Responsibility Matter in a Dysfunctional Institutional Environment? Evidence from China",2017,"Journal of Business Ethics","140","2",,"209","223",,89,"10.1007/s10551-015-2704-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930149497&doi=10.1007%2fs10551-015-2704-3&partnerID=40&md5=1decf92b26c17f6a111e34294978ebd6",Article,"Final","",Scopus,2-s2.0-84930149497
"Zhou, K.Z., Su, C., Yeung, A., Viswanathan, S.","7202914654;7402819677;7102390351;23468258800;","Supply chain management in emerging markets",2016,"Journal of Operations Management","46",,,"1","4",,22,"10.1016/j.jom.2016.07.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981749585&doi=10.1016%2fj.jom.2016.07.007&partnerID=40&md5=6576a7b9a86e101d79026623fda5dc54",Editorial,"Final","",Scopus,2-s2.0-84981749585
"Li, P.P., Sekiguchi, T., Zhou, K.","35272889900;23991843400;7202914654;","The emerging research on indigenous management in Asia",2016,"Asia Pacific Journal of Management","33","3",,"583","594",,15,"10.1007/s10490-016-9484-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981263302&doi=10.1007%2fs10490-016-9484-x&partnerID=40&md5=714e2aaa333191c6082c91863e6fc38e",Editorial,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-84981263302
"Xie, E., Liang, J., Zhou, K.Z.","24725864600;57095282000;7202914654;","How to enhance supplier performance in China: An integrative view of partner selection and partner control",2016,"Industrial Marketing Management","56",,,"156","166",,21,"10.1016/j.indmarman.2016.01.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957090800&doi=10.1016%2fj.indmarman.2016.01.004&partnerID=40&md5=d7c17fc044291790344dda205f35d3d7",Article,"Final","",Scopus,2-s2.0-84957090800
"Poppo, L., Zhou, K.Z., Li, J.J.","6508060826;7202914654;9434943800;","When can you trust “trust”? Calculative trust, relational trust, and supplier performance",2016,"Strategic Management Journal","37","4",,"724","741",,198,"10.1002/smj.2374","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928324908&doi=10.1002%2fsmj.2374&partnerID=40&md5=07eaa44a5c21d72a4aada18264df9402",Article,"Final","",Scopus,2-s2.0-84928324908
"Shu, C., Zhou, K.Z., Xiao, Y., Gao, S.","36672060600;7202914654;56022661100;24166453300;","How Green Management Influences Product Innovation in China: The Role of Institutional Benefits",2016,"Journal of Business Ethics","133","3",,"471","485",,145,"10.1007/s10551-014-2401-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960250010&doi=10.1007%2fs10551-014-2401-7&partnerID=40&md5=00adfb3f05f69d246abc1335b0ab5867",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84960250010
"Jin, J.L., Zhou, K.Z., Wang, Y.","57193274124;7202914654;55153444500;","Exploitation and exploration in international joint ventures: Moderating effects of partner control imbalance and product similarity",2016,"Journal of International Marketing","24","4",,"20","38",,31,"10.1509/jim.15.0164","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012249401&doi=10.1509%2fjim.15.0164&partnerID=40&md5=d0e78e366f35e1310f7522a943001fb4",Article,"Final","",Scopus,2-s2.0-85012249401
"Bao, Y., Fong, E., Landry, T.D., Zhou, K.Z.","7202213616;16202560700;36889690200;7202914654;","Strategic consensus of market orientation: a transitional economy perspective",2015,"Journal of Strategic Marketing","23","4",,"364","378",,5,"10.1080/0965254X.2014.970214","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931568981&doi=10.1080%2f0965254X.2014.970214&partnerID=40&md5=e7330038519cd56e917ccdfd886846d8",Article,"Final","",Scopus,2-s2.0-84931568981
"Gao, G.Y., Xie, E., Zhou, K.Z.","7403171112;24725864600;7202914654;","How does technological diversity in supplier network drive buyer innovation? Relational process and contingencies",2015,"Journal of Operations Management","36",,,"165","177",,93,"10.1016/j.jom.2014.06.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929521496&doi=10.1016%2fj.jom.2014.06.001&partnerID=40&md5=72b9c5b0579ce0f0999c62d54e65d4eb",Article,"Final","",Scopus,2-s2.0-84929521496
"Lee, R.P., Özsomer, A., Zhou, K.Z.","16239032400;6603296847;7202914654;","Introduction to the special issue on ""innovation in and from emerging economies""",2015,"Industrial Marketing Management","50",,,"16","17",,16,"10.1016/j.indmarman.2015.07.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952629692&doi=10.1016%2fj.indmarman.2015.07.005&partnerID=40&md5=86af7e2adabd360256d47e19162074d2",Editorial,"Final","",Scopus,2-s2.0-84952629692
"Zhou, K.Z., Li, J.J., Sheng, S., Shao, A.T.","7202914654;9434943800;12784042500;6701586478;","The evolving role of managerial ties and firm capabilities in an emerging economy: evidence from China",2014,"Journal of the Academy of Marketing Science","42","6",,"581","595",,71,"10.1007/s11747-014-0371-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911007839&doi=10.1007%2fs11747-014-0371-z&partnerID=40&md5=824460072ca04ea155f3c9d61548ea79",Article,"Final","",Scopus,2-s2.0-84911007839
"Chen, X., Chen, A.X., Zhou, K.Z.","35075782200;56428283600;7202914654;","Strategic orientation, foreign parent control, and differentiation capability building of international joint ventures in an emerging market",2014,"Journal of International Marketing","22","3",,"30","49",,29,"10.1509/jim.13.0013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912106752&doi=10.1509%2fjim.13.0013&partnerID=40&md5=8854a6bd8027abfba75b5c5a683d0b36",Article,"Final","",Scopus,2-s2.0-84912106752
"Poppo, L., Zhou, K.Z.","6508060826;7202914654;","Managing contracts for fairness in buyer-supplier exchanges",2014,"Strategic Management Journal","35","10",,"1508","1527",,107,"10.1002/smj.2175","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906778952&doi=10.1002%2fsmj.2175&partnerID=40&md5=7de299a0b4c3004b68b572697a6fecdd",Article,"Final","",Scopus,2-s2.0-84906778952
"Zhou, K.Z., Zhang, Q., Sheng, S., Xie, E., Bao, Y.","7202914654;36969604300;12784042500;24725864600;7202213616;","Are relational ties always good for knowledge acquisition? Buyer-supplier exchanges in China",2014,"Journal of Operations Management","32","3",,"88","98",,162,"10.1016/j.jom.2014.01.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893050895&doi=10.1016%2fj.jom.2014.01.001&partnerID=40&md5=a80fea60356930a5d45c3bdf5ce0d2ae",Article,"Final","",Scopus,2-s2.0-84893050895
"Sheng, S., Zhou, K.Z., Lessassy, L.","12784042500;7202914654;16744339200;","NPD speed vs. innovativeness: The contingent impact of institutional and market environments",2013,"Journal of Business Research","66","11",,"2355","2362",,79,"10.1016/j.jbusres.2012.04.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880926928&doi=10.1016%2fj.jbusres.2012.04.018&partnerID=40&md5=37cd999ff555d0c4a37dbdaef5185da9",Article,"Final","",Scopus,2-s2.0-84880926928
"Zhang, Q., Zhou, K.Z.","36969604300;7202914654;","Governing interfirm knowledge transfer in the Chinese market: The interplay of formal and informal mechanisms",2013,"Industrial Marketing Management","42","5",,"783","791",,48,"10.1016/j.indmarman.2012.12.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884125564&doi=10.1016%2fj.indmarman.2012.12.002&partnerID=40&md5=71b506193d85b46ca645ce01b7bb54de",Article,"Final","",Scopus,2-s2.0-84884125564
"Ju, M., Zhou, K.Z., Gao, G.Y., Lu, J.","36958362500;7202914654;7403171112;13805758400;","Technological capability growth and performance outcome: Foreign versus local firms in China",2013,"Journal of International Marketing","21","2",,"1","16",,30,"10.1509/jim.12.0171","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879404616&doi=10.1509%2fjim.12.0171&partnerID=40&md5=2998d87429bc6ab42eeca2a1b11c24fa",Article,"Final","",Scopus,2-s2.0-84879404616
"Zhou, K.Z., Xu, D.","7202914654;7404073938;","How foreign firms curtail local supplier opportunism in China: Detailed contracts, centralized control, and relational governance",2012,"Journal of International Business Studies","43","7",,"677","692",,170,"10.1057/jibs.2012.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866916093&doi=10.1057%2fjibs.2012.7&partnerID=40&md5=de6fa9e254576c70904dae463c70dfe3",Article,"Final","",Scopus,2-s2.0-84866916093
"Zhou, K.Z., Li, C.B.","7202914654;21233817700;","How knowledge affects radical innovation: Knowledge base, market knowledge acquisition, and internal knowledge sharing",2012,"Strategic Management Journal","33","9",,"1090","1102",,543,"10.1002/smj.1959","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863722299&doi=10.1002%2fsmj.1959&partnerID=40&md5=39a8930b5321125de835c5428e8dde23",Review,"Final","",Scopus,2-s2.0-84863722299
"Bao, Y., Sheng, S., Zhou, K.Z.","26025860200;12784042500;7202914654;","Network-based market knowledge and product innovativeness",2012,"Marketing Letters","23","1",,"309","324",,37,"10.1007/s11002-011-9155-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857631547&doi=10.1007%2fs11002-011-9155-0&partnerID=40&md5=445ecb992ad19b85cfe25bc70880bb51",Article,"Final","",Scopus,2-s2.0-84857631547
"Zhang, Q., Sheng, S., Zhou, K.Z.","36969604300;12784042500;7202914654;","Are relational ties always good for knowledge acquisition? Buyer-supplier exchanges in China",2012,"Academy of Management 2012 Annual Meeting, AOM 2012",,,,"1289","1294",,,"10.5465/AMBPP.2012.114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026211960&doi=10.5465%2fAMBPP.2012.114&partnerID=40&md5=46df6abbfc3af9590c11033686d6953b",Conference Paper,"Final","",Scopus,2-s2.0-85026211960
"Lee, R.P., Zhou, K.Z.","16239032400;7202914654;","Is product imitation good for firm performance? An examination of product imitation types and contingency factors",2012,"Journal of International Marketing","20","3",,"1","16",,59,"10.1509/jim.12.0019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867641241&doi=10.1509%2fjim.12.0019&partnerID=40&md5=659c477eb9bdee7dab39257365bdee97",Article,"Final","",Scopus,2-s2.0-84867641241
"Bao, Y., Chen, X., Zhou, K.Z.","26025860200;35075782200;7202914654;","External learning, market dynamics, and radical innovation: Evidence from China's high-tech firms",2012,"Journal of Business Research","65","8",,"1226","1233",,77,"10.1016/j.jbusres.2011.06.036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861657158&doi=10.1016%2fj.jbusres.2011.06.036&partnerID=40&md5=55bb5f92a8f874ad41418faef218d2cc",Article,"Final","",Scopus,2-s2.0-84861657158
"Bao, Y., Su, C., Zhou, K.Z.","7202213616;7402819677;7202914654;","Cultural change and buyer behavior in China",2011,"Handbook of Contemporary Marketing in China: Theories and Practices",,,,"173","184",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896249889&partnerID=40&md5=bbdcb19883dd8c3c0c9532feb17ef7c1",Book Chapter,"Final","",Scopus,2-s2.0-84896249889
"Sheng, S., Zhou, K.Z., Li, J.J.","12784042500;7202914654;9434943800;","The effects of business and political ties on firm performance: Evidence from China",2011,"Journal of Marketing","75","1",,"1","15",,693,"10.1509/jmkg.75.1.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952346399&doi=10.1509%2fjmkg.75.1.1&partnerID=40&md5=3b9d791f0e3a267ed5085f27b6facfa3",Article,"Final","",Scopus,2-s2.0-79952346399
