作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Kumar, V., Ramachandran, D.","7404634666;57214070466;","Developing firms' growth approaches as a multidimensional decision to enhance key stakeholders' wellbeing",2021,"International Journal of Research in Marketing","38","2",,"402","424",,6,"10.1016/j.ijresmar.2020.09.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092214140&doi=10.1016%2fj.ijresmar.2020.09.004&partnerID=40&md5=adc21fdd9673363a453076ee6b5040c6",Article,"Final","",Scopus,2-s2.0-85092214140
"Kumar, V., Borah, S.B., Sharma, A., Akella, L.Y.","7404634666;57195103609;56294017500;57221272113;","Chief marketing officers’ discretion and firms’ internationalization: An empirical investigation",2021,"Journal of International Business Studies","52","3",,"363","387",,3,"10.1057/s41267-020-00378-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098668076&doi=10.1057%2fs41267-020-00378-y&partnerID=40&md5=4da009a057846997a156172a4e31fef9",Article,"Final","",Scopus,2-s2.0-85098668076
"Kumar, V., Sood, A., Gupta, S., Sood, N.","7404634666;8609858300;57205111352;57220748561;","Prevention- Versus Promotion-Focus Regulatory Efforts on the Disease Incidence and Mortality of COVID-19: A Multinational Diffusion Study Using Functional Data Analysis",2021,"Journal of International Marketing","29","1",,"1","22",,4,"10.1177/1069031X20966563","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097560745&doi=10.1177%2f1069031X20966563&partnerID=40&md5=05c04dd11ad7ffaf2df0333fb1ad48eb",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85097560745
"Krafft, M., Kumar, V., Harmeling, C., Singh, S., Zhu, T., Chen, J., Duncan, T., Fortin, W., Rosa, E.","7006041194;7404634666;56725732600;23478562300;57220189369;57075759400;57220177955;57220187217;57220181721;","Insight is power: Understanding the terms of the consumer-firm data exchange",2021,"Journal of Retailing","97","1",,"133","149",,7,"10.1016/j.jretai.2020.11.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097208686&doi=10.1016%2fj.jretai.2020.11.001&partnerID=40&md5=d0b7e1fe12618c97438f476f91da4ac0",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85097208686
"Kumar, V., Ramachandran, D., Kumar, B.","7404634666;57214070466;56942869200;","Influence of new-age technologies on marketing: A research agenda",2021,"Journal of Business Research","125",,,"864","877",,59,"10.1016/j.jbusres.2020.01.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078122852&doi=10.1016%2fj.jbusres.2020.01.007&partnerID=40&md5=895574a53eff59f6763282a71e280703",Article,"Final","",Scopus,2-s2.0-85078122852
"Xiao, L., Kumar, V.","57199923825;7404634666;","Robotics for Customer Service: A Useful Complement or an Ultimate Substitute?",2021,"Journal of Service Research","24","1",,"9","29",,52,"10.1177/1094670519878881","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074032099&doi=10.1177%2f1094670519878881&partnerID=40&md5=067cfa544a4456b70684884a7a8581a1",Article,"Final","",Scopus,2-s2.0-85074032099
"Salunkhe, U., Rajan, B., Kumar, V.","55032993700;48461735300;7404634666;","Understanding firm survival in a global crisis",2021,"International Marketing Review",,,,"","",,,"10.1108/IMR-05-2021-0175","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120738811&doi=10.1108%2fIMR-05-2021-0175&partnerID=40&md5=4272679cd6827e7413288736bd4b54a0",Article,"Article in Press","",Scopus,2-s2.0-85120738811
"Andrew Petersen, J., Paulich, B.J., Khodakarami, F., Spyropoulou, S., Kumar, V.","57258536400;57224538251;55916386800;13806420300;7404634666;","Customer-based execution strategy in a global digital economy",2021,"International Journal of Research in Marketing",,,,"","",,1,"10.1016/j.ijresmar.2021.09.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118704861&doi=10.1016%2fj.ijresmar.2021.09.010&partnerID=40&md5=5777ad62bdf69db3ccc8044b532f32f0",Article,"Article in Press","",Scopus,2-s2.0-85118704861
"Kumar, V., Stewart, D.W.","7404634666;7403643057;","An integrative framework formarketing accountability of marketing and nonmarketing outcomes",2021,"Review of Marketing Research","18",,,"3","13",,,"10.1108/S1548-643520210000018001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114860373&doi=10.1108%2fS1548-643520210000018001&partnerID=40&md5=b7bb8af164ac30e7187a32e35d6d2921",Book Chapter,"Final","",Scopus,2-s2.0-85114860373
"Diallo, M.F., Djelassi, S., Kumar, V.","55149273300;26655375900;7404634666;","Marketing et globalisation : enjeux, tendances et développements",2021,"Recherche et Applications en Marketing",,,,"","",,,"10.1177/07673701211011574","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106288522&doi=10.1177%2f07673701211011574&partnerID=40&md5=ed0e232c219d79df2e42e93d56e37bef",Editorial,"Article in Press","",Scopus,2-s2.0-85106288522
"Kumar, V., Srivastava, R.","7404634666;57646638200;","New perspectives on business model innovations in emerging markets",2020,"Journal of the Academy of Marketing Science","48","5",,"815","825",,12,"10.1007/s11747-019-00713-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076555704&doi=10.1007%2fs11747-019-00713-2&partnerID=40&md5=3a7c8c54421516d79a88f4a906dcba36",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-85076555704
"Kumar, V.","7404634666;","Global implications of cause-related loyalty marketing",2020,"International Marketing Review","37","4",,"747","772",,6,"10.1108/IMR-06-2019-0160","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074366054&doi=10.1108%2fIMR-06-2019-0160&partnerID=40&md5=a37d438959785583b8166ce2f41d6dfe",Article,"Final","",Scopus,2-s2.0-85074366054
"Gupta, S., Leszkiewicz, A., Kumar, V., Bijmolt, T., Potapov, D.","57205111352;57189365316;7404634666;6602135530;56180113100;","Digital Analytics: Modeling for Insights and New Methods",2020,"Journal of Interactive Marketing","51",,,"26","43",,26,"10.1016/j.intmar.2020.04.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084705337&doi=10.1016%2fj.intmar.2020.04.003&partnerID=40&md5=8c3ff6447b84289a12d29c6c2b90b749",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85084705337
"Gupta, S., Kumar, V., Karam, E.","57205111352;7404634666;57212407845;","New-age technologies-driven social innovation: What, how, where, and why?",2020,"Industrial Marketing Management","89",,,"499","516",,19,"10.1016/j.indmarman.2019.09.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076590243&doi=10.1016%2fj.indmarman.2019.09.009&partnerID=40&md5=a6b1b222f3438a463241d5beb01b255c",Review,"Final","All Open Access, Green",Scopus,2-s2.0-85076590243
"Kopalle, P.K., Kumar, V., Subramaniam, M.","6602301208;7404634666;7005044120;","How legacy firms can embrace the digital ecosystem via digital customer orientation",2020,"Journal of the Academy of Marketing Science","48","1",,"114","131",,30,"10.1007/s11747-019-00694-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075350061&doi=10.1007%2fs11747-019-00694-2&partnerID=40&md5=03b9ad35ce839f38156848aa79fc7bd0",Article,"Final","",Scopus,2-s2.0-85075350061
"Kumar, V., Saboo, A.R., Agarwal, A., Kumar, B.","7404634666;55578513800;57211443190;56942869200;","Generating Competitive Intelligence with Limited Information: A Case of the Multimedia Industry",2020,"Production and Operations Management","29","1",,"192","213",,4,"10.1111/poms.13095","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073972388&doi=10.1111%2fpoms.13095&partnerID=40&md5=8c8878b92408d6fe85a622a2fcbbbec9",Article,"Final","",Scopus,2-s2.0-85073972388
"Meire, M., Hewett, K., Ballings, M., Kumar, V., Van den Poel, D.","57211152026;7004000425;55001835400;7404634666;6603722083;","The Role of Marketer-Generated Content in Customer Engagement Marketing",2019,"Journal of Marketing","83","6",,"21","42",,72,"10.1177/0022242919873903","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074283310&doi=10.1177%2f0022242919873903&partnerID=40&md5=3ae551c90963d80b8fad77be12cd2068",Article,"Final","",Scopus,2-s2.0-85074283310
"Chang, Y., Li, Y., Yan, J., Kumar, V.","56087898600;57205730520;55467853000;7404634666;","Getting more likes: the impact of narrative person and brand image on customer–brand interactions",2019,"Journal of the Academy of Marketing Science","47","6",,"1027","1045",,34,"10.1007/s11747-019-00632-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061303109&doi=10.1007%2fs11747-019-00632-2&partnerID=40&md5=decdd9524c618e42954f3057e0f95608",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85061303109
"Kumar, V., Rajan, B., Venkatesan, R., Lecinski, J.","7404634666;48461735300;35615033600;57209748467;","Understanding the role of artificial intelligence in personalized engagement marketing",2019,"California Management Review","61","4",,"135","155",,99,"10.1177/0008125619859317","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068622043&doi=10.1177%2f0008125619859317&partnerID=40&md5=76607319d8b7c4f84143e1f7dd78023b",Article,"Final","",Scopus,2-s2.0-85068622043
"Kumar, V., Nim, N., Sharma, A.","7404634666;57204635804;56294017500;","Correction to: Driving growth of Mwallets in emerging markets: a retailer’s perspective (Journal of the Academy of Marketing Science, (2019), 47, 4, (747-769), 10.1007/s11747-018-0613-6)",2019,"Journal of the Academy of Marketing Science","47","4",,"770","",,,"10.1007/s11747-018-00623-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058246738&doi=10.1007%2fs11747-018-00623-9&partnerID=40&md5=0a4f3edb9c60d8942b2a2b35b54b8692",Erratum,"Final","All Open Access, Bronze",Scopus,2-s2.0-85058246738
"Kumar, V., Nim, N., Sharma, A.","7404634666;57204635804;56294017500;","Driving growth of Mwallets in emerging markets: a retailer’s perspective",2019,"Journal of the Academy of Marketing Science","47","4",,"747","769",,17,"10.1007/s11747-018-0613-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056486284&doi=10.1007%2fs11747-018-0613-6&partnerID=40&md5=a853cb464eb7f46f8adc6d335dbe7ca9",Article,"Final","",Scopus,2-s2.0-85056486284
"Sharma, A., Kumar, V., Cosguner, K.","56294017500;7404634666;57194326577;","Modeling Emerging-Market Firms’ Competitive Retail Distribution Strategies",2019,"Journal of Marketing Research","56","3",,"439","458",,10,"10.1177/0022243718823711","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071040714&doi=10.1177%2f0022243718823711&partnerID=40&md5=30bc1e18c7fa1f42af72af28c65fa47b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85071040714
"Sharma, A., Kumar, V., Yan, J., Borah, S.B., Adhikary, A.","56294017500;7404634666;55467853000;57195103609;57204878637;","Understanding the structural characteristics of a firm’s whole buyer–supplier network and its impact on international business performance",2019,"Journal of International Business Studies","50","3",,"365","392",,25,"10.1057/s41267-019-00215-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062438691&doi=10.1057%2fs41267-019-00215-x&partnerID=40&md5=bef9125d1a7cd9b335bac1a612888fb7",Article,"Final","",Scopus,2-s2.0-85062438691
"Kumar, V., Rajan, B., Gupta, S., Pozza, I.D.","7404634666;48461735300;57205111352;26424772600;","Customer engagement in service",2019,"Journal of the Academy of Marketing Science","47","1",,"138","160",,136,"10.1007/s11747-017-0565-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030679591&doi=10.1007%2fs11747-017-0565-2&partnerID=40&md5=f055e75fff532ff45035feddb9b1404b",Article,"Final","",Scopus,2-s2.0-85030679591
"Sood, A., Kumar, V.","8609858300;7404634666;","Client profitability of diffusion segments across countries for multi-generational innovations: The influence of firm, market, and cross-national differences",2018,"Journal of International Business Studies","49","9",,"1237","1262",,4,"10.1057/s41267-018-0163-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049601639&doi=10.1057%2fs41267-018-0163-7&partnerID=40&md5=00e55205a01b476acad1c397131b7ffd",Article,"Final","",Scopus,2-s2.0-85049601639
"Kumar, V., Mittal, V., Morgan, N.","7404634666;56277629000;7103206262;","Reflections on publishing in the journal of marketing",2018,"Journal of Marketing","82","6",,"1","9",,3,"10.1177/0022242918805485","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063541704&doi=10.1177%2f0022242918805485&partnerID=40&md5=b87188130de7e2daa70851fd0162e617",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-85063541704
"Kumar, V., Sharma, A., Saboo, A.R.","7404634666;56294017500;55578513800;","Investigating the Influence of characteristics of the new product introduction process on firm value: The case of the pharmaceutical industry",2018,"Journal of Marketing","82","5",,"66","85",,14,"10.1509/jm.17.0276","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052734062&doi=10.1509%2fjm.17.0276&partnerID=40&md5=c77a7da8c0f4c57e4a71e9dbb8c59d15",Article,"Final","",Scopus,2-s2.0-85052734062
"Petersen, J.A., Kumar, V., Polo, Y., Sese, F.J.","9742462300;7404634666;55664948800;26647764300;","Unlocking the power of marketing: understanding the links between customer mindset metrics, behavior, and profitability",2018,"Journal of the Academy of Marketing Science","46","5",,"813","836",,27,"10.1007/s11747-017-0554-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023772926&doi=10.1007%2fs11747-017-0554-5&partnerID=40&md5=75922c58350036c1133d7f2f9691807c",Article,"Final","",Scopus,2-s2.0-85023772926
"Kumar, V.","7404634666;","Transformative marketing: The next 20 years",2018,"Journal of Marketing","82","4",,"1","12",,61,"10.1509/jm.82.41","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048749132&doi=10.1509%2fjm.82.41&partnerID=40&md5=6dd8d5f374b50f56a23f559a7eb30769",Review,"Final","All Open Access, Bronze",Scopus,2-s2.0-85048749132
"Kumar, V., Leszkiewicz, A., Herbst, A.","7404634666;57189365316;57203383747;","Are you back for good or still shopping around? Investigating customers' repeat churn behavior",2018,"Journal of Marketing Research","55","2",,"208","225",,11,"10.1509/jmr.16.0623","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051526589&doi=10.1509%2fjmr.16.0623&partnerID=40&md5=196135b1ccc871fefa0d99ccf86d615e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85051526589
"Gupta, S., Pansari, A., Kumar, V.","57205111352;56901245100;7404634666;","Global Customer Engagement",2018,"Journal of Marketing","26","1",,"4","29",,61,"10.1509/jim.17.0091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057270659&doi=10.1509%2fjim.17.0091&partnerID=40&md5=718261012e17c96037222ce60fbc6f6e",Article,"Final","",Scopus,2-s2.0-85057270659
"Kim, K.H., Kumar, V.","56375089900;7404634666;","The relative influence of economic and relational direct marketing communications on buying behavior in business-to-business markets",2018,"Journal of Marketing Research","55","1",,"48","68",,25,"10.1509/jmr.16.0283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045916319&doi=10.1509%2fjmr.16.0283&partnerID=40&md5=911f23221a681e3a8a1bd4054f823e16",Article,"Final","",Scopus,2-s2.0-85045916319
"Kumar, V., Lahiri, A., Dogan, O.B.","7404634666;57195757787;57195756234;","A strategic framework for a profitable business model in the sharing economy",2018,"Industrial Marketing Management","69",,,"147","160",,166,"10.1016/j.indmarman.2017.08.021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029764482&doi=10.1016%2fj.indmarman.2017.08.021&partnerID=40&md5=9f9eac78c5f133062c41d478f4413add",Article,"Final","",Scopus,2-s2.0-85029764482
"Kumar, V., Anand, A., Nim, N.","7404634666;57192717579;57204635804;","Assessing the relative impact of major sources of innovation on the brand equity of a firm",2018,"Review of Marketing Research","15",,,"99","142",,1,"10.1108/S1548-643520180000015006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064426294&doi=10.1108%2fS1548-643520180000015006&partnerID=40&md5=d2375b83cbb3c146db89d52bfbb13ac6",Book Chapter,"Final","",Scopus,2-s2.0-85064426294
"Kumar, V.","7404634666;","A theory of customer valuation: Concepts, metrics, strategy, and implementation",2018,"Journal of Marketing","82","1",,"1","19",,30,"10.1509/jm.17.0208","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045881407&doi=10.1509%2fjm.17.0208&partnerID=40&md5=7630d6f8bec7e2db256ea34b55816bd1",Article,"Final","",Scopus,2-s2.0-85045881407
"Kumar, V., Goreczny, A., Maurer, T.","7404634666;57194855305;7005701716;","What drives a salesperson’s goal achievement? An empirical examination",2018,"Journal of Business and Industrial Marketing","33","1",,"3","18",,1,"10.1108/JBIM-06-2017-0128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042068720&doi=10.1108%2fJBIM-06-2017-0128&partnerID=40&md5=877b47ec31d171a7947c71c121894ebc",Article,"Final","",Scopus,2-s2.0-85042068720
"Sood, A., Kumar, V.","8609858300;7404634666;","Analyzing client profitability across diffusion segments for a continuous innovation",2017,"Journal of Marketing Research","54","6",,"932","951",,21,"10.1509/jmr.16.0209","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041287125&doi=10.1509%2fjmr.16.0209&partnerID=40&md5=cf19f0e4e4f07c9c7ffb7ee248b667e7",Article,"Final","",Scopus,2-s2.0-85041287125
"Zhang, Xi., Kumar, V., Cosguner, K.","56729532500;7404634666;57194326577;","Dynamically managing a profitable email marketing program",2017,"Journal of Marketing Research","54","6",,"851","866",,33,"10.1509/jmr.16.0210","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028068744&doi=10.1509%2fjmr.16.0210&partnerID=40&md5=9e5ebb5a16a49c723c7262c2698e8c64",Article,"Final","",Scopus,2-s2.0-85028068744
"Kumar, V., Rajan, B.","7404634666;48461735300;","What’s in It for Me? The Creation and Destruction of Value for Firms from Stakeholders",2017,"Journal of Creating Value","3","2",,"142","156",,5,"10.1177/2394964317723449","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048739697&doi=10.1177%2f2394964317723449&partnerID=40&md5=feffd7184e753bfd53b182d06dde5a7e",Article,"Final","",Scopus,2-s2.0-85048739697
"Saboo, A.R., Kumar, V., Anand, A.","55578513800;7404634666;57192717579;","Assessing the impact of customer concentration on initial public offering and balance sheet-based outcomes",2017,"Journal of Marketing","81","6",,"42","61",,36,"10.1509/jm.16.0457","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033436820&doi=10.1509%2fjm.16.0457&partnerID=40&md5=2370462a5d41bfac209539b5520ee723",Article,"Final","",Scopus,2-s2.0-85033436820
"Umashankar, N., Bhagwat, Y., Kumar, V.","37113946900;36179320900;7404634666;","Do loyal customers really pay more for services?",2017,"Journal of the Academy of Marketing Science","45","6",,"807","826",,34,"10.1007/s11747-016-0491-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981294667&doi=10.1007%2fs11747-016-0491-8&partnerID=40&md5=a32e4af1863073eb99187b50b85129a1",Article,"Final","",Scopus,2-s2.0-84981294667
"Palmatier, R.W., Kumar, V., Harmeling, C.M.","15058166500;7404634666;56725732600;","Customer engagement marketing",2017,"Customer Engagement Marketing",,,,"1","328",,7,"10.1007/978-3-319-61985-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035361478&doi=10.1007%2f978-3-319-61985-9&partnerID=40&md5=90e82bb30d35ff9b1d8800d33c51ebec",Book,"Final","",Scopus,2-s2.0-85035361478
"Pansari, A., Kumar, V.","56901245100;7404634666;","Customer engagement marketing",2017,"Customer Engagement Marketing",,,,"1","27",,12,"10.1007/978-3-319-61985-9_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035348777&doi=10.1007%2f978-3-319-61985-9_1&partnerID=40&md5=b7e1260f164ceeaa63378cacde99cd54",Book Chapter,"Final","",Scopus,2-s2.0-85035348777
"Palmatier, R.W., Kumar, V., Harmeling, C.M.","15058166500;7404634666;56725732600;","Preface and acknowledgments",2017,"Customer Engagement Marketing",,,,"vii","ix",,1,"10.1007/978-3-319-61985-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035319361&doi=10.1007%2f978-3-319-61985-9&partnerID=40&md5=f3bf657f0a4cfe063401ef8f9b0ae238",Editorial,"Final","",Scopus,2-s2.0-85035319361
"Kumar, V.","7404634666;","The role of university research centers in promoting research",2017,"Journal of the Academy of Marketing Science","45","4",,"453","458",,18,"10.1007/s11747-016-0496-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018662778&doi=10.1007%2fs11747-016-0496-3&partnerID=40&md5=196279f4c332d47a9bd7235dfa8d83a6",Editorial,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85018662778
"Sunder, S., Kumar, V., Goreczny, A., Maurer, T.","37073491800;7404634666;57194855305;7005701716;","Why do salespeople quit? An empirical examination of own and peer effects on Salesperson turnover behavior",2017,"Journal of Marketing Research","54","3",,"381","397",,36,"10.1509/jmr.15.0485","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023595649&doi=10.1509%2fjmr.15.0485&partnerID=40&md5=b656682207f1e150e8a1769ba53b4c3f",Article,"Final","",Scopus,2-s2.0-85023595649
"Pansari, A., Kumar, V.","56901245100;7404634666;","Customer engagement: the construct, antecedents, and consequences",2017,"Journal of the Academy of Marketing Science","45","3",,"294","311",,600,"10.1007/s11747-016-0485-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016421624&doi=10.1007%2fs11747-016-0485-6&partnerID=40&md5=dd147fdf38bb3d07e7fb19407be1ad23",Article,"Final","",Scopus,2-s2.0-85016421624
"Saboo, A.R., Sharma, A., Chakravarty, A., Kumar, V.","55578513800;56294017500;25228501000;7404634666;","Influencing acquisition performance in high-technology industries: The role of innovation and relational overlap",2017,"Journal of Marketing Research","54","2",,"219","238",,21,"10.1509/jmr.15.0556","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018902079&doi=10.1509%2fjmr.15.0556&partnerID=40&md5=10b8fc3e095fd8b8be23e134ce6e5207",Article,"Final","",Scopus,2-s2.0-85018902079
"Kumar, V.","7404634666;","Integrating theory and practice in marketing",2017,"Journal of Marketing","81","2",,"1","7",,22,"10.1509/jm.80.2.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016170604&doi=10.1509%2fjm.80.2.1&partnerID=40&md5=f7403fdcefa747cf70473ed7f007b68b",Review,"Final","All Open Access, Bronze",Scopus,2-s2.0-85016170604
"Kumar, V., Sharma, A., Gupta, S.","7404634666;56294017500;57205111352;","Accessing the influence of strategic marketing research on generating impact: moderating roles of models, journals, and estimation approaches",2017,"Journal of the Academy of Marketing Science","45","2",,"164","185",,21,"10.1007/s11747-017-0518-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011311012&doi=10.1007%2fs11747-017-0518-9&partnerID=40&md5=ec0f828a2ba5681d9a1db41e7cd36e5c",Article,"Final","",Scopus,2-s2.0-85011311012
