作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Weretecki, P., Greve, G., Henseler, J.","57220031285;14832537300;29067736100;","Experiential Value in Multi-Actor Service Ecosystems: Scale Development and Its Relation to Inter-Customer Helping Behavior",2021,"Frontiers in Psychology","11",,"593390","","",,1,"10.3389/fpsyg.2020.593390","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100008530&doi=10.3389%2ffpsyg.2020.593390&partnerID=40&md5=290d00af031ec08ec5ee70ced685c723",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85100008530
"Kamran, Q., Topp, S., Henseler, J.","57222570465;57222568999;29067736100;","Towards the Co-evolution of Food Experience Search Spaces Based on the Design Weltanschauung Model in Food Marketing",2021,"Cogent Business and Management","8","1","1901643","","",,1,"10.1080/23311975.2021.1901643","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103286779&doi=10.1080%2f23311975.2021.1901643&partnerID=40&md5=8b70a8b22afb6455bc3ccbadf47212e9",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85103286779
"Sahhar, Y., Loohuis, R., Henseler, J.","57221807511;57208795972;29067736100;","Towards a circumplex typology of customer service experience management practices: a dyadic perspective",2021,"Journal of Service Theory and Practice","31","3",,"366","395",,2,"10.1108/JSTP-06-2020-0118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100231654&doi=10.1108%2fJSTP-06-2020-0118&partnerID=40&md5=af635a3f2eb8738373750a7a8f2c8235",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85100231654
"Weretecki, P., Greve, G., Henseler, J.","57220031285;14832537300;29067736100;","Selling actors in multi-actor sales ecosystems: who they are, what they do and why it matters",2021,"Journal of Business and Industrial Marketing","36","4",,"641","653",,,"10.1108/JBIM-03-2020-0145","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096528501&doi=10.1108%2fJBIM-03-2020-0145&partnerID=40&md5=bbd341a8dd072dc4619e202b29894b85",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85096528501
"Schuberth, F., Rademaker, M.E., Henseler, J.","57190884819;57207622460;29067736100;","Estimating and assessing second-order constructs using PLS-PM: the case of composites of composites",2020,"Industrial Management and Data Systems","120","12",,"2211","2241",,9,"10.1108/IMDS-12-2019-0642","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088813944&doi=10.1108%2fIMDS-12-2019-0642&partnerID=40&md5=0cfe91803fe0bbbe89543f00f5d16125",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85088813944
"Henseler, J., Guerreiro, M.","29067736100;38361439300;","Design and marketing: Intersections and challenges",2020,"Creativity and Innovation Management","29","S1",,"3","10",,2,"10.1111/caim.12412","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095952835&doi=10.1111%2fcaim.12412&partnerID=40&md5=0ee1235b6110fc20e4566659364c8832",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85095952835
"Henseler, J., Schuberth, F.","29067736100;57190884819;","Using confirmatory composite analysis to assess emergent variables in business research",2020,"Journal of Business Research","120",,,"147","156",,30,"10.1016/j.jbusres.2020.07.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089266246&doi=10.1016%2fj.jbusres.2020.07.026&partnerID=40&md5=840a0c89130aab9b986c0c26860a8670",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85089266246
"Scheidt, S., Gelhard, C., Henseler, J.","57201293704;52563433600;29067736100;","Old Practice, but Young Research Field: A Systematic Bibliographic Review of Personal Branding",2020,"Frontiers in Psychology","11",,"1809","","",,7,"10.3389/fpsyg.2020.01809","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089954329&doi=10.3389%2ffpsyg.2020.01809&partnerID=40&md5=59bd157de235340db4ecd0cd70346ee9",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85089954329
"Kristal, S., Baumgarth, C., Henseler, J.","57190123054;16028109000;29067736100;","Performative corporate brand identity in industrial markets: The case of German prosthetics manufacturer Ottobock",2020,"Journal of Business Research","114",,,"240","253",,6,"10.1016/j.jbusres.2020.04.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083507910&doi=10.1016%2fj.jbusres.2020.04.026&partnerID=40&md5=a6f5aa630a715c5c6a4834bafac0023d",Article,"Final","",Scopus,2-s2.0-85083507910
"Benitez, J., Henseler, J., Castillo, A., Schuberth, F.","57203203955;29067736100;57191157137;57190884819;","How to perform and report an impactful analysis using partial least squares: Guidelines for confirmatory and explanatory IS research",2020,"Information and Management","57","2","103168","","",,283,"10.1016/j.im.2019.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066292371&doi=10.1016%2fj.im.2019.05.003&partnerID=40&md5=46af0459f0b6f015f71d97906487eb2a",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85066292371
"Schamberger, T., Schuberth, F., Henseler, J., Dijkstra, T.K.","57219673967;57190884819;29067736100;7005102608;","Robust partial least squares path modeling",2020,"Behaviormetrika","47","1",,"307","334",,12,"10.1007/s41237-019-00088-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079704235&doi=10.1007%2fs41237-019-00088-2&partnerID=40&md5=74879fa8be1f99b56e43df76141c2d50",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85079704235
"Okazaki, S., Taylor, C.R., Vargas, P., Henseler, J.","7202222682;7404822067;55648318700;29067736100;","Disasters, hope and globalization: exploring self-identification with global consumer culture in Japan",2019,"International Marketing Review","36","5",,"726","747",,9,"10.1108/IMR-04-2018-0158","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065327528&doi=10.1108%2fIMR-04-2018-0158&partnerID=40&md5=ced78e2f691e7cbce306f615ea078d94",Article,"Final","",Scopus,2-s2.0-85065327528
"Klesel, M., Schuberth, F., Henseler, J., Niehaves, B.","57188807789;57190884819;29067736100;12139031400;","A test for multigroup comparison using partial least squares path modeling",2019,"Internet Research","29","3",,"464","477",,25,"10.1108/IntR-11-2017-0418","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063036478&doi=10.1108%2fIntR-11-2017-0418&partnerID=40&md5=9b180a02b9de8215a559eecb99a8d893",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85063036478
"van Rijn, M., Kristal, S., Henseler, J.","57207621070;57190123054;29067736100;","Why do all good things come to an end? An inquiry into the discontinuation of sport sponsor–sponsee relationships",2019,"International Journal of Sports Marketing and Sponsorship","20","2",,"224","241",,9,"10.1108/IJSMS-01-2018-0010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062682206&doi=10.1108%2fIJSMS-01-2018-0010&partnerID=40&md5=d7ae5d4e0249567c3dbd57859640cf41",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85062682206
"Albort-Morant, G., Henseler, J., Cepeda-Carrión, G., Leal-Rodríguez, A.L.","56957208700;29067736100;24559027900;55376139400;","Erratum: Potential and realized absorptive capacity as complementary drivers of green product and process innovation performance [Sustainability, 10, (2018), (381)] DOI:10.3390/su10020381",2019,"Sustainability (Switzerland)","11","1","223","","",,,"10.3390/su11010223","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061177288&doi=10.3390%2fsu11010223&partnerID=40&md5=726bfad54d4fae687fbd1c5428d5988f",Erratum,"Final","All Open Access, Gold",Scopus,2-s2.0-85061177288
"Österle, B., Kuhn, M.M., Henseler, J.","57201886822;57201875497;29067736100;","The Dynamic Nature of Brand Experience",2019,"Developments in Marketing Science: Proceedings of the Academy of Marketing Science",,,,"789","799",,2,"10.1007/978-3-030-02568-7_211","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095854551&doi=10.1007%2f978-3-030-02568-7_211&partnerID=40&md5=26281cb0133bc0795a11b040795fdf31",Book Chapter,"Final","",Scopus,2-s2.0-85095854551
"Lückenbach, F., Baumgarth, C., Schmidt, H.J., Henseler, J.","57210749223;16028109000;57194689828;29067736100;","To perform or not to perform? How strategic orientations influence the performance of Social Entrepreneurship Organizations",2019,"Cogent Business and Management","6","1","1647820","","",,9,"10.1080/23311975.2019.1647820","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071386589&doi=10.1080%2f23311975.2019.1647820&partnerID=40&md5=c54ddd53ad2018d5048f6892c2af3198",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85071386589
"Henseler, J., Müller, T., Schuberth, F.","29067736100;57204877420;57190884819;","New guidelines for the use of PLS path modeling in hospitality, travel, and tourism research",2018,"Applying Partial Least Squares in Tourism and Hospitality Research",,,,"17","33",,10,"10.1108/978-1-78756-699-620181002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115688566&doi=10.1108%2f978-1-78756-699-620181002&partnerID=40&md5=077f887f609a17acfb434b02848443ee",Book Chapter,"Final","",Scopus,2-s2.0-85115688566
"Schuberth, F., Henseler, J., Dijkstra, T.K.","57190884819;29067736100;7005102608;","Confirmatory composite analysis",2018,"Frontiers in Psychology","9","DEC","2541","","",,58,"10.3389/fpsyg.2018.02541","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058418956&doi=10.3389%2ffpsyg.2018.02541&partnerID=40&md5=cc07539e3714310f2d501a1ff7e578fd",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85058418956
"Müller, T., Schuberth, F., Henseler, J.","57204877420;57190884819;29067736100;","PLS path modeling – a confirmatory approach to study tourism technology and tourist behavior",2018,"Journal of Hospitality and Tourism Technology","9","3",,"249","266",,36,"10.1108/JHTT-09-2017-0106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057605273&doi=10.1108%2fJHTT-09-2017-0106&partnerID=40&md5=bbf911a28bbe90f288ff406e78daa737",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85057605273
"Salazar-Ordóñez, M., Rodríguez-Entrena, M., Cabrera, E.R., Henseler, J.","35800137600;54793348600;56905251200;29067736100;","Understanding product differentiation failures: The role of product knowledge and brand credence in olive oil markets",2018,"Food Quality and Preference","68",,,"146","155",,29,"10.1016/j.foodqual.2018.02.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042936292&doi=10.1016%2fj.foodqual.2018.02.010&partnerID=40&md5=f48666e848231805228bbd2ecbddb6f2",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85042936292
"Österle, B., Kuhn, M.M., Henseler, J.","57201886822;57201875497;29067736100;","Brand worlds: Introducing experiential marketing to B2B branding",2018,"Industrial Marketing Management","72",,,"71","98",,21,"10.1016/j.indmarman.2018.04.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046360123&doi=10.1016%2fj.indmarman.2018.04.015&partnerID=40&md5=9096a50d36bc4cc6ce987060a5fcaedc",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85046360123
"Salazar-Ordóñez, M., Rodríguez-Entrena, M., Cabrera, E.R., Henseler, J.","35800137600;54793348600;56905251200;29067736100;","Survey data on consumer behaviour in olive oil markets: The role of product knowledge and brand credence",2018,"Data in Brief","18",,,"1750","1757",,3,"10.1016/j.dib.2018.04.084","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046725463&doi=10.1016%2fj.dib.2018.04.084&partnerID=40&md5=579291bf96c424d8edcc392342f295fe",Data Paper,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85046725463
"Kristal, S., Baumgarth, C., Henseler, J.","57190123054;16028109000;29067736100;","“Brand play” versus “Brand attack”: the subversion of brand meaning in non-collaborative co-creation by professional artists and consumer activists",2018,"Journal of Product and Brand Management","27","3",,"334","347",,22,"10.1108/JPBM-01-2017-1405","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049183722&doi=10.1108%2fJPBM-01-2017-1405&partnerID=40&md5=fe8de552690dc3a78b9c77544ec8f59b",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85049183722
"Benítez-Ávila, C., Hartmann, A., Dewulf, G., Henseler, J.","57194002660;35753126400;6508241139;29067736100;","Interplay of relational and contractual governance in public-private partnerships: The mediating role of relational norms, trust and partners’ contribution",2018,"International Journal of Project Management","36","3",,"429","443",,98,"10.1016/j.ijproman.2017.12.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044351125&doi=10.1016%2fj.ijproman.2017.12.005&partnerID=40&md5=2b6b03df4d02d85db6fc3a6d0950fb86",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85044351125
"Benitez, J., Ray, G., Henseler, J.","57203203955;8334155900;29067736100;","Impact of information technology infrastructure flexibility on mergers and acquisitions",2018,"MIS Quarterly: Management Information Systems","42","1",,"25","43",,94,"10.25300/MISQ/2018/13245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041231903&doi=10.25300%2fMISQ%2f2018%2f13245&partnerID=40&md5=ef6bfee6ced801cce80217eaa5e7306f",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85041231903
"Albort-Morant, G., Leal-Millán, A., Cepeda-Carrion, G., Henseler, J.","56957208700;57193482109;24559027900;29067736100;","Developing green innovation performance by fostering of organizational knowledge and coopetitive relations",2018,"Review of Managerial Science","12","2",,"499","517",,16,"10.1007/s11846-017-0270-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037737267&doi=10.1007%2fs11846-017-0270-z&partnerID=40&md5=7e9d7fb034c36f6d112120db9ba5c406",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85037737267
"Albort-Morant, G., Henseler, J., Cepeda-Carrión, G., Leal-Rodríguez, A.L.","56957208700;29067736100;24559027900;55376139400;","Potential and realized absorptive capacity as complementary drivers of green product and process innovation performance",2018,"Sustainability (Switzerland)","10","2","381","","",,44,"10.3390/su10020381","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041488783&doi=10.3390%2fsu10020381&partnerID=40&md5=f779e8d3395a53f0b0f31f8d0d6ee83c",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85041488783
"Honkisch, C.A., Pessoa, M.V.P., Henseler, J.","57204215775;55361271900;29067736100;","Engineering change management from the viewpoint of corporate reputation",2018,"Proceedings of International Design Conference, DESIGN","2",,,"589","600",,1,"10.21278/idc.2018.0170","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054964261&doi=10.21278%2fidc.2018.0170&partnerID=40&md5=0e0975483a989edaf0cc7f40ba8f5c52",Conference Paper,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85054964261
"Scheidt, S., Gelhard, C., Strotzer, J., Henseler, J.","57201293704;52563433600;57201298041;29067736100;","In for a penny, in for a pound? Exploring mutual endorsement effects between celebrity CEOs and corporate brands",2018,"Journal of Product and Brand Management","27","2",,"203","220",,22,"10.1108/JPBM-07-2016-1265","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044202395&doi=10.1108%2fJPBM-07-2016-1265&partnerID=40&md5=cb44359c34b03700f46e49ff2841c16b",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85044202395
"van Zeeland, E., Henseler, J.","57200644769;29067736100;","The behavioural response of the professional buyer on social cues from the vendor and how to measure it",2018,"Journal of Business and Industrial Marketing","33","1",,"72","83",,10,"10.1108/JBIM-06-2016-0135","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042112318&doi=10.1108%2fJBIM-06-2016-0135&partnerID=40&md5=49d94977154e001d717bdffb89348270",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85042112318
"Henseler, J.","29067736100;","Partial least squares path modeling: Quo vadis?",2018,"Quality and Quantity","52","1",,"","",,158,"10.1007/s11135-018-0689-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040787732&doi=10.1007%2fs11135-018-0689-6&partnerID=40&md5=f82a8981e6151cde443a54f7481706fe",Editorial,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85040787732
"Schuberth, F., Henseler, J., Dijkstra, T.K.","57190884819;29067736100;7005102608;","Partial least squares path modeling using ordinal categorical indicators",2018,"Quality and Quantity","52","1",,"9","35",,46,"10.1007/s11135-016-0401-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987660612&doi=10.1007%2fs11135-016-0401-7&partnerID=40&md5=2d26ccee9c069fcc43d1bb1e0a8b7677",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84987660612
"Eulerich, M., Henseler, J., Köhler, A.G.","55443223900;29067736100;56455485300;","The internal audit dilemma – the impact of executive directors versus audit committees on internal auditing work",2017,"Managerial Auditing Journal","32","9",,"854","878",,7,"10.1108/MAJ-08-2016-1435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033567283&doi=10.1108%2fMAJ-08-2016-1435&partnerID=40&md5=1acbcbd8f06a7dca780f7e784eab3777",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85033567283
"de Koeijer, B., Wever, R., Henseler, J.","56790111100;7005647893;29067736100;","Realizing Product-Packaging Combinations in Circular Systems: Shaping the Research Agenda",2017,"Packaging Technology and Science","30","8",,"443","460",,29,"10.1002/pts.2219","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978256872&doi=10.1002%2fpts.2219&partnerID=40&md5=ac3457e59219f92e6a2d06e0ee41638c",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84978256872
"Henseler, J.","29067736100;","Bridging Design and Behavioral Research With Variance-Based Structural Equation Modeling",2017,"Journal of Advertising","46","1",,"178","192",,377,"10.1080/00913367.2017.1281780","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011805093&doi=10.1080%2f00913367.2017.1281780&partnerID=40&md5=030e649ebe8a3eeee019a433a924e6a0",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85011805093
"Benitez, J., Henseler, J., Castillo, A.","57203203955;29067736100;57191157137;","Development and update of guidelines to perform and report partial least squares path modeling in information systems research",2017,"Proceedings ot the 21st Pacific Asia Conference on Information Systems: ''Societal Transformation Through IS/IT'', PACIS 2017",,,,"","",,31,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091077148&partnerID=40&md5=bcbcfa358e0c20797237fc9f5ade4f83",Conference Paper,"Final","",Scopus,2-s2.0-85091077148
"Henseler, J., Hubona, G., Ray, P.A.","29067736100;57204049742;55879147900;","Partial least squares path modeling: Updated guidelines",2017,"Partial Least Squares Path Modeling: Basic Concepts, Methodological Issues and Applications",,,,"19","39",,43,"10.1007/978-3-319-64069-3_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042077674&doi=10.1007%2f978-3-319-64069-3_2&partnerID=40&md5=0694d776fc29b695dc07a6a5fec47782",Book Chapter,"Final","",Scopus,2-s2.0-85042077674
"Albort-Morant, G., Henseler, J., Leal-Millán, A., Cepeda-Carrión, G.","56957208700;29067736100;57193482109;24559027900;","Mapping the field: A bibliometric analysis of green innovation",2017,"Sustainability (Switzerland)","9","6","1011","","",,96,"10.3390/su9061011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020737629&doi=10.3390%2fsu9061011&partnerID=40&md5=7543022da2295aa0e53cf21afd320020",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85020737629
"Van Riel, A.C.R., Henseler, J., Kemény, I., Sasovova, Z.","6602685366;29067736100;57189493517;37104776600;","Estimating hierarchical constructs using consistent partial least squares: The case of second-order composites of common factors",2017,"Industrial Management and Data Systems","117","3",,"459","477",,91,"10.1108/IMDS-07-2016-0286","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015302453&doi=10.1108%2fIMDS-07-2016-0286&partnerID=40&md5=410492dae5c4eb5c86651a5cf884a5f8",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85015302453
"Cepeda Carrión, G., Henseler, J., Ringle, C.M., Roldán, J.L.","24559027900;29067736100;23480356200;8952880200;","Prediction-oriented modeling in business research by means of PLS path modeling: Introduction to a JBR special section",2016,"Journal of Business Research","69","10",,"4545","4551",,144,"10.1016/j.jbusres.2016.03.048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965025983&doi=10.1016%2fj.jbusres.2016.03.048&partnerID=40&md5=fee11fe2e86c17ab5af8efe7f4215ed5",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84965025983
"Miltgen, C.L., Henseler, J., Gelhard, C., Popovič, A.","32867980200;29067736100;52563433600;35203730400;","Introducing new products that affect consumer privacy: A mediation model",2016,"Journal of Business Research","69","10",,"4659","4666",,36,"10.1016/j.jbusres.2016.04.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964679053&doi=10.1016%2fj.jbusres.2016.04.015&partnerID=40&md5=e0b07b7bb1a8537c25f4f8f958ca89c3",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84964679053
"Henseler, J., Ringle, C.M., Sarstedt, M.","29067736100;23480356200;35957036000;","Testing measurement invariance of composites using partial least squares",2016,"International Marketing Review","33","3",,"405","431",,753,"10.1108/IMR-09-2014-0304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971510700&doi=10.1108%2fIMR-09-2014-0304&partnerID=40&md5=48077120158fcc9eb46747d7522d5b89",Article,"Final","",Scopus,2-s2.0-84971510700
