作者,作者 ID,标题,年份,来源出版物名称,卷,期,论文编号,起始页码,结束页码,页码计数,施引文献,DOI,链接,文献类型,出版阶段,开放获取,来源出版物,EID
"Kline, P., Moretti, E.","12798840800;7005593972;","Local economic development, agglomeration economies, and the big push: 100 years of evidence from the Tennessee Valley Authority",2014,"Quarterly Journal of Economics","129","1","qjt034","275","331",,221,"10.1093/qje/qjt034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892541460&doi=10.1093%2fqje%2fqjt034&partnerID=40&md5=8650ff628703c54ee39461d2f5ad4b5d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84892541460
"Kline, P., Moretti, E.","12798840800;7005593972;","People, places, and public policy: Some simple welfare economics of local economic development programs",2014,"Annual Review of Economics","6",,,"629","662",,139,"10.1146/annurev-economics-080213-041024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905706173&doi=10.1146%2fannurev-economics-080213-041024&partnerID=40&md5=38739a78e9e2d8c0cbb7f4757e787a19",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84905706173
"Chetty, R., Hendren, N., Kline, P., Saez, E., Turner, N.","56240427600;56038072600;12798840800;7004587587;54882041400;","Is the United States still a land of opportunity? Recent trends in intergenerational mobility",2014,"American Economic Review","104","5",,"141","147",,278,"10.1257/aer.104.5.141","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901454714&doi=10.1257%2faer.104.5.141&partnerID=40&md5=39315273bf131460e1e6a8a482d3bbd4",Conference Paper,"Final","",Scopus,2-s2.0-84901454714
"Kline, P., Santos, A.","12798840800;36505021000;","Sensitivity to missing data assumptions: Theory and an evaluation of the U.S. wage structure",2013,"Quantitative Economics","4","2",,"231","267",,17,"10.3982/QE176","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883327508&doi=10.3982%2fQE176&partnerID=40&md5=ba5cb81a0f50b1d1096f3fe581189461",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84883327508
"Kline, P., Moretti, E.","12798840800;7005593972;","Place based policies with unemployment",2013,"American Economic Review","103","3",,"238","243",,41,"10.1257/aer.103.3.238","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879082544&doi=10.1257%2faer.103.3.238&partnerID=40&md5=1ddc81dd82231518a642f4db940127c7",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-84879082544
"Busso, M., Gregory, J., Kline, P.","55756479100;36811160900;12798840800;","Assessing the incidence and efficiency of a prominent place based policy",2013,"American Economic Review","103","2",,"897","947",,197,"10.1257/aer.103.2.897","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878541668&doi=10.1257%2faer.103.2.897&partnerID=40&md5=75a7c8df87ea7bf93abca49356931d5f",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84878541668
"Card, D., Heining, J., Kline, P.","7006709011;14621589000;12798840800;","The quarterly journal of economics",2013,"Quarterly Journal of Economics","128","3","qjt006","","",,313,"10.1093/qje/qjt006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880301562&doi=10.1093%2fqje%2fqjt006&partnerID=40&md5=f519be20cb446cf381d5d27680682014",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84880301562
"Kline, P., Santos, A.","12798840800;36505021000;","Higher order properties of the wild bootstrap under misspecification",2012,"Journal of Econometrics","171","1",,"54","70",,13,"10.1016/j.jeconom.2012.06.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865785510&doi=10.1016%2fj.jeconom.2012.06.001&partnerID=40&md5=b2b281cd1864f48adb02034662010be4",Article,"Final","",Scopus,2-s2.0-84865785510
"Kline, P.","12798840800;","The impact of juvenile curfew laws on arrests of youth and adults",2012,"American Law and Economics Review","14","1",,"44","67",,30,"10.1093/aler/ahr011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859756158&doi=10.1093%2faler%2fahr011&partnerID=40&md5=4c5b9b3ef48c75d21dbaf45490a3e94a",Article,"Final","",Scopus,2-s2.0-84859756158
"Kline, P., Santos, A.","12798840800;36505021000;","A Score Based Approach to Wild Bootstrap Inference",2012,"Journal of Econometric Methods","1","1",,"23","41",,62,"10.1515/2156-6674.1006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885936728&doi=10.1515%2f2156-6674.1006&partnerID=40&md5=8719d30635aeaa0ea017740d63f8724f",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84885936728
"Kline, P.","12798840800;","Oaxaca-Blinder as a reweighting estimator",2011,"American Economic Review","101","3",,"532","537",,60,"10.1257/aer.101.3.532","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958291144&doi=10.1257%2faer.101.3.532&partnerID=40&md5=2be52e6e64bad6b1b3bd71f5f8a1f1b4",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-79958291144
"Kline, P.","12798840800;","Place based policies, heterogeneity, and agglomeration",2010,"American Economic Review","100","2",,"383","387",,45,"10.1257/aer.100.2.383","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956099137&doi=10.1257%2faer.100.2.383&partnerID=40&md5=a067aac12f55473990ee9d298caa5ee7",Conference Paper,"Final","",Scopus,2-s2.0-77956099137
"Charles, K.K., Kline, P.","7004061909;12798840800;","Relational costs and the production of social capital: Evidence from carpooling",2006,"Economic Journal","116","511",,"581","604",,61,"10.1111/j.1468-0297.2006.01093.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645469333&doi=10.1111%2fj.1468-0297.2006.01093.x&partnerID=40&md5=2859838789bd57b0af9ede4f40bfd7dc",Article,"Final","All Open Access, Green",Scopus,2-s2.0-33645469333
